Zip Code,naics,Establishments,Employees,Payroll,IND Level
35204,00,179,001,167380,2
35204,00,74,210,0,2
35204,00,42,220,0,2
35204,00,24,230,0,2
35204,00,23,241,0,2
35204,00,11,242,0,2
35204,00,3,251,0,2
35204,23,6,001,0,2
35204,23,3,220,0,2
35204,31-33,8,001,0,2
35204,31-33,3,210,0,2
35204,42,30,001,0,2
35204,42,4,210,0,2
35204,42,10,220,0,2
35204,42,5,230,0,2
35204,42,6,241,0,2
35204,42,4,242,0,2
35204,44-45,34,001,0,2
35204,44-45,19,210,0,2
35204,44-45,9,220,0,2
35204,44-45,5,230,0,2
35204,48-49,15,001,0,2
35204,48-49,3,210,0,2
35204,48-49,4,220,0,2
35204,48-49,3,230,0,2
35204,48-49,4,242,0,2
35204,52,3,001,0,2
35204,54,5,001,0,2
35204,54,4,210,0,2
35204,56,7,001,0,2
35204,62,12,001,0,2
35204,62,6,210,0,2
35204,62,3,241,0,2
35204,72,22,001,0,2
35204,72,11,210,0,2
35204,72,4,230,0,2
35204,72,4,241,0,2
35204,81,31,001,0,2
35204,81,18,210,0,2
35204,81,5,220,0,2
35204,81,4,230,0,2
35204,81,3,241,0,2
