,relevant_naics,estab,emp,payann,fips
413790,1133,4,17,224,42009
413791,2361,36,95,2864,42009
413792,2362,7,31,957,42009
413793,2371,5,32,2392,42009
413794,2381,14,119,6623,42009
413795,2382,17,106,4914,42009
413796,2383,15,41,1334,42009
413797,2389,18,57,2643,42009
413798,3111,3,47,1100,42009
413799,3219,7,61,2319,42009
413800,3211,8,209,7914,42009
413801,3261,4,282,14447,42009
413802,3323,3,337,15174,42009
413803,3327,5,62,1945,42009
413804,3331,4,507,34748,42009
413805,4238,5,24,766,42009
413806,4231,8,118,4859,42009
413807,4239,3,16,468,42009
413808,4245,4,25,985,42009
413809,4247,3,33,917,42009
413810,4411,10,197,6724,42009
413811,4412,4,33,1080,42009
413812,4413,9,61,1840,42009
413813,4421,3,9,202,42009
413814,4422,3,28,936,42009
413815,4431,4,13,290,42009
413816,4441,15,91,2584,42009
413817,4442,6,40,1045,42009
413818,4451,17,411,7340,42009
413819,4453,7,20,478,42009
413820,4452,5,43,559,42009
413821,4461,19,126,4409,42009
413822,4471,28,610,13209,42009
413823,4511,5,31,504,42009
413824,4523,17,247,6051,42009
413825,4531,4,8,108,42009
413826,4533,3,40,794,42009
413827,4539,9,31,1068,42009
413828,4543,11,79,2772,42009
413829,4541,3,6,274,42009
413830,4842,15,110,5256,42009
413831,4841,20,101,4562,42009
413832,4854,19,262,2578,42009
413833,4862,3,22,2673,42009
413834,4885,3,9,162,42009
413835,4884,6,36,1609,42009
413836,4931,7,1099,49442,42009
413837,5173,5,35,1994,42009
413838,5191,5,25,498,42009
413839,5221,24,158,6268,42009
413840,5222,3,8,398,42009
413841,5239,3,6,512,42009
413842,5242,19,106,5548,42009
413843,5241,5,45,4684,42009
413844,5311,5,25,1253,42009
413845,5312,3,6,363,42009
413846,5411,5,9,481,42009
413847,5412,9,64,2036,42009
413848,5413,9,30,1058,42009
413849,5416,3,9,283,42009
413850,5419,6,67,3887,42009
413851,5511,4,183,14062,42009
413852,5611,3,76,4198,42009
413853,5613,4,275,5822,42009
413854,5617,18,95,2742,42009
413855,5621,3,4,500,42009
413856,6111,4,64,1409,42009
413857,6211,27,198,15497,42009
413858,6212,12,80,2421,42009
413859,6214,7,105,5176,42009
413860,6216,6,108,4012,42009
413861,6219,5,68,1511,42009
413862,6232,3,28,558,42009
413863,6233,5,130,2482,42009
413864,6241,20,298,5895,42009
413865,6213,23,151,5088,42009
413866,6244,13,101,1806,42009
413867,7115,3,4,161,42009
413868,7121,3,3,132,42009
413869,7139,9,57,989,42009
413870,7211,16,518,14399,42009
413871,7212,6,19,645,42009
413872,7223,5,169,2527,42009
413873,7224,10,53,635,42009
413874,8111,32,151,4127,42009
413875,7225,62,1034,13582,42009
413876,8112,3,8,164,42009
413877,8113,7,19,721,42009
413878,8121,18,55,929,42009
413879,8122,12,35,823,42009
413880,8129,3,5,98,42009
413881,8131,66,212,3790,42009
413882,8134,15,117,1461,42009
413883,8139,7,20,674,42009
413884,2123,5,237,17367,42055
413885,2211,5,44,4548,42055
413886,2212,3,12,913,42055
413887,2362,21,347,19869,42055
413888,2361,87,226,8242,42055
413889,2371,6,86,4259,42055
413890,2372,3,12,518,42055
413891,2373,6,175,8766,42055
413892,2381,50,246,10097,42055
413893,2382,70,413,19377,42055
413894,2383,35,165,6753,42055
413895,2389,34,596,33452,42055
413896,3111,4,84,3967,42055
413897,3113,3,56,707,42055
413898,3116,4,30,754,42055
413899,3121,5,60,1183,42055
413900,3219,13,319,12534,42055
413901,3211,7,46,1861,42055
413902,3231,12,343,13426,42055
413903,3241,4,71,3138,42055
413904,3273,11,270,11979,42055
413905,3323,13,271,19384,42055
413906,3327,15,248,12665,42055
413907,3329,7,300,12103,42055
413908,3331,3,1545,122684,42055
413909,3332,4,375,21027,42055
413910,3335,7,191,10403,42055
413911,3339,3,67,3524,42055
413912,3345,3,24,1230,42055
413913,3363,4,102,4502,42055
413914,3362,5,168,7677,42055
413915,3371,11,49,2215,42055
413916,3372,4,56,2006,42055
413917,3399,6,28,816,42055
413918,3391,3,5,88,42055
413919,4231,11,90,4093,42055
413920,4233,4,45,1462,42055
413921,4234,3,47,1874,42055
413922,4235,4,185,10239,42055
413923,4236,5,16,1211,42055
413924,4237,6,31,1518,42055
413925,4238,30,713,59923,42055
413926,4239,6,28,686,42055
413927,4242,3,13,511,42055
413928,4244,9,71,1839,42055
413929,4246,3,5,1296,42055
413930,4249,12,329,11156,42055
413931,4251,12,36,1168,42055
413932,4411,37,993,35783,42055
413933,4412,9,107,5518,42055
413934,4413,32,292,7536,42055
413935,4421,7,55,2245,42055
413936,4422,10,47,1742,42055
413937,4431,18,114,3358,42055
413938,4442,16,146,5521,42055
413939,4441,36,620,18625,42055
413940,4451,30,1567,29595,42055
413941,4453,15,81,1866,42055
413942,4461,38,470,15261,42055
413943,4481,18,204,3191,42055
413944,4482,6,46,800,42055
413945,4483,9,51,1170,42055
413946,4452,8,19,319,42055
413947,4471,52,741,15834,42055
413948,4511,19,216,3069,42055
413949,4512,3,19,259,42055
413950,4523,34,1183,27403,42055
413951,4531,8,50,632,42055
413952,4532,6,45,690,42055
413953,4533,8,72,1068,42055
413954,4539,24,213,5578,42055
413955,4541,12,50,1932,42055
413956,4543,15,82,3061,42055
413957,4841,51,1988,100494,42055
413958,4842,18,81,3938,42055
413959,4854,19,425,5079,42055
413960,4862,3,24,2213,42055
413961,4884,4,88,3240,42055
413962,4885,7,622,24290,42055
413963,4921,3,121,7001,42055
413964,4931,14,2480,97192,42055
413965,5111,8,86,2436,42055
413966,5121,3,28,285,42055
413967,5151,3,47,2006,42055
413968,5173,18,91,5538,42055
413969,5182,3,159,15129,42055
413970,5191,12,100,1611,42055
413971,5221,58,812,40953,42055
413972,5222,10,50,2852,42055
413973,5223,3,3,62,42055
413974,5231,6,19,3233,42055
413975,5239,17,39,4094,42055
413976,5242,44,190,10028,42055
413977,5311,37,142,3988,42055
413978,5312,25,55,2042,42055
413979,5313,21,76,2436,42055
413980,5321,3,17,637,42055
413981,5322,8,24,1047,42055
413982,5324,5,49,3356,42055
413983,5411,48,201,12945,42055
413984,5412,44,392,14747,42055
413985,5413,41,343,18994,42055
413986,5414,6,17,678,42055
413987,5415,44,539,41740,42055
413988,5416,14,85,6289,42055
413989,5418,3,42,2551,42055
413990,5419,25,208,9153,42055
413991,5511,7,695,30397,42055
413992,5612,4,38,1978,42055
413993,5613,18,1422,38595,42055
413994,5614,6,36,1352,42055
413995,5615,4,20,453,42055
413996,5616,6,32,838,42055
413997,5617,83,541,18530,42055
413998,5619,9,135,4021,42055
413999,5621,6,102,4567,42055
414000,5622,3,88,5206,42055
414001,5629,8,56,2374,42055
414002,6111,10,504,20243,42055
414003,6116,14,100,977,42055
414004,6211,90,1360,104745,42055
