,fips,relevant_naics,estab,emp,payann
0,42,1133,174,649,22630
2,42,1152,126,444,13334
4,42,1151,39,590,25447
6,42,1153,14,22,1369
8,42,2121,146,3567,283903
10,42,2123,237,3087,155930
12,42,2111,141,2430,286218
14,42,2131,366,8417,630288
16,42,2211,422,8965,1016084
18,42,2212,155,2108,214763
20,42,2213,189,2366,185933
22,42,2382,6683,70707,4557316
24,42,2383,3655,22166,1199203
26,42,2381,3572,27638,1627942
28,42,2373,350,11925,1075207
30,42,2372,116,512,27687
32,42,2362,1760,25432,1954815
34,42,2379,63,539,41065
36,42,2389,2990,26739,1628605
38,42,2361,6825,26145,1299528
40,42,2371,528,19238,1356731
42,42,3111,71,1068,61121
44,42,3116,103,12765,596492
46,42,3159,4,0,0
48,42,3118,487,9873,434585
50,42,3121,338,8539,390157
52,42,3152,101,1588,45740
54,42,3115,52,3423,131173
56,42,3132,32,1459,73334
58,42,3114,44,867,37167
60,42,3112,10,142,6418
62,42,3119,121,6838,388446
64,42,3169,7,53,1014
66,42,3149,127,1478,61896
68,42,3113,122,4438,215219
70,42,3133,14,65,3926
72,42,3141,37,218,5799
74,42,3251,82,3452,238371
76,42,3273,358,7335,379893
78,42,3271,46,1020,53986
80,42,3222,180,14933,899340
82,42,3272,58,1260,65266
84,42,3259,94,2309,174360
86,42,3279,144,2203,108171
88,42,3219,629,12539,473098
90,42,3255,57,2199,166201
92,42,3253,16,445,28710
94,42,3241,123,1942,120247
96,42,3254,61,6331,698314
98,42,3261,493,31983,1573681
100,42,3231,1058,26466,1230808
102,42,3221,3,0,0
104,42,3252,27,1421,113695
106,42,3262,62,2598,132378
108,42,3211,228,2764,104832
110,42,3256,62,3576,109903
112,42,3212,18,323,14451
114,42,3364,17,392,21965
116,42,3331,87,3971,244864
118,42,3313,9,172,10173
120,42,3323,602,18409,962352
122,42,3343,3,5,447
124,42,3324,57,2995,171536
126,42,3328,230,3816,195015
128,42,3333,54,1511,127021
130,42,3342,31,577,35608
132,42,3341,17,928,73847
134,42,3322,38,735,34960
136,42,3351,37,832,38149
138,42,3353,87,3571,219384
140,42,3336,15,726,40720
142,42,3321,134,7572,394771
144,42,3315,101,5516,294939
146,42,3325,12,525,30289
148,42,3371,406,6922,277596
150,42,3332,125,3349,248195
152,42,3311,40,8179,594647
154,42,3327,1132,19258,1024401
156,42,3346,3,4,143
158,42,3391,340,9231,512589
160,42,3335,338,6959,382971
162,42,3362,76,2157,91713
164,42,3363,89,3276,152013
166,42,3345,230,14346,1170550
168,42,3314,64,4075,266070
170,42,3372,131,4966,322625
172,42,3359,76,2262,132423
