,fips,relevant_naics,estab,emp,payann
1,39,113310,42,165,5472
3,39,115210,82,296,5979
5,39,115310,3,4,54
6,39,212111,27,195,11219
8,39,212321,54,663,32255
10,39,211120,113,729,41833
12,39,212312,28,209,9715
14,39,213111,28,521,37809
16,39,211130,14,23,1462
18,39,213112,150,2341,145243
20,39,221121,10,0,0
22,39,221122,282,1777,155204
24,39,221112,41,783,86137
26,39,221210,98,979,77384
28,39,221310,37,114,5978
30,39,238990,950,4896,338354
32,39,236220,1232,18847,1280583
34,39,238310,429,6339,329581
36,39,238210,1892,24302,1464928
38,39,238350,728,3900,174787
40,39,238330,338,1978,107596
42,39,238130,245,918,38914
44,39,238150,122,934,49664
46,39,237310,274,4866,554999
48,39,236210,62,1001,57199
50,39,237210,82,220,15864
52,39,238140,689,3891,203015
54,39,236117,248,1845,142468
56,39,236116,43,881,83947
58,39,236115,972,3318,153348
60,39,237120,46,2020,137300
62,39,238290,224,3256,226341
64,39,238390,214,1946,90626
66,39,238190,56,459,24315
68,39,237990,67,695,48948
70,39,238320,869,4131,235632
72,39,238220,2961,33280,1885301
74,39,238110,795,5889,338555
76,39,237130,111,4934,408874
78,39,236118,2646,9859,405865
80,39,238160,637,6104,328937
82,39,238170,190,857,44590
84,39,238910,1342,12478,819097
86,39,238120,81,1598,99568
88,39,238340,107,659,31465
90,39,237110,243,2439,180339
92,39,316998,12,43,703
94,39,314999,46,217,5972
96,39,311611,14,183,7318
98,39,312120,66,1844,99829
100,39,311513,13,1124,42498
102,39,311920,4,26,591
104,39,311812,83,1971,64172
106,39,311352,22,266,5095
108,39,311821,6,0,0
110,39,314120,15,148,7843
112,39,315210,6,0,0
114,39,312140,7,89,3048
116,39,311111,3,0,0
117,39,311824,3,224,8763
120,39,311421,21,446,18617
122,39,311520,3,0,0
124,39,311941,3,0,0
126,39,311612,25,734,38055
128,39,315220,4,98,3133
130,39,311340,3,0,0
131,39,311119,13,232,12636
133,39,311919,4,0,0
135,39,311991,7,45,1158
137,39,311615,4,252,10256
139,39,311811,154,1522,26751
141,39,312111,12,807,40316
143,39,311942,5,60,4299
145,39,313310,5,37,1563
147,39,314910,42,395,20268
149,39,312130,42,437,8498
151,39,315240,3,4,64
152,39,327910,11,205,5921
154,39,325520,25,1449,106258
156,39,325199,33,3329,264139
158,39,322299,6,157,7003
160,39,325998,47,1432,90914
162,39,327999,7,80,4683
164,39,321999,51,616,20762
166,39,326199,358,27121,1167270
168,39,326299,42,1613,87751
170,39,324121,39,299,24834
172,39,324122,10,93,5345
174,39,323117,3,0,0
175,39,327120,30,942,46207
177,39,323111,725,15515,773516
179,39,323113,173,2766,101086
181,39,327331,3,0,0
182,39,322211,48,2436,135343
184,39,325991,13,383,17307
186,39,321912,15,167,6427
188,39,327991,44,852,41274
190,39,322212,12,809,45005
192,39,327215,26,312,9627
194,39,321211,3,0,0
196,39,325120,7,0,0
199,39,327993,7,0,0
201,39,325180,13,414,30616
203,39,327390,26,157,6641
205,39,321918,35,606,20782
207,39,322219,7,132,4396
209,39,327212,10,74,3585
211,39,325510,50,3040,239434
213,39,322220,34,1220,74997
216,39,324191,13,273,17111
218,39,325412,14,145,10527
220,39,325992,3,0,0
222,39,326111,3,78,3523
224,39,326160,5,189,7802
226,39,325211,52,3285,246107
228,39,326112,3,0,0
230,39,326122,5,48,2969
232,39,326191,3,23,1204
234,39,325612,12,544,48441
236,39,326140,3,0,0
238,39,327110,9,0,0
240,39,321992,6,164,8602
242,39,325910,16,581,28605
244,39,327320,118,1010,63734
246,39,326220,3,0,0
248,39,326291,47,2676,132488
250,39,321113,71,1073,36580
252,39,325611,18,780,60015
254,39,322230,14,167,5908
256,39,323120,46,1022,65366
258,39,325130,14,425,24702
260,39,325212,5,306,24194
262,39,326212,3,34,949
264,39,325620,3,0,0
266,39,321214,6,126,3850
268,39,326113,12,351,31982
270,39,326121,12,688,36387
272,39,326150,12,264,15444
274,39,321920,122,2302,77617
276,39,321114,3,15,217
278,39,321911,10,98,4768
280,39,333912,7,191,14977
282,39,333415,19,1155,52714
284,39,336412,18,7547,548735
286,39,335999,4,77,3804
288,39,332999,163,4525,199020
290,39,333999,55,767,42444
292,39,339999,142,1415,58180
294,39,331524,26,1183,51398
296,39,334516,6,147,9815
298,39,334512,3,0,0
301,39,334412,13,284,13751
303,39,332722,37,1237,62084
305,39,339994,6,331,14184
307,39,334416,3,0,0
308,39,335991,3,0,0
