Naics,Establishments,Employees,Payroll,fips
2123,3,36,1575,39105
2131,4,33,618,39105
2211,3,25,1882,39105
2361,5,7,257,39105
2362,4,37,1036,39105
2381,6,11,340,39105
2382,5,11,402,39105
2383,3,10,321,39105
2389,7,44,1287,39105
4411,6,153,6394,39105
4413,4,22,518,39105
4441,5,62,1907,39105
4442,4,23,786,39105
4451,3,62,1024,39105
4461,4,68,2351,39105
4471,17,135,2286,39105
4523,5,29,586,39105
4532,3,8,94,39105
4841,5,11,512,39105
4842,4,16,926,39105
5221,6,111,4488,39105
5242,5,21,596,39105
5411,4,17,434,39105
5412,7,16,257,39105
5419,3,28,1078,39105
5617,6,11,251,39105
5621,4,16,549,39105
6211,3,14,2068,39105
6213,7,23,767,39105
6214,5,69,2908,39105
6231,3,224,5926,39105
6232,12,51,1548,39105
6241,6,133,2861,39105
7224,3,13,94,39105
7225,25,385,5612,39105
8111,11,56,1772,39105
8131,31,86,773,39105
8134,3,14,111,39105
8139,5,8,214,39105
2361,24,96,6013,39159
2362,7,63,3508,39159
2371,4,140,9762,39159
2381,15,336,23530,39159
2382,23,259,18138,39159
2383,18,181,11223,39159
2389,24,192,13258,39159
3222,3,39,1638,39159
3231,3,12,351,39159
3261,3,177,8982,39159
3323,3,7,655,39159
3327,4,24,1478,39159
3335,5,452,53075,39159
3399,3,22,644,39159
4231,3,9,700,39159
4233,4,51,3514,39159
4234,8,39,2575,39159
4236,6,72,4071,39159
4237,4,108,10118,39159
4238,19,323,21214,39159
4239,3,71,3828,39159
4244,3,67,3533,39159
4245,4,20,924,39159
4249,13,213,10676,39159
4251,6,33,11680,39159
4411,8,328,24191,39159
4413,10,78,1989,39159
4431,3,8,124,39159
4441,12,326,9536,39159
4442,8,58,1512,39159
4451,9,342,8351,39159
4461,9,81,3217,39159
4471,14,128,2620,39159
4511,3,16,241,39159
4481,4,48,1899,39159
4523,11,611,14937,39159
4533,3,41,349,39159
4539,5,20,355,39159
4541,6,31,1972,39159
4543,5,35,1602,39159
4841,14,228,14985,39159
4842,13,290,16981,39159
4882,3,150,3815,39159
4884,3,6,159,39159
4931,5,279,16943,39159
5111,3,46,1273,39159
5173,13,82,4638,39159
5182,3,9,530,39159
5221,17,281,12747,39159
5223,3,11,531,39159
5231,3,7,843,39159
5239,9,34,2814,39159
5241,4,1,479,39159
5242,24,95,4666,39159
5311,15,51,1401,39159
5312,18,34,1799,39159
5313,9,28,1402,39159
5322,4,22,699,39159
5324,4,33,2015,39159
5411,10,57,4716,39159
5412,14,52,2385,39159
5413,19,329,23242,39159
5415,26,71,6007,39159
5416,22,114,5599,39159
5417,6,2121,268692,39159
5419,14,1830,30695,39159
5511,5,1365,164024,39159
5611,6,36,2087,39159
5613,9,524,12145,39159
5617,52,681,31723,39159
5619,4,31,3153,39159
6111,3,95,1857,39159
6116,10,164,2115,39159
6211,18,314,22944,39159
6212,13,108,6782,39159
6213,20,125,4301,39159
6214,5,120,7460,39159
6241,6,48,1196,39159
6244,7,68,1166,39159
7139,16,263,4285,39159
7211,5,80,1267,39159
7223,8,148,2481,39159
7224,4,32,401,39159
7225,62,1451,21999,39159
8111,39,216,9289,39159
8113,4,15,1140,39159
8121,15,72,1528,39159
8122,4,14,457,39159
8123,5,13,124,39159
8129,5,43,596,39159
8131,46,271,5440,39159
8132,3,6,178,39159
8134,4,28,305,39159
8139,6,23,448,39159
1133,3,10,136,39131
2362,5,153,8143,39131
2361,10,21,521,39131
2382,7,117,7263,39131
2383,4,7,457,39131
2389,5,13,540,39131
3219,5,77,2215,39131
3211,10,280,8102,39131
4411,5,130,5917,39131
4413,5,42,910,39131
4441,6,50,1334,39131
4451,8,212,4522,39131
4461,5,35,1175,39131
4471,16,132,2310,39131
2123,8,89,5688,39061
1152,3,5,82,39061
4523,10,335,8167,39131
4543,3,7,227,39131
4841,7,22,1036,39131
4842,14,63,3587,39131
5173,4,19,950,39131
5221,13,177,7899,39131
5222,5,22,710,39131
5242,7,21,604,39131
5311,5,47,1633,39131
5411,5,17,430,39131
5412,5,36,1477,39131
5413,9,1591,138855,39131
5415,4,133,12628,39131
5617,4,8,289,39131
6211,8,27,1744,39131
6212,7,47,1338,39131
6213,5,29,1945,39131
6214,8,346,14310,39131
6216,3,148,7729,39131
2213,7,20,1419,39061
2211,55,1650,174762,39061
2212,4,65,4135,39061
2361,323,1207,64903,39061
2362,122,3074,244263,39061
2371,27,1119,67597,39061
2372,8,19,1397,39061
2373,17,710,82239,39061
2379,9,341,27102,39061
6232,7,47,1345,39131
6241,6,397,11631,39131
6242,3,24,999,39131
7225,30,559,7108,39131
8111,5,15,601,39131
8121,4,31,302,39131
8122,4,22,477,39131
8131,20,57,782,39131
8134,3,14,121,39131
8139,3,34,440,39131
2381,177,2264,134438,39061
2382,360,8215,517862,39061
2383,206,1915,103889,39061
2389,119,1474,102375,39061
1152,3,8,169,39021
2361,13,35,971,39021
2362,5,19,316,39021
2381,4,43,1549,39021
2382,15,56,2575,39021
2383,4,7,303,39021
2389,7,35,985,39021
3231,3,6,187,39021
3327,4,55,2761,39021
3112,3,381,32905,39061
3113,7,61,1087,39061
3114,7,982,59149,39061
3115,6,310,18871,39061
3116,11,981,54220,39061
3118,43,1314,62572,39061
3119,14,1177,87551,39061
3121,30,1158,50355,39061
3141,9,180,8752,39061
3149,15,145,8619,39061
3152,4,19,419,39061
3219,28,364,13209,39061
3363,5,1788,93276,39021
4245,4,26,884,39021
3221,3,131,7574,39061
4236,3,14,453,39021
4238,3,103,5817,39021
4249,6,51,2701,39021
4411,7,106,5198,39021
4413,7,41,880,39021
4441,6,34,681,39021
4442,3,24,668,39021
4451,10,187,4353,39021
4461,3,55,2405,39021
4471,9,84,1777,39021
4523,8,264,7309,39021
4531,3,14,246,39021
4539,5,19,268,39021
4841,12,54,2402,39021
4842,10,49,1689,39021
5173,7,36,2116,39021
5221,14,130,6477,39021
5222,3,7,365,39021
5239,3,5,740,39021
3222,19,811,45492,39061
3231,123,2563,138079,39061
3241,11,268,25171,39061
3251,17,1645,107457,39061
3252,6,350,39817,39061
3254,10,1384,109531,39061
3255,7,1018,87570,39061
3256,11,2348,197947,39061
3259,11,394,29717,39061
3261,25,1717,97991,39061
3262,4,88,5226,39061
3271,6,251,12701,39061
3273,16,370,24901,39061
3272,4,53,3453,39061
3279,10,352,22544,39061
5311,12,26,905,39021
5242,12,37,1472,39021
5312,6,16,1423,39021
5322,3,13,528,39021
5411,10,22,831,39021
5412,7,21,545,39021
5413,8,168,14605,39021
5414,3,13,454,39021
5416,8,13,695,39021
5419,6,29,882,39021
5511,4,102,7924,39021
5617,19,776,40080,39021
6211,8,42,3947,39021
6212,5,63,2988,39021
6214,3,10,341,39021
6213,9,41,1272,39021
6231,3,162,5567,39021
6241,7,138,1074,39021
6244,4,52,734,39021
7113,3,10,493,39021
7139,10,193,2642,39021
3315,11,338,11750,39061
3321,6,60,4200,39061
3323,39,933,53851,39061
3324,7,575,65971,39061
3326,5,404,36402,39061
3327,69,1858,114930,39061
3328,29,766,39079,39061
3329,17,716,50453,39061
3333,6,465,16620,39061
3332,7,510,35714,39061
3334,9,286,19749,39061
3335,28,1204,67977,39061
3336,4,525,34960,39061
3339,28,1239,81817,39061
7211,4,0,138,39021
7223,5,34,585,39021
7225,40,575,7309,39021
8111,24,78,2775,39021
8113,3,17,684,39021
8121,9,51,525,39021
8122,7,43,1347,39021
8131,33,126,2017,39021
8134,8,26,370,39021
3342,3,23,1649,39061
3344,6,186,8487,39061
3345,23,1562,128881,39061
3353,7,415,24030,39061
3359,5,433,27246,39061
3363,8,2206,182547,39061
3364,21,7711,861939,39061
3371,27,293,12823,39061
3372,17,381,19759,39061
3391,16,390,17423,39061
3399,44,650,34743,39061
4231,66,1993,106953,39061
2123,3,30,1609,39057
2361,61,228,13184,39057
4232,29,1233,96364,39061
4233,53,841,52788,39061
4234,155,3131,349863,39061
4235,57,1002,64479,39061
4236,68,1009,75877,39061
2362,13,207,15739,39057
2371,4,48,2906,39057
2381,40,281,14244,39057
2382,62,669,37226,39057
2383,22,171,7965,39057
2389,21,51,2714,39057
3118,3,13,144,39057
3149,4,29,890,39057
3231,6,40,1522,39057
3322,3,81,5106,39057
3327,9,99,3835,39057
3328,3,41,1222,39057
3335,10,95,4504,39057
3345,6,336,26264,39057
3364,5,922,51366,39057
4237,72,3129,186187,39061
4238,196,3209,264745,39061
4239,85,1375,84496,39061
4241,35,428,38750,39061
3399,5,34,3018,39057
4231,3,16,646,39057
4234,11,64,3214,39057
4236,13,115,7145,39057
4237,4,28,1221,39057
4238,18,77,6851,39057
4239,4,48,3291,39057
4242,3,15,835,39057
4244,8,273,13370,39057
4246,3,6,258,39057
4249,7,67,2492,39057
4251,8,6,1059,39057
4411,21,847,40721,39057
4412,5,46,1585,39057
4413,25,230,7029,39057
4421,12,100,4406,39057
4422,14,164,3005,39057
4431,11,222,6253,39057
4441,25,938,30430,39057
4242,30,1069,107194,39061
4243,25,495,31275,39061
4244,84,2714,175421,39061
4245,6,41,2839,39061
4246,48,639,58053,39061
4247,12,139,10643,39061
4248,11,783,43067,39061
4249,49,690,35867,39061
4251,158,1969,103673,39061
4442,5,72,1875,39057
4451,31,875,23244,39057
4452,8,54,844,39057
4453,12,62,899,39057
4461,53,589,16011,39057
4471,48,349,6658,39057
4481,65,990,11184,39057
4483,18,98,2084,39057
4411,116,4480,258310,39061
4412,18,190,10467,39061
4482,17,143,1966,39057
4511,19,262,4878,39057
4413,149,1469,44985,39061
4421,61,519,20502,39061
4422,68,912,22706,39061
4431,72,752,24957,39061
4441,131,3062,111734,39061
4522,5,540,7206,39057
4512,6,55,841,39057
4523,28,2069,51973,39057
4531,6,46,802,39057
4532,14,125,1931,39057
4533,10,162,2180,39057
4539,36,364,9189,39057
4541,13,50,2319,39057
4543,11,72,3311,39057
4841,25,257,14665,39057
4842,14,138,8213,39057
4442,30,220,7936,39061
4451,253,6968,191618,39061
4452,70,723,12017,39061
4461,233,2938,105270,39061
4885,3,11,1068,39057
4922,3,100,3488,39057
5112,4,59,8373,39057
5121,5,125,657,39057
5151,3,45,1885,39057
5173,25,131,7408,39057
5182,7,332,26299,39057
4453,44,206,4598,39061
5191,8,26,1352,39057
5221,59,1041,70951,39057
5222,9,41,2794,39057
5223,8,26,3902,39057
5231,13,47,6219,39057
5239,41,147,27557,39057
5241,18,48,4999,39057
5242,46,170,10164,39057
4471,237,1846,40693,39061
4481,273,4171,60572,39061
4482,63,609,10000,39061
4483,55,342,12038,39061
4511,121,1518,33479,39061
5311,49,222,7052,39057
5312,47,78,4015,39057
5313,30,118,5139,39057
5322,7,29,655,39057
5411,36,139,7345,39057
5412,47,252,12451,39057
5413,58,1718,220742,39057
5414,7,28,1306,39057
5415,177,5087,448166,39057
4512,26,373,4462,39061
4522,15,2006,26968,39061
4523,104,5027,121430,39061
4531,35,178,3342,39061
4532,53,460,7389,39061
4533,59,938,14896,39061
4539,132,1049,31687,39061
5416,75,1616,142381,39057
5417,52,3067,321459,39057
5418,8,86,4006,39057
5419,28,411,16211,39057
5511,15,280,15369,39057
5613,15,246,8316,39057
5611,12,74,2439,39057
5614,20,107,4639,39057
5616,6,33,1068,39057
5615,4,18,502,39057
5617,100,594,16621,39057
4541,92,1074,57861,39061
4542,9,242,6017,39061
4543,44,208,7870,39061
4841,147,2255,145163,39061
4812,7,1075,118574,39061
4842,77,1197,55881,39061
4852,12,141,8543,39061
4853,9,140,37339,39061
5619,10,54,1816,39057
5621,3,147,9738,39057
6111,5,155,3671,39057
6113,10,2493,61442,39057
6114,3,8,782,39057
6115,10,127,6789,39057
6116,26,260,2236,39057
6211,119,2352,166743,39057
6212,61,506,25318,39057
6213,57,476,13687,39057
6214,23,247,12306,39057
4854,21,1265,34562,39061
