,relevant_naics,estab,emp,payann,fips
28905,21,9,62,3367,39105
28906,23,29,153,8462,39105
28907,53,8,20,557,39105
28908,54,13,57,1678,39105
28909,42,5,91,2650,39105
28910,56,15,75,2232,39105
28911,62,45,572,16236,39105
28912,51,3,12,418,39105
28913,52,13,146,5771,39105
28914,72,31,428,6047,39105
28915,81,57,167,2880,39105
28916,51,18,72,3231,39159
28917,52,63,406,18574,39159
28918,53,47,164,6240,39159
28919,54,101,4560,322601,39159
28921,22,3,93,8464,39159
28922,23,109,1035,66823,39159
28923,55,5,0,0,39159
28924,56,82,1749,59846,39159
28925,61,9,186,3300,39159
28926,62,83,1851,85267,39159
28927,42,84,1109,78034,39159
28928,71,21,254,3610,39159
28929,72,79,1639,25271,39159
28930,81,128,668,18911,39159
28932,22,5,41,3887,39161
28933,23,42,246,10288,39161
28934,72,46,845,8809,39161
28935,81,83,451,6611,39161
28936,42,27,361,16681,39161
28938,23,54,215,9411,39021
28939,51,8,41,1158,39161
28940,52,37,833,54093,39161
28941,53,12,50,1887,39161
28942,54,28,397,14195,39161
28943,56,22,446,8641,39161
28944,61,3,0,0,39161
28945,62,67,1514,54254,39161
28946,71,10,87,1239,39161
28947,42,25,197,8349,39021
28948,51,9,58,2314,39021
28949,52,38,193,9288,39021
28950,53,24,59,2302,39021
28951,71,3,0,0,39131
28952,72,40,558,7620,39131
28953,81,40,149,2545,39131
28955,11,5,18,399,39131
28956,21,3,0,0,39131
28957,22,4,115,9565,39131
28958,23,32,288,14700,39131
28959,42,12,117,5286,39131
28960,51,6,40,1255,39131
28961,52,32,228,9117,39131
28962,53,10,82,2290,39131
28963,54,24,1927,151824,39131
28964,56,18,476,36912,39131
28965,62,56,1584,52208,39131
28966,54,40,262,15196,39021
28967,55,5,1117,7493,39021
28968,56,28,729,32028,39021
28969,61,3,0,0,39021
28970,62,47,1007,34326,39021
28971,71,13,246,2412,39021
28972,72,50,637,8344,39021
28973,81,88,370,6914,39021
28974,22,3,0,0,39125
28975,23,25,90,2940,39125
28976,42,15,175,8191,39125
28977,51,4,25,838,39125
28978,52,23,97,4155,39125
28979,53,5,10,280,39125
28980,54,13,70,1647,39125
28981,56,9,109,8558,39125
28982,62,28,555,14860,39125
28983,72,30,260,2805,39125
28984,81,40,138,2383,39125
28986,42,87,774,43054,39057
28987,51,48,870,41631,39057
28988,99,3,2,39,39057
28989,52,202,1533,108465,39057
28990,62,393,7146,304144,39057
28991,61,330,11822,425819,39061
28992,53,1058,6905,404300,39061
28993,53,125,447,14497,39057
28994,54,495,11201,902744,39057
28995,71,40,603,12946,39057
28996,72,346,8492,127159,39057
28997,81,2011,18220,560492,39061
28999,21,4,0,0,39057
29000,22,5,105,10176,39057
29001,23,218,1418,75880,39057
29002,81,342,2456,59189,39057
29003,51,438,14218,1269564,39061
29004,42,1326,27307,1764638,39061
