Zip Code,naics,Establishments,Employees,Payroll,IND Level
46226,71,6,001,0,2
46226,71,3,210,0,2
46226,72,61,001,0,2
46226,72,17,210,0,2
46226,72,13,220,0,2
46226,72,13,230,0,2
46226,72,16,241,0,2
46226,81,74,001,0,2
46226,81,45,210,0,2
46226,81,12,220,0,2
46226,81,11,230,0,2
46226,81,5,241,0,2
46226,00,678,001,462750,2
46226,00,315,210,0,2
46226,00,134,220,0,2
46226,00,110,230,0,2
46226,00,83,241,0,2
46226,00,23,242,0,2
46226,00,8,251,0,2
46226,00,3,252,0,2
46226,23,76,001,0,2
46226,23,36,210,0,2
46226,23,8,220,0,2
46226,23,12,230,0,2
46226,23,12,241,0,2
46226,23,6,242,0,2
46226,31-33,28,001,0,2
46226,31-33,6,210,0,2
46226,31-33,5,220,0,2
46226,31-33,8,230,0,2
46226,31-33,6,241,0,2
46226,42,71,001,0,2
46226,42,23,210,0,2
46226,42,17,220,0,2
46226,42,14,230,0,2
46226,42,13,241,0,2
46226,42,3,242,0,2
46226,44-45,113,001,0,2
46226,44-45,49,210,0,2
46226,44-45,3,242,0,2
46226,44-45,28,220,0,2
46226,44-45,22,230,0,2
46226,44-45,9,241,0,2
46226,48-49,21,001,0,2
46226,48-49,16,210,0,2
46226,51,9,001,0,2
46226,51,6,210,0,2
46226,51,3,220,0,2
46226,52,25,001,0,2
46226,52,13,210,0,2
46226,52,10,220,0,2
46226,53,39,001,0,2
46226,53,22,210,0,2
46226,53,10,220,0,2
46226,53,7,230,0,2
46226,54,33,001,0,2
46226,54,24,210,0,2
46226,54,4,230,0,2
46226,54,3,241,0,2
46226,55,5,001,0,2
46226,55,3,210,0,2
46226,56,46,001,0,2
46226,56,18,210,0,2
46226,56,8,220,0,2
46226,56,7,230,0,2
46226,56,7,241,0,2
46226,56,4,242,0,2
46226,61,5,001,0,2
46226,61,3,210,0,2
46226,62,64,001,0,2
46226,62,7,241,0,2
46226,62,30,210,0,2
46226,62,16,220,0,2
46226,62,9,230,0,2
