Naics,Establishments,Employees,Payroll
1141,172,258,9020
1142,4,15,391
1133,150,1423,79119
1152,328,899,32964
1151,203,3928,110560
1153,26,142,5867
2123,90,2347,186148
2111,6,70,3096
2131,44,147,7246
2211,459,22348,2576240
2212,14,503,38558
2213,261,2805,148649
2382,14039,144383,7117038
2383,13075,58159,2296170
2381,6833,67830,2902611
2373,437,18332,1013671
2372,442,2090,142718
2362,2894,38150,2501673
2379,410,7176,400453
2389,5148,42931,2010720
2361,12083,50394,2836911
2371,1080,20742,1168699
3111,24,321,12503
3116,29,932,35975
3159,18,435,13990
3118,549,9652,322570
3121,271,8244,397411
3152,146,2856,65899
3115,50,1328,56651
3132,13,242,8239
3114,54,3339,186537
3112,5,62,3468
3119,143,3433,192638
3169,24,439,19894
3149,281,2288,77628
3117,11,937,43410
3113,61,2374,108628
3133,23,296,11554
3141,114,695,23712
3122,6,168,22955
3251,42,886,69019
3273,512,12266,596760
3271,20,49,1667
3222,80,3552,259478
3272,110,2250,105331
3274,3,18,756
3259,54,500,27352
3279,149,2563,131091
3219,383,5437,227761
3255,53,790,57935
3253,62,2798,223539
3241,40,1383,83162
3254,123,5947,368718
3261,367,11766,507578
3231,1540,19400,906233
3221,4,233,9352
3252,30,2170,180245
3262,43,1026,49962
3211,21,1164,46265
3256,124,3514,187397
3212,39,3028,110013
3364,125,11012,1028876
3331,75,1235,70245
3313,8,135,3429
3323,696,16812,831866
3343,18,464,25985
3324,29,1064,67307
3328,147,1522,67819
3333,98,4364,465907
3342,71,7053,629264
3341,37,1378,122713
3322,20,138,5888
3351,48,983,40773
3353,60,2551,142311
3336,15,758,60093
3321,38,1172,60945
3315,10,230,13077
3325,14,151,6210
3371,675,5062,192858
3352,6,39,2405
3332,84,1873,112802
3327,545,6024,285962
3346,28,85,2961
3391,740,15920,1025316
3335,112,1722,83667
3362,35,1124,45413
3363,126,2583,142256
3345,227,18429,1672497
3314,11,396,26067
3372,165,3801,171722
3359,81,2761,139772
3329,210,5524,324729
3379,68,1960,69964
3339,247,6177,358878
3399,915,11050,502204
3369,19,152,6871
3344,124,5789,480630
3366,252,9319,489277
3326,19,139,6905
3312,6,12,405
3334,79,2502,127296
4243,956,8807,394964
4248,248,11269,770689
4246,746,5451,330417
4242,854,12252,847626
4245,83,620,47564
4232,972,8238,442538
4244,2791,48923,2559694
4237,1433,14188,881380
4236,2435,26196,2195781
4233,1398,17480,988546
4238,3967,37851,2637357
4235,453,5473,343046
4239,2812,17756,893938
4249,2273,21758,1092297
4231,1770,18540,956091
4241,523,7074,413187
4247,246,3992,318760
4234,3172,32629,2560358
4251,3308,15681,811800
4411,3177,95434,5277030
4413,3959,32349,983504
4453,1416,8062,187554
4441,3486,80300,2319404
4481,7574,115680,2073187
4431,1959,23123,724631
4421,1786,17358,746355
4471,6336,48576,999044
4451,6442,201909,4628629
4461,7335,75143,2636973
4422,2084,19233,506495
4483,1982,9736,364149
4442,744,5658,179305
4412,1460,15573,738696
4482,1695,18462,301886
4452,1428,9787,199565
4512,353,3551,65417
4522,248,29158,658588
4543,2219,10796,433407
4541,3900,37233,1610984
4531,597,2720,60758
4523,3124,140040,3644679
4532,1779,16231,332009
4539,4059,21596,571671
4511,2486,25124,504991
4533,1347,10948,229465
4542,323,1916,56155
4855,60,2076,81595
4831,207,15397,1485049
4885,2153,18623,1090421
4841,4741,35817,1701658
4832,43,308,14521
4852,16,199,7957
4812,292,4754,346888
4889,221,881,28196
4859,399,6059,168654
4862,20,120,13703
4871,24,705,35686
4879,13,64,1851
4872,458,1967,61037
4811,198,32582,2774339
4854,69,1878,47347
4842,2240,17929,791043
4881,863,29472,1269450
4882,42,1488,60397
4884,789,4801,149871
4883,520,10525,406076
4853,513,2640,69181
4851,31,533,27432
4921,768,39315,1626380
4922,423,4162,113733
4931,761,38225,1687615
5152,38,1587,154468
5182,994,25117,2471665
5121,1185,12628,458747
5111,863,14068,752093
5191,749,4634,377101
5179,370,4165,474563
5151,410,14317,1191144
5174,24,314,25338
5112,661,26051,3583384
5122,261,711,50299
5173,3747,65281,4031980
5223,2190,21358,1540835
5242,11045,76206,4871228
5221,6571,96068,7488223
5241,2426,85087,6659754
5222,2812,27441,2094614
5239,4957,22405,3052758
5259,91,255,22203
5231,2375,21775,3611131
5313,9220,60866,2720559
5321,1404,16672,726915
5324,1023,11201,708047
5322,1527,9783,339612
5323,114,795,30641
5331,161,2575,171693
5311,9207,40369,1762518
5312,15959,39535,2300235
5412,11445,67403,3557561
5418,2992,25133,1517195
5413,8973,80060,6204261
5415,8887,93894,7718978
5411,18721,94339,8526829
5416,19022,83629,5596305
5419,6270,45302,1960704
5417,898,15302,1345992
5414,3161,8269,396259
5511,2833,159664,13896817
5614,3165,72832,2155801
5613,3065,124897,4860070
5612,346,12002,686376
5616,2473,73478,2017175
5611,2886,38998,1992294
5619,1340,19056,626795
5629,627,5951,294818
5617,20396,161974,4350519
5615,1863,24657,1459182
5621,554,14005,793214
5622,100,2138,122551
6114,645,5428,366147
6113,256,62277,2738012
6117,571,4104,169409
6111,1461,64961,2183803
6112,42,2670,119168
6116,3483,20302,521381
6115,652,10747,510175
6244,4417,60745,1233626
6242,505,7482,257868
6233,1668,64842,1679743
6221,200,287697,17868027
6216,2760,76691,2717151
6241,3637,58194,1592248
6215,1677,23284,1314812
6231,848,93612,3155792
6212,8253,52882,2777411
6213,12491,56398,2296348
6211,20225,193659,16425375
6219,819,15694,630851
6239,279,4454,133743
6214,3009,58863,2803040
6222,7,1973,70283
6232,1172,27271,882313
6223,21,11033,604356
6243,292,7281,189461
7114,360,774,58936
7131,299,66004,1571642
7132,64,4466,149794
7115,1508,2668,188688
7121,333,8257,277420
7139,4737,97881,2264506
7111,601,5101,135741
7113,585,17366,483524
7112,537,15263,2018097
7224,1735,19751,398358
7212,306,2873,74079
7225,34785,746111,13549948
7213,57,424,7678
7223,2447,44065,980070
7211,3535,182075,5591492
8111,10068,51168,1739678
8139,4499,33785,1527148
8134,1042,7165,163715
8113,1257,9798,520806
8122,840,6932,255766
8123,1944,16859,448384
8112,1220,6392,274850
8132,976,7706,423006
8129,4259,27369,563779
8114,2774,10168,362108
8121,10187,45331,1073546
8131,8978,103944,2466445
