Fips,Naics,Establishments,Employees,Payroll,Population
06000,11,17028,344878,3124979259,39368078
06000,21,799,16650,453094555,39368078
06000,22,1453,59223,2548128696,39368078
06000,23,88298,867553,15792748240,39368078
06000,42,64273,640131,14277034352,39368078
06000,51,30429,556565,34964654642,39368078
06000,52,53636,538593,26375208075,39368078
06000,53,61837,279152,5754143239,39368078
06000,54,167270,1319834,50336331584,39368078
06000,55,4712,245032,10863631018,39368078
06000,56,56759,1084407,14342954280,39368078
06000,61,17400,305490,4540817625,39368078
06000,62,648279,2399057,34272316890,39368078
06000,71,30498,183744,2819601895,39368078
06000,72,88773,1248644,8807696696,39368078
06000,81,99134,453739,5197607358,39368078
06000,99,667,446,6863571,39368078
06000,10,36231,2435705,47299261656,39368078
08000,10,224743,2634650,45409146475,5807719
08000,10,1186,53688,1111953131,5807719
08000,51,5,50,621202,5807719
08000,52,13,108,3080553,5807719
08000,53,1,1,7804,5807719
08000,54,26,605,16060113,5807719
08000,56,5,8,57391,5807719
08000,61,5,1461,27199905,5807719
08000,62,31,8615,177815218,5807719
08000,71,38,844,12226852,5807719
08000,72,10,97,647001,5807719
08000,81,4,57,673821,5807719
08000,92,611,30802,701274966,5807719
08000,99,1,1,37618,5807719
08000,10,716,108642,1892385406,5807719
08000,23,62,3171,54496686,5807719
08000,54,21,294,1080282,5807719
08000,61,61,48252,878747994,5807719
08000,62,66,29022,481785324,5807719
08000,71,1,10,64357,5807719
08000,92,505,27120,456006111,5807719
08000,10,1530,257055,3385577240,5807719
08000,11,3,60,100260,5807719
08000,21,1,17,54165,5807719
08000,22,202,6037,113808348,5807719
08000,23,8,96,1262128,5807719
08000,42,1,14,61492,5807719
08000,51,61,2398,20835202,5807719
08000,52,6,395,16266704,5807719
08000,53,44,972,12784112,5807719
08000,54,1,10,46773,5807719
08000,56,12,72,439344,5807719
08000,61,346,136729,1573019893,5807719
08000,62,59,14972,225950528,5807719
08000,71,35,245,1576155,5807719
08000,72,1,9,62465,5807719
08000,81,32,509,5442434,5807719
08000,92,682,88118,1349583139,5807719
08000,10,221311,2215265,39019230698,5807719
08000,11,1830,19429,195021227,5807719
08000,21,1472,19232,758128966,5807719
08000,22,428,8378,263205332,5807719
08000,23,21360,171439,2791524943,5807719
08000,42,13818,107662,2763336284,5807719
08000,51,4963,75039,2750516712,5807719
08000,52,12287,115882,4087505962,5807719
08000,53,13954,53387,909499074,5807719
08000,54,43710,247563,6710825901,5807719
08000,55,4161,42832,2046306779,5807719
08000,56,12923,145914,1798111076,5807719
08000,61,3600,35596,407306561,5807719
08000,62,20503,304679,4078777727,5807719
08000,71,3613,47643,468465082,5807719
08000,72,14250,232222,1409586872,5807719
08000,81,17580,78291,871468459,5807719
08000,99,2356,3884,67860067,5807719
08000,10,3432,419385,6389915777,5807719
09000,10,128274,1550546,31573901472,3557006
09000,10,575,18245,350521419,3557006
09000,52,8,49,1491571,3557006
09000,53,1,11,65905,3557006
09000,54,8,268,5276158,3557006
09000,61,1,326,7267777,3557006
09000,62,10,3613,86106111,3557006
09000,71,6,280,1912086,3557006
09000,81,1,4,32222,3557006
09000,92,221,5013,111809930,3557006
09000,10,613,61355,1111631056,3557006
09000,11,2,38,124260,3557006
09000,51,4,92,1238332,3557006
09000,54,1,11,49597,3557006
09000,61,48,23540,352447124,3557006
09000,62,131,12354,254513014,3557006
09000,71,24,278,8960599,3557006
09000,81,1,54,25961,3557006
09000,92,398,24774,487312088,3557006
09000,10,2194,136546,2086194171,3557006
09000,22,94,2025,46604101,3557006
09000,23,171,3717,64881617,3557006
09000,51,124,2294,20505290,3557006
09000,53,28,508,7417010,3557006
09000,54,31,216,4343098,3557006
09000,56,131,1132,17342495,3557006
09000,61,195,89976,1344829282,3557006
09000,62,137,1821,19244283,3557006
09000,71,160,1920,3647680,3557006
09000,72,11,495,694694,3557006
09000,81,15,61,722988,3557006
09000,92,1088,24562,455073134,3557006
09000,10,124892,1334400,28025554826,3557006
09000,11,398,4122,39448132,3557006
09000,21,82,415,5779821,3557006
09000,22,155,4955,175548747,3557006
09000,23,9343,54639,950041702,3557006
09000,42,10119,55995,1563485005,3557006
09000,51,3138,29273,1138396417,3557006
09000,52,7595,98120,6797182613,3557006
09000,53,3862,18150,391190800,3557006
09000,54,15239,94051,2915769845,3557006
09000,55,1490,30449,1383563829,3557006
09000,56,8005,80943,1036977080,3557006
09000,61,2127,57939,1010143809,3557006
09000,62,18565,265871,3627985487,3557006
09000,71,2021,17177,149100880,3557006
09000,72,8978,98471,553948325,3557006
09000,81,12437,48029,477592492,3557006
09000,99,2491,2120,57084650,3557006
09000,10,3382,216146,3548346646,3557006
10000,10,35171,425648,6939991757,986809
10000,10,194,5890,108840712,986809
10000,52,6,69,1801267,986809
10000,54,4,20,469967,986809
10000,56,2,2,5348,986809
10000,61,2,1,25171,986809
10000,62,6,1226,26036330,986809
10000,71,5,34,229648,986809
10000,72,3,38,186715,986809
10000,92,98,2523,48771534,986809
10000,10,103,29788,435997015,986809
10000,23,7,1533,15879048,986809
10000,51,1,22,21622,986809
10000,53,2,8,125032,986809
10000,54,2,10,62450,986809
10000,56,1,6,22756,986809
10000,61,29,11227,203101280,986809
10000,62,16,3536,37646973,986809
10000,92,43,11442,159029883,986809
10000,10,301,27398,363103500,986809
10000,22,1,9,32877,986809
10000,53,1,9,30939,986809
10000,61,206,20622,273364756,986809
10000,92,93,651,2243160,986809
10000,10,34573,362572,6032050530,986809
10000,11,177,1006,9801236,986809
10000,21,8,70,919212,986809
10000,22,42,2036,73967985,986809
10000,23,3108,22601,334078510,986809
10000,42,2480,10984,223465350,986809
10000,51,578,3279,76776838,986809
10000,52,1904,42100,1506516335,986809
10000,53,1107,5466,79362240,986809
10000,54,5709,25589,729061401,986809
10000,55,1019,8530,426968229,986809
10000,56,3102,27676,310098566,986809
10000,61,442,4339,56818046,986809
10000,62,4945,68496,889913666,986809
10000,71,465,6570,44276347,986809
10000,72,2222,33395,168684615,986809
10000,81,2089,11087,100599446,986809
10000,10,598,63076,907941227,986809
12000,10,780786,8701911,124058590739,21733312
12000,10,2026,146909,2782760839,21733312
12000,11,1,7,39543,21733312
12000,51,10,144,2944160,21733312
12000,52,16,165,4238473,21733312
12000,54,46,2685,58092727,21733312
12000,56,14,66,435732,21733312
12000,61,4,10,312828,21733312
12000,62,65,28920,585543422,21733312
12000,71,47,2425,19766780,21733312
12000,72,35,1188,7715163,21733312
12000,81,9,146,1672817,21733312
12000,92,924,71701,1493218080,21733312
12000,10,2282,218260,2652245201,21733312
12000,11,67,268,1916267,21733312
12000,23,34,748,902904,21733312
12000,51,2,10,94190,21733312
12000,52,3,57,114846,21733312
12000,54,1,18,62657,21733312
12000,61,129,105197,1443610022,21733312
12000,62,52,5679,50540659,21733312
12000,71,60,1579,11810551,21733312
12000,92,1927,99352,1061017110,21733312
12000,99,6,8,111712,21733312
12000,10,1604,713034,9487976050,21733312
12000,22,86,6035,112391783,21733312
12000,23,6,27,366405,21733312
12000,42,1,18,21269,21733312
12000,51,11,785,8062102,21733312
12000,52,13,176,3324914,21733312
12000,53,59,1782,20071060,21733312
12000,54,11,34,787871,21733312
12000,56,32,1033,19040080,21733312
12000,61,96,347273,3945674770,21733312
12000,62,62,50460,840403244,21733312
12000,71,16,2485,28534870,21733312
12000,72,4,7023,85074362,21733312
12000,81,13,431,6729297,21733312
12000,92,1153,289458,4327655623,21733312
12000,99,6,4,22512,21733312
12000,10,774874,7623708,109135608649,21733312
12000,11,5138,73136,612616297,21733312
12000,21,413,3793,78344734,21733312
12000,22,1144,22636,718127138,21733312
12000,23,78817,570910,7636787440,21733312
12000,42,42247,350209,7678896378,21733312
12000,51,14114,133063,3715832277,21733312
12000,52,40437,410697,12773540398,21733312
12000,53,45218,189703,2678408381,21733312
12000,54,122886,635239,13389292622,21733312
12000,55,6206,111807,4218095740,21733312
12000,56,62623,667892,7281938333,21733312
12000,61,10083,167660,1800595313,21733312
12000,62,79066,1149416,15739406379,21733312
12000,71,12114,191084,1916582101,21733312
12000,72,49696,871725,5346494115,21733312
12000,81,56915,260184,2669364240,21733312
12000,99,20703,15933,183588444,21733312
12000,10,5912,1078203,14922982090,21733312
13000,10,329189,4393771,68076157721,10710017
13000,10,1727,106858,2062592655,10710017
13000,22,1,3,102528,10710017
13000,51,9,109,1682306,10710017
13000,52,31,381,11865181,10710017
13000,54,38,1083,22851308,10710017
13000,56,7,21,182808,10710017
13000,61,10,2006,37204081,10710017
13000,62,38,17986,346212221,10710017
13000,71,45,928,11582031,10710017
13000,72,18,258,1235637,10710017
13000,81,2,2,14167,10710017
13000,92,816,63371,1330440798,10710017
13000,10,2721,134891,1853015774,10710017
13000,51,97,1364,8029976,10710017
13000,54,1,15,48455,10710017
13000,61,159,66308,1028326026,10710017
13000,62,616,21689,226515607,10710017
13000,72,1,4,37257,10710017
13000,81,77,970,9398285,10710017
13000,92,1605,40883,538670479,10710017
13000,99,7,4,27981,10710017
13000,10,3927,394913,4549732246,10710017
13000,22,3,12,109041,10710017
13000,51,35,942,7823237,10710017
13000,53,1,26,63035,10710017
13000,54,6,312,5052744,10710017
13000,56,24,741,8615713,10710017
13000,61,2743,236615,2773498551,10710017
13000,62,62,16995,206629668,10710017
13000,71,1,18,37981,10710017
13000,81,12,578,4893961,10710017
13000,92,1006,130679,1465438241,10710017
13000,10,320814,3757109,59610817046,10710017
13000,11,2611,23571,222076813,10710017
13000,21,250,5231,92253495,10710017
13000,22,474,19527,763580246,10710017
13000,23,23456,201082,3229768790,10710017
13000,42,22123,205266,4536769548,10710017
13000,51,6344,121418,4098537816,10710017
13000,52,16155,174371,6052698936,10710017
13000,53,13529,69801,1201552377,10710017
13000,54,41910,289312,7016166664,10710017
13000,55,1573,87220,3734194813,10710017
13000,56,19459,335994,3866944587,10710017
13000,61,3799,75278,1087758715,10710017
13000,62,28919,496055,6772882884,10710017
13000,71,4330,44210,379376585,10710017
13000,72,23373,381850,1864461771,10710017
13000,81,19917,102860,1044784879,10710017
13000,99,38506,29804,445443313,10710017
13000,10,8375,636662,8465340675,10710017
15000,10,47971,564430,7902858142,1407006
15000,10,352,34617,676709696,1407006
15000,51,1,7,62726,1407006
15000,52,6,37,860884,1407006
15000,54,16,2303,51132527,1407006
15000,56,1,4,9898,1407006
15000,61,3,28,486866,1407006
15000,62,11,2953,63633290,1407006
15000,71,23,1812,17167716,1407006
15000,72,6,940,10843617,1407006
15000,81,2,780,6450460,1407006
15000,92,159,14588,316619340,1407006
15000,10,1310,64282,956457412,1407006
15000,51,41,462,5808719,1407006
15000,54,5,60,272845,1407006
15000,56,5,139,1616462,1407006
15000,61,699,39474,528466797,1407006
15000,62,71,4443,87798194,1407006
15000,71,1,18,33646,1407006
15000,92,488,17207,300917826,1407006
15000,10,260,18562,362649021,1407006
15000,22,31,558,1161973,1407006
15000,23,15,788,12723263,1407006
15000,51,1,5,58589,1407006
15000,53,1,4,58893,1407006
15000,54,4,96,1868698,1407006
15000,56,12,1296,15465837,1407006
15000,62,3,48,103878,1407006
15000,71,22,609,7680238,1407006
15000,92,170,10928,234409093,1407006
15000,10,46049,446969,5907042013,1407006
15000,11,531,20709,32464278,1407006
15000,21,11,240,5445510,1407006
15000,22,96,3572,95556160,1407006
15000,23,4004,36064,665037582,1407006
15000,42,2067,15928,248219056,1407006
15000,51,999,8597,156129376,1407006
15000,52,1819,15840,419629886,1407006
15000,53,2117,10441,165225830,1407006
15000,54,5272,24443,474717513,1407006
15000,55,450,8119,196797728,1407006
15000,56,2933,34321,331054529,1407006
15000,61,925,12565,140094221,1407006
15000,62,5141,71050,1036748191,1407006
15000,71,787,7935,63128727,1407006
15000,72,4421,72448,549179542,1407006
15000,81,4404,22065,227488104,1407006
15000,99,3171,2428,45964438,1407006
15000,10,1922,117461,1995816129,1407006
16000,10,74212,768621,8957299529,1826913
16000,10,632,12591,213691313,1826913
16000,51,1,4,29302,1826913
16000,52,7,51,1006271,1826913
16000,54,7,147,3041264,1826913
16000,62,10,1933,36456771,1826913
16000,71,13,139,1901661,1826913
16000,72,3,14,57039,1826913
16000,81,1,2,9975,1826913
16000,92,349,7544,135309362,1826913
16000,10,492,25722,297406105,1826913
16000,51,5,100,210390,1826913
16000,52,8,296,5086070,1826913
16000,54,1,16,63966,1826913
16000,56,22,286,1253494,1826913
16000,61,10,10018,115317169,1826913
16000,62,22,1389,15829174,1826913
16000,71,2,30,122192,1826913
16000,72,1,19,63319,1826913
16000,81,1,48,42618,1826913
16000,92,396,13050,151239239,1826913
16000,10,1682,81039,796201486,1826913
16000,11,2,40,53094,1826913
16000,22,88,645,6453111,1826913
16000,23,72,1080,4316400,1826913
16000,51,59,670,3511694,1826913
16000,52,1,19,59559,1826913
16000,53,12,708,645348,1826913
16000,54,2,16,69990,1826913
16000,56,16,32,994416,1826913
16000,61,825,44330,373611845,1826913
16000,62,38,7703,110607037,1826913
16000,71,8,575,5231940,1826913
16000,72,8,1122,8643181,1826913
16000,81,109,866,5152950,1826913
16000,92,426,23238,264273082,1826913
16000,10,71406,649269,7650000625,1826913
16000,11,2393,22192,203905684,1826913
16000,21,196,2508,50957381,1826913
16000,22,260,2959,78093251,1826913
16000,23,9895,54737,608363661,1826913
16000,42,4160,31836,566090065,1826913
16000,51,1584,7340,153704370,1826913
16000,52,4046,26370,588998621,1826913
16000,53,3031,9103,94357209,1826913
16000,54,9482,44233,841072792,1826913
16000,55,445,7501,213737978,1826913
16000,56,4360,47008,489752186,1826913
16000,61,1102,8996,96217150,1826913
16000,62,8637,101683,1116999428,1826913
16000,71,1119,11250,58845899,1826913
16000,72,4296,66502,295355063,1826913
16000,81,4301,18793,161600814,1826913
16000,10,2806,119352,1307298904,1826913
17000,10,389950,5559595,99215022872,12587530
17000,10,2128,79417,1553555928,12587530
17000,22,1,13,30072,12587530
17000,51,3,109,1365588,12587530
17000,52,27,429,13527375,12587530
17000,54,33,1812,34280712,12587530
17000,56,2,4,19653,12587530
17000,61,3,7,141011,12587530
17000,62,35,13180,273626490,12587530
17000,71,11,154,1295518,12587530
17000,72,4,59,326941,12587530
17000,81,5,62,804390,12587530
17000,92,754,33319,741653007,12587530
17000,10,145,117734,2174956975,12587530
17000,51,1,3,22222,12587530
17000,52,1,13,26210,12587530
17000,54,1,9,29514,12587530
17000,61,12,52080,963261297,12587530
17000,62,27,8582,135693519,12587530
17000,92,103,56814,1070590513,12587530
17000,10,6366,548942,7572380264,12587530
17000,22,112,448,5333776,12587530
17000,23,460,1423,9491814,12587530
17000,51,397,9408,73947684,12587530
17000,52,8,677,14594175,12587530
17000,53,5,53,514784,12587530
17000,54,10,142,4022448,12587530
17000,56,30,942,12823762,12587530
17000,61,1981,329256,4350325174,12587530
17000,62,83,13437,244134640,12587530
17000,71,390,20670,14679600,12587530
17000,72,1,16,54418,12587530
17000,81,31,454,4242782,12587530
17000,92,2797,158843,2472477729,12587530
17000,99,1,8,23391,12587530
17000,10,381311,4813502,87914129705,12587530
17000,11,2250,16368,169605431,12587530
17000,21,599,6376,122431711,12587530
17000,22,665,23291,920077714,12587530
17000,23,32974,204081,3594358445,12587530
17000,42,24046,278450,6950866704,12587530
17000,51,7618,87263,2754055293,12587530
17000,52,20214,298159,14957048716,12587530
17000,53,13643,76206,1693949019,12587530
17000,54,56437,417702,11345991766,12587530
17000,55,1606,83088,3341337167,12587530
17000,56,20792,398732,5163794663,12587530
17000,61,5423,136229,1870822069,12587530
17000,62,35020,757929,9913362034,12587530
17000,71,5509,58810,554130571,12587530
17000,72,27575,389073,2015541822,12587530
17000,81,36551,185773,2198288842,12587530
17000,99,17264,838,9175849,12587530
17000,10,8639,746093,11300893167,12587530
18000,10,176194,2956354,39232998459,6754953
18000,10,1260,39286,707383054,6754953
18000,51,1,31,62407,6754953
18000,52,15,145,3346177,6754953
18000,54,17,401,7014792,6754953
18000,61,1,6,131932,6754953
18000,62,19,5640,108083283,6754953
18000,71,7,119,1805995,6754953
18000,72,2,33,103291,6754953
18000,81,3,11,127673,6754953
18000,92,495,20950,408653169,6754953
18000,99,1,11,35779,6754953
18000,10,1410,85608,1337069428,6754953
18000,51,1,6,20117,6754953
18000,52,1,12,26058,6754953
18000,54,24,413,8120971,6754953
18000,61,66,52155,888827130,6754953
18000,62,11,1820,22157669,6754953
18000,71,16,333,2788153,6754953
18000,72,6,340,1123922,6754953
18000,92,1276,30352,411615615,6754953
18000,99,8,25,254455,6754953
18000,10,2962,258831,2759229352,6754953
18000,22,54,1969,29688243,6754953
18000,51,275,5674,36247298,6754953
18000,52,1,56,30087,6754953
18000,53,61,305,3875452,6754953
18000,54,2,86,78610,6754953
18000,56,37,592,1780144,6754953
18000,61,1288,143824,1419650931,6754953
18000,62,60,22733,322321906,6754953
18000,71,10,503,2827184,6754953
18000,72,16,588,2587557,6754953
18000,81,17,285,2639508,6754953
18000,92,1050,75555,874502982,6754953
18000,99,5,65,189570,6754953
18000,10,170562,2572629,34429316625,6754953
18000,11,2029,15044,150552619,6754953
18000,21,305,4502,80141693,6754953
18000,22,516,13621,368055168,6754953
18000,23,16028,139827,2061818527,6754953
18000,42,13717,120045,2262522534,6754953
18000,51,2720,25335,452979836,6754953
18000,52,10829,99453,2389279560,6754953
18000,53,7144,34298,449085114,6754953
18000,54,21396,127758,2327966877,6754953
18000,55,1242,33188,1096137141,6754953
18000,56,10760,173651,1598200240,6754953
18000,61,2120,48149,506279684,6754953
18000,62,15303,406571,5187523252,6754953
18000,71,2352,31330,282483063,6754953
18000,72,13848,233687,1020802554,6754953
18000,81,13471,81947,720058070,6754953
18000,99,13,26,787995,6754953
18000,10,5632,383725,4803681834,6754953
19000,10,105112,1473578,19144215581,3163561
19000,10,1400,17820,290144952,3163561
19000,51,1,16,298349,3163561
19000,52,17,170,3981296,3163561
19000,54,15,322,5948616,3163561
19000,61,1,8,26279,3163561
19000,62,10,3700,71377915,3163561
19000,71,3,22,340183,3163561
19000,81,1,4,50755,3163561
19000,92,534,6185,105727003,3163561
19000,10,1624,50473,880088142,3163561
19000,23,126,1773,18695392,3163561
19000,51,14,174,3176411,3163561
19000,52,2,34,51924,3163561
19000,54,1,2,55297,3163561
19000,56,24,72,588672,3163561
19000,61,145,21218,438976215,3163561
19000,62,65,12004,177525483,3163561
19000,71,11,154,2230557,3163561
19000,81,3,42,105432,3163561
19000,92,1231,14713,230951296,3163561
19000,10,3318,168517,1907175254,3163561
19000,22,86,1634,2558672,3163561
19000,23,3,18,166032,3163561
19000,51,40,138,610161,3163561
19000,52,1,16,53130,3163561
19000,53,21,84,1051218,3163561
19000,54,1,7,25058,3163561
