Zip Code,naics,Establishments,Employees,Payroll,IND Level
14622,00,241,001,74981,2
14622,00,147,210,0,2
14622,00,40,220,0,2
14622,00,26,230,0,2
14622,00,20,241,0,2
14622,00,5,242,0,2
14622,23,36,001,0,2
14622,23,31,210,0,2
14622,23,3,230,0,2
14622,42,7,001,0,2
14622,42,6,210,0,2
14622,44-45,36,001,0,2
14622,44-45,12,210,0,2
14622,44-45,10,220,0,2
14622,44-45,8,230,0,2
14622,44-45,4,241,0,2
14622,48-49,7,001,0,2
14622,48-49,5,210,0,2
14622,51,4,001,0,2
14622,52,15,001,0,2
14622,52,11,210,0,2
14622,52,3,220,0,2
14622,53,11,001,0,2
14622,53,7,210,0,2
14622,53,3,220,0,2
14622,54,22,001,0,2
14622,54,15,210,0,2
14622,54,3,220,0,2
14622,56,13,001,0,2
14622,56,10,210,0,2
14622,62,26,001,0,2
14622,62,10,210,0,2
14622,62,7,220,0,2
14622,62,5,230,0,2
14622,71,6,001,0,2
14622,71,3,210,0,2
14622,72,28,001,0,2
14622,72,12,210,0,2
14622,72,3,220,0,2
14622,72,4,230,0,2
14622,72,7,241,0,2
14622,81,26,001,0,2
14622,81,21,210,0,2
14622,81,4,220,0,2
