Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,601512,51149,620515,5537182,5268053,3053806,4605604,1303089,6885651,5881594,3134138,1046340,13321365,805255,3640024,2113492,3546
2018,670013,76420,815684,6187184,5385742,3139847,4998639,1416584,7475771,6042129,3388922,1118310,13856811,832192,4000890,2271319,5823
2019,622718,75475,865467,6596268,5515675,2951608,5199438,1529267,7821340,6887185,3541574,1155453,14457420,904114,4195128,2355912,5890
2020,719497,72271,920949,6827526,5526073,3135430,5622424,1563054,8069674,6716680,3497177,1122557,14832859,732847,3384786,2300502,6922
2021,801299,89166,895365,7451159,5810271,3524079,5819238,1633996,8447951,6801974,3809931,1181130,15985678,792823,4039423,2504055,4476
