Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
03049,23821,6,1,0,5
03049,23821,6,210,0,5
03049,42512,8,1,0,5
03049,42512,7,210,0,5
03049,45411,4,1,0,5
03049,45411,3,210,0,5
03049,52392,3,1,0,5
03049,52392,3,210,0,5
03049,53121,5,1,0,5
03049,53121,5,210,0,5
03049,54133,7,1,0,5
03049,54133,4,210,0,5
03049,54151,8,1,0,5
03049,54151,8,210,0,5
03049,54161,5,1,0,5
03049,54161,5,210,0,5
03049,56173,15,1,0,5
03049,56173,9,210,0,5
03049,56173,4,220,0,5
03049,72251,10,1,0,5
03049,72251,3,220,0,5
03049,72251,3,230,0,5
03049,23611,9,1,0,5
03049,23611,7,210,0,5
