Naics,Establishments,Employees,Payroll
1131,6,39,1962
1133,29,128,9716
1141,161,288,21984
1142,3,51,3299
1151,15,62,5305
1152,120,426,13125
1153,16,91,7005
2111,7,18,1805
2123,49,599,48003
2131,14,238,32542
2211,181,9555,1355355
2212,50,2642,268228
2213,62,578,46380
2361,5818,21424,1657627
2362,774,12965,1496399
2371,350,6472,658947
2372,80,516,50150
2373,217,4364,549575
2379,101,1256,111468
2381,2190,16348,1322995
2382,5736,55754,4773349
2383,3439,18498,1303560
2389,1995,13149,1253613
3111,7,64,3992
3112,11,133,7063
3113,53,905,32379
3114,29,1316,74570
3115,34,1769,105549
3116,22,2749,169247
3117,35,1902,131146
3118,414,7877,377003
3119,92,5331,319433
3121,185,4581,278213
3131,6,29,829
3132,24,542,31574
3133,31,1243,80216
3141,32,356,17601
3149,75,1394,69653
3152,47,1687,62478
3159,9,254,18423
3161,4,23,1609
3162,6,373,21710
3169,9,218,18207
3211,19,285,17065
3212,7,95,4724
3219,119,1743,102851
3221,9,943,84691
3222,92,6112,416947
3231,454,7243,431874
3241,60,1123,102129
3251,30,1525,211256
3252,48,2567,192853
3253,10,163,12102
3254,133,13109,2098830
3255,49,1179,99261
3256,44,812,51834
3259,63,1555,120052
3261,197,10997,752066
3262,18,1329,81241
3271,20,624,48922
3272,44,858,47125
3273,90,1711,127270
3279,75,1631,94452
3311,3,141,9500
3312,10,187,12571
3313,6,171,11751
3314,24,1020,77084
3315,32,577,34734
3321,45,2144,137280
3322,33,2350,149802
3323,221,4163,312117
3324,14,376,27518
3325,18,338,20301
3326,19,475,30420
3327,549,9436,652577
3328,123,3668,213970
3329,88,4612,295868
3331,12,238,16977
3332,71,4494,592161
3333,60,2124,175424
3334,26,1293,108923
3335,127,2353,164359
3336,20,1349,81775
3339,112,5309,498442
3341,41,2152,166296
3342,45,8696,1026098
3343,14,281,37142
3344,160,10343,1061905
3345,299,31994,3354741
3346,13,144,11586
3351,26,634,46575
3352,10,315,19507
3353,44,1905,162071
3359,84,6970,764643
3362,14,698,33654
3363,26,614,39228
3364,26,3873,405751
3365,3,387,28453
3366,35,586,36268
3369,17,452,27206
3371,145,1225,68788
3372,78,1957,124560
3379,15,172,8699
3391,237,9538,873142
3399,343,9245,587523
4231,383,5770,348899
4232,196,2520,217029
4233,310,4568,387599
4234,836,30214,4181742
4235,127,1806,168892
4236,635,15269,2108439
4237,366,4904,409807
4238,772,11184,1047148
4239,474,4896,404351
4241,161,4012,354367
4242,158,12860,2776564
4243,194,5563,508109
4244,772,17413,1255520
4245,19,35,3812
4246,196,2865,284916
4247,71,2056,253794
4248,114,4626,381333
4249,352,5065,369660
4251,777,6862,540012
4411,1066,24033,1929706
4412,202,1955,141301
4413,943,9387,363549
4421,353,3202,191755
4422,577,6850,193495
4431,460,4952,256539
4441,1204,25318,1105436
4442,285,2613,129571
4451,3031,88117,2510642
4452,573,4374,151884
4453,1470,8860,269688
4461,1778,22829,921465
4471,1932,11845,379276
4481,1872,26084,698685
4482,376,3960,103465
4483,559,2457,121765
4511,760,7904,212395
4512,212,1461,36759
4522,68,6655,173921
4523,686,36414,1019971
4531,300,1144,35437
4532,607,4713,144257
4533,315,2474,76455
4539,981,7668,325425
4541,983,21875,2190641
4542,46,209,10711
4543,835,7162,465374
4811,53,8495,672227
4812,36,325,47309
4831,26,325,22974
4832,16,64,5446
4841,1300,13018,798208
4842,836,7284,446494
4851,19,3923,335589
4852,18,417,14919
4853,339,2862,289532
4854,166,9448,270676
4855,39,340,19435
4859,234,4114,129633
4862,7,60,8446
4869,4,28,2793
4871,16,41,5225
4872,62,255,20620
4881,71,1986,91031
4882,13,217,11852
4883,39,363,29715
4884,290,1994,92077
4885,283,3270,232508
4889,31,175,10127
4921,233,20574,875389
4922,70,1954,62914
4931,282,18306,946520
5111,361,13113,1162485
5112,720,48245,9370271
5121,351,2161,116011
5122,65,156,9424
5151,116,4410,396630
5152,74,770,67750
5173,1104,15419,1507159
5174,9,133,10264
5179,89,4488,522554
5182,481,20656,3602339
5191,339,12406,2795749
5221,2849,54516,6361846
5222,552,5734,1061176
5223,343,3392,503660
5231,613,12297,3807961
5239,2210,34400,10082554
5241,541,46977,5944808
5242,2476,25331,2551983
5259,45,241,46031
5311,2567,12609,892714
5312,2335,7665,910826
5313,2221,20508,1679322
5321,344,2485,138268
5322,278,1507,110728
5323,51,227,15062
5324,269,2943,245437
5331,54,1646,240899
5411,4207,28231,4002798
5412,2649,27746,2635132
5413,2778,42823,4621153
5414,732,2380,188720
5415,3435,62997,9510842
5416,4017,48741,6886061
5417,1651,79102,17321491
5418,749,11431,1249146
5419,1544,25180,1601233
5511,1191,112679,16081469
5611,688,11908,1388124
5612,218,3707,157799
5613,1361,94299,5744870
5614,575,8599,463302
5615,407,4934,531382
5616,502,21302,847479
5617,6677,45942,2311656
5619,418,4960,334568
5621,295,5889,453717
5622,78,974,79140
5629,324,4653,345026
6111,522,33382,1826888
6112,20,2232,85794
6113,120,146241,8066209
6114,275,1854,190938
6115,165,2147,108420
6116,1816,15474,428344
6117,323,3997,246528
6211,2937,61011,7088406
6212,3200,25345,1633723
6213,3108,18849,927368
6214,1107,35712,2086504
6215,485,6154,476008
6216,805,38826,1556086
6219,261,10300,551231
6221,77,178065,12750631
6222,35,10598,683911
6223,20,15859,1183675
6231,463,43159,1908623
6232,2034,34665,1439412
6233,381,22312,760909
6239,198,4160,181361
6241,2044,57217,1942967
6242,421,7517,329035
6243,215,6640,226301
6244,2107,25611,853852
7111,198,1798,97079
7112,43,1839,747086
7113,205,2427,153824
7114,74,203,28034
7115,310,775,71488
7121,296,4008,205149
7131,74,1306,47672
7132,7,980,329826
7139,2259,29153,975613
7211,976,22133,1021126
7212,109,404,37251
7213,26,75,2604
7223,1788,17767,611453
7224,610,3919,159291
7225,13971,188868,5572077
8111,3834,17928,883837
8112,202,2999,328207
8113,319,1920,133336
8114,410,1642,84445
8121,4300,20941,630042
8122,502,2847,145422
8123,843,5568,208173
8129,1744,8973,307301
8131,2895,20806,662953
8132,660,4979,510868
8133,603,6017,412063
8134,829,5502,198383
8139,1272,8099,511578
