,fips,relevant_naics,YEAR,estab,emp,payann
1,8,1133,2018,16,54,2444
3,8,1152,2018,135,364,10350
5,8,1151,2018,81,822,36643
7,8,1153,2018,8,100,7947
9,8,2122,2018,13,101,9574
11,8,2123,2018,66,743,47595
13,8,2111,2018,300,5004,861515
15,8,2131,2018,639,10702,911198
17,8,2211,2018,170,8091,752169
19,8,2212,2018,21,274,76087
21,8,2213,2018,128,607,32448
23,8,2382,2018,4523,47323,2804433
25,8,2383,2018,3544,19044,920447
27,8,2381,2018,3038,25528,1355508
29,8,2373,2018,196,8928,638058
31,8,2372,2018,98,309,29866
33,8,2362,2018,849,16631,1374861
35,8,2379,2018,55,782,56891
37,8,2389,2018,1742,16823,1012613
39,8,2361,2018,4447,18032,1271565
41,8,2371,2018,493,16674,1191741
43,8,3111,2018,36,774,69575
45,8,3116,2018,52,7775,344845
47,8,3159,2018,3,35,908
49,8,3118,2018,179,5140,208000
51,8,3121,2018,364,7226,353761
53,8,3152,2018,23,106,3402
55,8,3115,2018,20,784,56002
56,8,3162,2018,3,10,178
58,8,3114,2018,31,531,21812
60,8,3112,2018,4,174,14695
62,8,3119,2018,93,2569,122625
64,8,3169,2018,3,30,1032
66,8,3149,2018,73,1102,42751
68,8,3113,2018,38,571,22588
70,8,3141,2018,15,65,2407
72,8,3251,2018,13,260,19769
74,8,3273,2018,122,3264,190503
76,8,3271,2018,19,1208,85081
78,8,3222,2018,19,1006,62518
80,8,3272,2018,24,518,36454
82,8,3259,2018,23,1500,89467
84,8,3279,2018,48,857,40681
86,8,3219,2018,149,2312,99362
88,8,3255,2018,9,284,19939
90,8,3241,2018,8,678,82979
92,8,3254,2018,84,3165,225929
94,8,3261,2018,152,3991,201010
96,8,3231,2018,433,5698,269490
98,8,3252,2018,3,19,537
100,8,3262,2018,6,92,5161
102,8,3211,2018,19,156,6354
104,8,3256,2018,36,953,43631
106,8,3212,2018,17,695,38350
108,8,3364,2018,18,5743,871299
110,8,3331,2018,30,640,40818
112,8,3323,2018,229,5270,272230
114,8,3343,2018,8,62,3155
116,8,3324,2018,8,791,66030
118,8,3328,2018,63,659,30353
120,8,3333,2018,39,1794,129996
122,8,3342,2018,15,595,64674
124,8,3341,2018,12,580,56026
126,8,3351,2018,5,482,17807
128,8,3353,2018,21,622,51475
130,8,3336,2018,6,2764,143348
132,8,3321,2018,4,68,4444
135,8,3371,2018,173,1493,61893
137,8,3332,2018,37,632,44079
138,8,3311,2018,3,1102,71684
140,8,3327,2018,310,3805,192159
142,8,3346,2018,6,52,2087
144,8,3391,2018,216,4853,260597
146,8,3335,2018,52,706,37836
148,8,3362,2018,22,585,29407
150,8,3363,2018,42,1065,62652
152,8,3345,2018,115,5599,502923
154,8,3372,2018,59,897,45258
156,8,3359,2018,20,564,38830
158,8,3329,2018,64,857,55603
160,8,3379,2018,10,693,32637
162,8,3339,2018,82,2824,234580
164,8,3399,2018,322,3343,168877
166,8,3369,2018,30,226,10486
168,8,3344,2018,82,3808,318855
170,8,3326,2018,9,341,18607
171,8,3312,2018,3,116,6956
173,8,3334,2018,13,394,21592
175,8,4243,2018,156,2367,166393
177,8,4248,2018,88,3615,216897
179,8,4246,2018,179,2049,143723
181,8,4242,2018,172,4013,386498
183,8,4245,2018,91,578,27768
185,8,4232,2018,232,3036,201737
187,8,4244,2018,559,13546,763924
189,8,4237,2018,319,4784,304117
191,8,4236,2018,484,10449,1343374
193,8,4233,2018,372,5606,354205
195,8,4238,2018,923,11891,859026
197,8,4235,2018,167,2465,196375
199,8,4239,2018,477,4659,302278
201,8,4249,2018,470,4803,287253
203,8,4231,2018,343,5279,310434
205,8,4241,2018,150,2697,180117
207,8,4247,2018,70,1111,87455
209,8,4234,2018,665,13387,1575144
211,8,4251,2018,799,4077,265684
213,8,4411,2018,680,22827,1299697
215,8,4413,2018,1014,9817,349174
217,8,4453,2018,1318,6806,170049
219,8,4441,2018,991,23310,718706
221,8,4481,2018,1637,21162,400456
223,8,4431,2018,494,6538,235437
225,8,4421,2018,302,4080,195697
