fips,Naics,Establishments,Employees,Payroll
8,113310,16,54,2444
8,115114,4,310,11516
8,115112,32,133,10541
8,115210,135,364,10350
8,115310,8,100,7947
8,212321,25,300,16355
8,211120,250,3560,616298
8,212312,8,44,1312
8,212311,4,47,2190
8,213111,65,1226,104067
8,212221,6,52,4737
8,211130,43,1362,235563
8,213114,3,12,3726
8,213112,526,9026,764559
8,221122,78,5060,431595
8,221112,27,1328,153336
8,221210,21,274,76087
8,221310,120,537,24562
8,221115,3,18,1394
8,238990,801,6508,367057
8,236220,804,16137,1343940
8,238310,555,6780,347149
8,238210,1944,20412,1150677
8,238350,1004,3833,183275
8,238330,422,1798,95825
8,238130,473,1758,83207
8,238150,132,1564,83853
8,237310,196,8928,638058
8,236210,34,406,25634
8,237210,98,309,29866
8,238140,425,4059,191135
8,236117,384,4808,513669
8,236116,71,1043,80426
8,236115,1403,4305,241804
8,237120,57,4515,325137
8,238290,139,2543,188601
8,238390,173,1276,59542
8,238190,180,1229,59247
8,237990,55,782,56891
8,238320,1027,3981,174100
8,238220,2405,24192,1454966
8,238110,563,7359,386916
8,237130,142,6531,469955
8,236118,2533,7691,426206
8,238160,836,5732,333135
8,238170,188,700,30850
8,238910,923,10235,641433
8,238120,91,2197,141671
8,238340,294,1025,45292
8,237110,261,4744,310207
8,311999,5,49,2214
8,314999,46,271,10686
8,311611,14,5689,261361
8,315990,3,35,908
8,312112,3,244,10513
8,312120,213,5134,263151
8,311920,20,430,23780
8,311812,55,2264,122486
8,311352,11,84,1678
8,314120,11,51,1595
8,315210,11,46,1397
8,312140,50,430,15182
8,311111,10,301,29393
8,311824,3,186,13262
8,316210,3,10,178
8,311412,7,274,13894
8,311421,11,66,1897
8,311520,7,125,4433
8,311612,14,414,19160
8,311340,11,208,6983
8,311119,23,298,30537
8,311991,22,699,33194
8,311811,82,780,14029
8,312111,7,666,42007
8,311422,3,52,1213
8,311942,6,163,5713
8,314910,13,123,5081
8,311830,13,542,22143
8,312130,26,140,3588
8,315240,6,20,1099
8,325520,3,248,17654
8,322299,3,20,589
8,325998,3,50,3958
8,327999,3,52,3442
8,321999,25,291,10987
8,326199,88,2731,135717
8,324121,3,82,6976
8,325414,3,288,20682
8,327120,3,32,1733
8,323111,306,4899,237279
8,323113,87,657,27366
8,327331,3,52,2480
8,322211,5,499,30990
8,327991,29,471,23038
8,327215,11,95,6739
8,327992,3,58,2713
8,325413,3,119,7306
8,325411,38,674,42009
8,327390,25,1040,50280
8,321918,26,342,14229
8,325510,3,23,1154
8,325412,27,1513,97706
8,326160,3,58,2651
8,325211,3,19,537
8,326122,3,55,3342
8,326191,3,7,226
8,325612,6,259,16299
8,326140,5,150,5542
8,327110,10,1005,77638
8,327320,66,935,56370
8,321113,19,156,6354
8,325611,3,24,1300
8,323120,9,46,1592
8,325620,15,170,8929
8,321214,13,489,25631
8,326150,7,165,6666
8,321920,16,402,14484
8,321911,17,252,11153
8,335999,11,303,24438
8,332999,32,368,21564
8,333999,14,209,19103
8,339999,31,290,16583
8,336999,3,39,1997
8,334516,9,474,57265
8,334310,8,62,3155
8,334412,7,153,8090
8,337920,3,52,4467
8,332722,3,195,13088
8,335122,4,481,17804
8,334118,3,12,651
8,333922,6,85,5094
8,337212,35,665,32809
8,333515,6,22,1020
8,339114,10,298,13169
8,339116,118,572,23572
8,339930,7,199,17315
8,334510,14,755,51912
8,332813,6,121,5592
8,332312,55,2185,125644
8,333111,7,118,6479
8,339991,12,249,14776
8,333413,3,53,4095
8,333511,19,491,24543
8,337127,3,20,658
8,334515,10,395,41401
8,334513,19,1735,150097
8,331110,3,1102,71684
8,331210,3,116,6956
8,339910,36,156,5924
8,332710,246,2533,129628
8,333517,3,3,147
8,337910,3,359,15516
8,332431,3,677,58897
8,332812,46,413,18436
8,332321,6,87,2982
8,333131,3,47,2591
8,336211,3,31,1208
8,336310,7,70,8103
8,336991,23,132,5896
8,337122,31,179,5515
8,333132,5,315,22676
8,339115,7,108,4726
8,333314,10,558,53147
8,332323,53,410,19041
8,336413,7,111,5748
8,333318,13,981,61248
8,334419,12,597,69780
8,333618,3,123,8421
8,332618,7,316,17010
8,333249,20,336,26936
8,334519,19,456,39458
8,332439,3,30,1517
8,336390,8,130,9575
8,333993,4,402,31617
8,332313,3,41,2680
8,332721,50,965,44748
8,332311,6,147,10096
8,334418,18,708,58074
8,334220,11,566,62476
8,335314,6,145,7997
8,334413,13,728,69450
8,332322,65,1727,80875
8,337215,8,113,5662
8,339950,117,1123,57292
8,334614,5,51,2081
8,333514,10,35,2262
8,339920,38,564,25942
8,339112,27,2551,139315
8,339113,30,854,55052
8,335313,6,235,17571
8,336214,3,21,1056
8,333611,3,2641,134927
8,337110,103,1144,50332
8,423110,92,1841,125815
8,424810,18,492,21308
8,424920,20,194,10028
8,423320,67,451,26865
8,425110,3,14,733
8,423520,6,116,17756
8,423430,154,3971,517206
8,424450,39,504,28629
8,423810,107,2654,206143
8,424430,14,576,31756
8,424210,172,4013,386498
8,423610,230,3069,224043
8,423820,138,1438,83233
8,424910,111,1352,95461
8,424460,4,296,14143
8,424930,49,450,22988
8,424340,4,478,66529
8,424480,40,1169,53474
8,423210,102,1649,110053
8,424410,30,3579,240976
8,424510,56,414,21511
8,423710,93,1423,77855
8,423220,125,1376,91153
8,423620,24,180,10976
8,424130,63,1043,80968
8,423830,424,5653,435667
8,423840,116,969,61809
8,423940,67,210,9654
8,424520,3,4,156
8,423310,132,2971,178878
8,424470,43,1021,55903
8,423450,211,5537,761534
8,424320,40,884,38941
8,423510,157,2310,172825
8,423140,10,47,2504
8,423120,191,2871,158777
8,423420,153,2205,168963
8,423460,11,55,2048
8,424690,140,1733,119706
8,423440,54,494,27994
8,423390,65,868,54362
8,423690,217,7083,1101188
8,424590,10,20,607
8,424490,269,4785,247225
8,423990,123,1791,137380
8,424990,204,1120,57914
8,423490,40,569,54924
8,424420,36,769,40252
8,424950,17,306,21054
8,424720,33,394,38168
8,424710,21,457,35993
8,423410,6,55,5551
8,424310,19,77,6982
8,424610,32,290,21897
8,423720,124,1827,110648
8,424110,3,16,672
8,423930,80,1151,63111
8,423740,8,136,10659
8,423330,81,1151,80766
8,423850,79,749,45936
8,423910,144,1162,69917
8,424120,65,1506,90171
8,423130,30,376,16710
8,424940,11,373,17711
8,423920,24,102,5466
8,423860,12,183,13065
8,423730,68,1194,93839
8,425120,789,4052,264267
8,424820,55,2028,137587
8,424330,61,504,35099
8,446199,121,946,49902
8,442299,294,3670,76429
8,445299,134,1089,16432
8,441310,625,6100,190931
8,445291,30,222,5876
8,445310,1318,6806,170049
8,441222,8,63,3627
8,448130,81,887,12332
8,448150,130,922,20269
8,445292,69,478,6661
8,445120,220,1289,28471
8,446120,245,2821,57173
8,443142,357,5341,189912
8,448140,486,11076,212020
8,442210,186,1417,70165
8,446191,176,620,14478
8,445230,9,20,628
8,442110,302,4080,195697
8,447110,1388,11189,245686
8,444130,187,2520,68880
8,444110,76,13294,295762
8,443141,104,1059,40821
8,448310,279,1478,58497
8,448320,13,71,1775
8,445210,53,293,7903
8,448110,90,752,24211
8,441228,121,1418,62100
8,441110,308,19434,1139718
8,444220,267,3089,107479
8,446130,230,1762,48257
8,444190,543,4646,266493
8,448190,253,2580,50956
8,447190,114,1737,48825
8,444210,12,75,2870
8,444120,99,696,28289
8,446110,374,7231,280480
8,441210,53,1249,78193
8,448210,323,2971,57656
8,445110,748,43171,1330120
8,441320,364,3534,151643
8,441120,347,2977,141248
8,442291,21,117,4390
8,448120,535,4534,73634
8,452319,329,3894,60155
8,453998,605,6796,217530
8,453920,147,403,17534
8,451211,82,955,17075
8,452210,68,6242,120822
8,454110,1030,7713,438756
8,453110,151,859,17628
8,454310,69,515,23554
8,453220,478,2799,62583
8,451120,198,2682,47687
8,453930,7,26,1509
8,451140,56,417,11275
8,453210,86,1259,69467
8,454390,600,2583,105739
8,453910,247,3003,75964
8,451130,63,743,9400
8,451110,763,9966,212284
8,453991,157,660,14184
8,453310,417,5162,106716
8,454210,44,282,10872
8,452311,123,27745,832965
8,485999,33,805,23970
8,485510,10,233,8093
8,488510,172,1498,90269
