,fips,relevant_naics,estab,emp,payann
1,8,113310,16,54,2444
3,8,115114,4,310,11516
5,8,115112,32,133,10541
7,8,115210,135,364,10350
9,8,115310,8,100,7947
11,8,212321,25,300,16355
13,8,211120,250,3560,616298
15,8,212312,8,44,1312
17,8,212311,4,47,2190
19,8,213111,65,1226,104067
21,8,212221,6,52,4737
23,8,211130,43,1362,235563
25,8,213114,3,12,3726
27,8,213112,526,9026,764559
29,8,221122,78,5060,431595
31,8,221112,27,1328,153336
33,8,221210,21,274,76087
35,8,221310,120,537,24562
37,8,221115,3,18,1394
39,8,238990,801,6508,367057
41,8,236220,804,16137,1343940
43,8,238310,555,6780,347149
45,8,238210,1944,20412,1150677
47,8,238350,1004,3833,183275
49,8,238330,422,1798,95825
51,8,238130,473,1758,83207
53,8,238150,132,1564,83853
55,8,237310,196,8928,638058
57,8,236210,34,406,25634
59,8,237210,98,309,29866
61,8,238140,425,4059,191135
63,8,236117,384,4808,513669
65,8,236116,71,1043,80426
67,8,236115,1403,4305,241804
69,8,237120,57,4515,325137
71,8,238290,139,2543,188601
73,8,238390,173,1276,59542
75,8,238190,180,1229,59247
77,8,237990,55,782,56891
79,8,238320,1027,3981,174100
81,8,238220,2405,24192,1454966
83,8,238110,563,7359,386916
85,8,237130,142,6531,469955
87,8,236118,2533,7691,426206
89,8,238160,836,5732,333135
91,8,238170,188,700,30850
93,8,238910,923,10235,641433
95,8,238120,91,2197,141671
97,8,238340,294,1025,45292
99,8,237110,261,4744,310207
102,8,311999,5,49,2214
104,8,314999,46,271,10686
106,8,311611,14,5689,261361
108,8,315990,3,35,908
110,8,312112,3,244,10513
112,8,312120,213,5134,263151
114,8,311920,20,430,23780
116,8,311812,55,2264,122486
118,8,311352,11,84,1678
121,8,314120,11,51,1595
123,8,315210,11,46,1397
125,8,312140,50,430,15182
127,8,311111,10,301,29393
129,8,311824,3,186,13262
130,8,316210,3,10,178
132,8,311412,7,274,13894
134,8,311421,11,66,1897
136,8,311520,7,125,4433
139,8,311612,14,414,19160
141,8,311340,11,208,6983
143,8,311119,23,298,30537
145,8,311991,22,699,33194
147,8,311811,82,780,14029
149,8,312111,7,666,42007
151,8,311422,3,52,1213
153,8,311942,6,163,5713
155,8,314910,13,123,5081
157,8,311830,13,542,22143
159,8,312130,26,140,3588
161,8,315240,6,20,1099
162,8,325520,3,248,17654
164,8,322299,3,20,589
166,8,325998,3,50,3958
168,8,327999,3,52,3442
170,8,321999,25,291,10987
172,8,326199,88,2731,135717
174,8,324121,3,82,6976
176,8,325414,3,288,20682
178,8,327120,3,32,1733
180,8,323111,306,4899,237279
182,8,323113,87,657,27366
184,8,327331,3,52,2480
186,8,322211,5,499,30990
188,8,327991,29,471,23038
190,8,327215,11,95,6739
192,8,327992,3,58,2713
194,8,325413,3,119,7306
196,8,325411,38,674,42009
198,8,327390,25,1040,50280
200,8,321918,26,342,14229
202,8,325510,3,23,1154
204,8,325412,27,1513,97706
206,8,326160,3,58,2651
208,8,325211,3,19,537
210,8,326122,3,55,3342
212,8,326191,3,7,226
214,8,325612,6,259,16299
216,8,326140,5,150,5542
218,8,327110,10,1005,77638
220,8,327320,66,935,56370
222,8,321113,19,156,6354
224,8,325611,3,24,1300
226,8,323120,9,46,1592
228,8,325620,15,170,8929
230,8,321214,13,489,25631
232,8,326150,7,165,6666
234,8,321920,16,402,14484
237,8,321911,17,252,11153
240,8,335999,11,303,24438
242,8,332999,32,368,21564
244,8,333999,14,209,19103
246,8,339999,31,290,16583
248,8,336999,3,39,1997
250,8,334516,9,474,57265
252,8,334310,8,62,3155
254,8,334412,7,153,8090
256,8,337920,3,52,4467
258,8,332722,3,195,13088
260,8,335122,4,481,17804
262,8,334118,3,12,651
264,8,333922,6,85,5094
266,8,337212,35,665,32809
268,8,333515,6,22,1020
270,8,339114,10,298,13169
272,8,339116,118,572,23572
274,8,339930,7,199,17315
276,8,334510,14,755,51912
278,8,332813,6,121,5592
280,8,332312,55,2185,125644
282,8,333111,7,118,6479
283,8,339991,12,249,14776
285,8,333413,3,53,4095
287,8,333511,19,491,24543
289,8,337127,3,20,658
291,8,334515,10,395,41401
293,8,334513,19,1735,150097
294,8,331110,3,1102,71684
295,8,331210,3,116,6956
297,8,339910,36,156,5924
299,8,332710,246,2533,129628
300,8,333517,3,3,147
302,8,337910,3,359,15516
304,8,332431,3,677,58897
306,8,332812,46,413,18436
309,8,332321,6,87,2982
311,8,333131,3,47,2591
313,8,336211,3,31,1208
315,8,336310,7,70,8103
317,8,336991,23,132,5896
320,8,337122,31,179,5515
322,8,333132,5,315,22676
324,8,339115,7,108,4726
326,8,333314,10,558,53147
328,8,332323,53,410,19041
330,8,336413,7,111,5748
332,8,333318,13,981,61248
334,8,334419,12,597,69780
