,relevant_naics,estab,emp,payann,fips
4326,11,3,11,418,08095
4327,23,15,32,1020,08095
4328,42,13,96,5115,08095
4329,51,5,34,1422,08095
4330,52,12,56,2529,08095
4331,54,10,20,853,08095
4332,62,9,282,12493,08095
4333,72,15,104,1060,08095
4334,81,19,47,997,08095
4335,53,40,186,6964,08007
4336,54,44,99,4730,08007
4337,56,26,148,3135,08007
4338,61,4,31,275,08007
4339,62,35,293,8282,08007
4340,71,18,446,6199,08007
4341,72,53,715,14411,08007
4342,81,43,190,5339,08007
4344,11,4,5,428,08007
4345,22,3,0,0,08007
4346,23,96,247,10788,08007
4347,42,7,18,1087,08007
4348,51,14,81,2989,08007
4349,52,20,97,4851,08007
4351,11,3,5,146,08009
4352,21,3,0,0,08009
4353,23,6,29,904,08009
4354,42,13,50,2153,08009
4355,52,5,22,822,08009
4356,53,3,5,26,08009
4357,54,4,12,455,08009
4358,62,5,0,0,08009
4359,72,4,25,244,08009
4360,81,12,22,430,08009
4361,22,30,3343,283797,08031
4362,42,5,15,808,08061
4364,62,3,0,0,08061
4365,72,3,0,0,08061
4366,81,4,8,95,08061
4367,23,1502,18638,1249574,08031
4369,23,19,52,2517,08055
4370,42,3,8,82,08055
4371,51,4,19,645,08055
4372,52,6,19,613,08055
4373,53,10,23,448,08055
4374,54,13,39,1709,08055
4375,62,15,453,17103,08055
4376,71,5,10,367,08055
4377,72,22,172,2755,08055
4378,81,12,33,668,08055
4379,42,1356,23545,1619613,08031
4381,11,6,34,1472,08063
4382,21,6,39,1582,08063
4383,22,7,48,3862,08063
4384,23,19,78,3276,08063
4385,42,24,278,12141,08063
4386,51,11,44,907,08063
4387,52,27,109,5572,08063
4388,53,11,38,999,08063
4389,54,18,37,1271,08063
4390,56,9,32,885,08063
4391,62,27,314,11759,08063
4392,51,663,15971,1833077,08031
4393,71,3,2,87,08063
4394,72,27,312,4586,08063
4395,81,27,79,2608,08063
4396,53,82,164,4873,08015
4397,54,105,204,8534,08015
4398,56,34,112,2728,08015
4399,61,10,89,1698,08015
4400,62,77,1002,48295,08015
4402,11,4,2,322,08015
4403,22,3,69,5470,08015
4404,23,155,594,32930,08015
4405,71,33,443,8422,08015
4406,72,113,1394,30259,08015
4407,42,20,138,4383,08015
4408,81,73,277,7300,08015
4409,51,13,90,2882,08015
4410,52,44,266,16987,08015
4412,11,9,132,3671,08031
4413,21,235,3743,597127,08031
4415,23,16,43,1691,08047
4416,53,7,12,629,08047
4417,54,21,32,1980,08047
4418,56,12,19,1956,08047
4419,62,4,17,547,08047
4420,71,19,1844,68454,08047
4421,72,13,2771,103816,08047
4422,52,1661,25346,3158648,08031
4423,81,10,61,1108,08047
4424,53,2005,11130,749534,08031
4425,71,474,11330,671451,08031
4427,11,29,119,11802,08123
4428,21,165,3528,312068,08123
4429,53,313,1533,80873,08123
4430,62,2329,55805,3225408,08031
4431,55,292,18153,2369353,08031
4432,22,26,326,31303,08123
4433,23,999,12601,851996,08123
4434,56,1347,44680,1525866,08031
4435,72,2344,56221,1349925,08031
4436,99,16,24,760,08031
4437,54,615,2581,149113,08123
4438,54,5017,44482,4586117,08031
4439,81,2246,20106,723999,08031
4440,51,69,1233,38974,08123
4441,42,308,3820,226551,08123
4442,52,298,3207,217207,08123
4443,55,23,2030,206994,08123
4444,56,396,5191,220252,08123
4445,61,70,827,21157,08123
4446,61,460,17453,583283,08031
4447,71,76,651,13152,08123
4448,81,555,3799,124134,08123
4449,72,215,3242,74384,08045
4450,53,152,593,25644,08045
4451,99,3,2,66,08123
4452,62,551,8905,441252,08123
4453,72,475,7970,121949,08123
4454,81,186,870,29657,08045
4455,42,64,405,23035,08045
4456,54,318,1083,66909,08045
4458,11,3,6,97,08051
4459,21,5,0,0,08051
4460,22,5,0,0,08051
4461,23,231,622,28852,08051
4462,53,102,239,7832,08051
4463,54,144,301,14254,08051
4464,55,9,71,3493,08045
4465,56,149,1150,58725,08045
4467,11,8,20,557,08045
4468,21,50,619,57861,08045
4469,61,31,272,8709,08045
4470,56,55,177,6262,08051
4471,42,10,19,826,08051
4472,61,15,48,767,08051
4473,62,61,625,27054,08051
4474,62,164,2980,184731,08045
4475,22,13,187,18656,08045
4476,23,516,3010,169320,08045
4477,51,43,216,8989,08045
4478,52,98,699,45880,08045
4479,71,48,356,10253,08045
4480,71,43,165,6021,08051
4481,72,134,2415,41171,08051
4482,51,23,109,4687,08051
4483,52,33,157,8507,08051
