Naics,Establishments,Employees,Payroll,fips
113310,7,37,1925,45003
115210,15,55,2046,45003
221122,15,373,23426,45003
236220,15,273,16005,45003
236115,21,68,2788,45003
236117,4,33,1709,45003
236118,18,79,2384,45003
237110,6,25,1401,45003
237130,5,925,67849,45003
237210,5,48,2337,45003
237310,4,89,4489,45003
238160,6,13,397,45003
238110,3,17,616,45003
238170,8,80,3254,45003
238210,30,164,6739,45003
238220,54,391,16604,45003
238310,4,120,4658,45003
238320,15,52,1275,45003
238330,5,11,418,45003
238350,12,36,1397,45003
238910,18,178,8987,45003
238990,20,96,3619,45003
323111,3,30,1108,45003
325199,3,268,25751,45003
325412,3,324,26439,45003
327212,3,17,685,45003
327320,3,18,691,45003
332999,3,234,15508,45003
332710,9,85,5320,45003
336390,3,336,16085,45003
337110,3,21,618,45003
423120,4,34,1260,45003
423110,4,18,1159,45003
423420,3,11,558,45003
423610,5,54,3236,45003
423730,4,10,471,45003
423820,4,33,1131,45003
423830,5,21,2308,45003
423840,3,8,156,45003
424210,4,30,1260,45003
424910,3,19,718,45003
441110,9,400,18934,45003
425120,8,54,2739,45003
441120,9,37,1765,45003
441228,5,23,1033,45003
441310,24,222,5254,45003
441320,13,96,3779,45003
442110,12,63,2428,45003
442210,5,11,466,45003
442299,7,41,1003,45003
443141,5,14,398,45003
443142,4,33,559,45003
444110,4,583,12340,45003
444120,3,22,890,45003
444130,10,42,1022,45003
444190,11,54,2771,45003
444220,8,77,1569,45003
445110,27,1263,25793,45003
445120,16,37,727,45003
445210,3,8,159,45003
445310,13,49,1134,45003
446110,20,274,10035,45003
446120,6,22,395,45003
446130,3,14,392,45003
446191,7,25,491,45003
446199,4,13,706,45003
447110,85,650,11963,45003
447190,4,74,1554,45003
448120,13,85,1235,45003
448140,11,223,3216,45003
448210,10,61,908,45003
448310,6,38,1286,45003
451110,10,89,2108,45003
452210,3,240,3245,45003
452311,6,1299,34329,45003
452319,45,409,6584,45003
453110,5,16,327,45003
453210,3,43,1041,45003
453220,10,59,653,45003
453310,13,79,1258,45003
453910,6,61,1471,45003
453991,5,5,91,45003
453998,11,35,925,45003
454110,5,17,800,45003
454310,3,17,893,45003
454390,5,35,1252,45003
484110,5,19,1120,45003
484121,11,66,2015,45003
484122,8,136,8478,45003
484210,3,15,329,45003
484220,5,73,3648,45003
484230,4,21,1433,45003
488410,4,5,128,45003
488510,5,16,958,45003
492110,3,101,5165,45003
493110,4,412,12773,45003
511120,3,12,344,45003
517311,8,154,10243,45003
517312,11,74,3092,45003
