,fips,relevant_naics,estab,emp,payann
0,45,1142,3,23,836
2,45,1133,291,2376,105769
4,45,1152,35,131,3927
6,45,1151,12,97,3967
8,45,1153,56,470,21292
10,45,1131,3,10,776
12,45,2123,50,861,47297
14,45,2131,3,12,806
16,45,2211,283,10570,981398
18,45,2212,9,312,21851
20,45,2213,31,227,10839
22,45,2382,2705,26760,1311412
24,45,2383,1452,7722,315507
26,45,2381,1225,9054,401289
28,45,2373,119,3494,180471
30,45,2372,92,555,29549
32,45,2362,540,7142,460687
34,45,2379,77,854,51869
36,45,2389,1346,12203,592034
38,45,2361,2243,9671,546075
40,45,2371,293,9286,579304
42,45,3111,4,200,8591
44,45,3116,16,3972,129672
46,45,3118,60,1581,53409
48,45,3121,62,1008,39832
50,45,3152,12,210,5050
52,45,3132,52,5515,237074
54,45,3131,6,799,26579
56,45,3114,7,1260,46814
58,45,3119,9,158,8842
60,45,3149,53,762,31497
62,45,3133,30,2989,133286
64,45,3141,19,566,28956
66,45,3251,43,2921,256962
68,45,3273,157,3664,209066
70,45,3222,42,3382,218980
72,45,3272,19,1246,61611
74,45,3259,19,455,37324
76,45,3279,14,252,12590
78,45,3219,122,2995,116768
80,45,3255,13,1116,88220
82,45,3241,7,39,1605
84,45,3254,18,3641,232172
86,45,3261,126,13199,754411
88,45,3231,285,4910,234543
89,45,3221,3,503,42912
91,45,3252,25,2992,166652
93,45,3262,19,3818,227630
95,45,3211,18,888,43432
97,45,3256,21,1179,82447
99,45,3212,3,462,28647
101,45,3364,11,6965,590202
103,45,3331,7,249,12990
105,45,3313,3,571,49943
107,45,3323,147,4826,252567
109,45,3324,6,288,15854
111,45,3328,51,1204,62407
113,45,3333,10,296,29732
115,45,3342,4,382,25506
116,45,3341,3,19,2092
118,45,3322,3,33,1308
120,45,3353,15,1600,73564
122,45,3336,19,4470,349523
124,45,3321,3,90,3693
126,45,3315,6,63,2631
128,45,3371,106,1220,50991
130,45,3332,37,2177,190092
132,45,3327,305,4064,200072
134,45,3391,68,1206,57589
136,45,3335,67,2695,148956
138,45,3362,7,169,8454
141,45,3363,78,18945,1142147
143,45,3345,26,1944,149214
145,45,3314,5,336,19357
147,45,3372,22,548,24794
149,45,3359,19,3070,225684
151,45,3329,77,8787,470059
153,45,3379,4,326,17708
155,45,3339,60,5203,320809
157,45,3399,189,3142,186578
159,45,3369,3,25,1052
162,45,3344,3,303,41769
164,45,3366,17,1736,89666
166,45,3326,4,123,6737
168,45,3312,4,110,5741
170,45,3334,7,443,25634
172,45,4243,108,2048,145307
174,45,4248,46,2363,133040
176,45,4246,152,1827,112515
178,45,4242,59,1150,78479
180,45,4245,14,54,4538
182,45,4232,121,1730,83126
184,45,4244,294,10628,531814
