Naics,Establishments,Employees,Payroll,fips
11,29,159,5262,45003
21,6,96,7036,45003
22,18,438,29861,45003
23,250,2498,136072,45003
42,78,713,32323,45003
51,33,520,23494,45003
52,197,1057,58153,45003
53,115,377,14992,45003
54,237,2067,166991,45003
55,6,153,9001,45003
56,151,8536,706918,45003
61,27,501,12999,45003
62,325,6452,253733,45003
71,60,935,16562,45003
72,296,5893,87275,45003
81,345,2387,62019,45003
99,4,5,172,45003
11,8,102,4373,45005
23,4,32,856,45005
42,8,54,2760,45005
52,8,39,1660,45005
51,5,10,427,45005
53,3,6,125,45005
54,7,33,1884,45005
62,15,383,14599,45005
72,7,57,751,45005
81,9,19,389,45005
11,21,246,10413,45071
23,83,691,33812,45071
42,32,303,18835,45071
51,10,47,1316,45071
52,53,183,6687,45071
53,24,71,2940,45071
54,48,163,6382,45071
55,3,35,3436,45071
56,34,341,8082,45071
61,8,447,10887,45071
62,68,1474,54136,45071
71,7,92,956,45071
72,65,972,12550,45071
81,101,358,9911,45071
11,16,64,1994,45073
22,10,1435,164672,45073
23,215,1203,50122,45073
11,9,98,6879,45037
22,3,38,3134,45037
23,37,203,8494,45037
42,11,573,39878,45037
42,47,395,17180,45073
52,17,48,1843,45037
51,4,14,371,45037
53,11,20,827,45037
54,18,68,2843,45037
56,21,202,5885,45037
61,3,54,1226,45037
62,26,469,11429,45037
71,3,55,1076,45037
72,24,234,3094,45037
81,43,385,17394,45037
51,17,261,9947,45073
52,100,457,28940,45073
53,107,248,10966,45073
11,7,50,3328,45023
22,6,12,1310,45023
23,45,329,18755,45023
42,18,117,12385,45023
54,130,511,20932,45073
55,7,59,4573,45073
56,86,786,28834,45073
61,9,203,6120,45073
51,9,207,16973,45023
52,28,128,5706,45023
53,14,27,1155,45023
54,31,138,5117,45023
56,26,154,5504,45023
61,3,36,631,45023
62,42,589,20245,45023
62,136,2254,92732,45073
71,23,296,7060,45073
72,132,1767,27993,45073
71,6,81,2675,45023
72,48,650,10016,45023
81,86,292,6610,45023
81,204,1248,30036,45073
11,12,241,6308,45027
23,30,106,3248,45027
42,15,98,4622,45027
11,31,340,15214,45029
22,4,62,5365,45029
23,71,519,22206,45029
52,41,223,9675,45027
53,14,27,607,45027
54,25,88,3196,45027
56,18,61,1196,45027
61,8,113,2071,45027
62,42,1311,40758,45027
71,8,76,1573,45027
72,56,811,9762,45027
81,61,314,6661,45027
42,29,200,9748,45029
11,7,31,2166,45067
22,4,26,2482,45067
23,30,159,5239,45067
42,24,346,14602,45067
51,11,114,7936,45029
52,54,246,12073,45029
53,44,110,4132,45029
54,48,178,18356,45029
51,6,20,1200,45067
52,45,314,14774,45067
53,15,44,1344,45067
54,21,66,2493,45067
56,35,221,8507,45029
61,5,93,2178,45029
62,73,1247,58345,45029
71,12,118,3983,45029
72,75,1362,25951,45029
81,67,249,5074,45029
55,4,37,2926,45067
56,16,446,9985,45067
62,65,957,31686,45067
71,4,23,310,45067
72,47,835,10864,45067
81,56,288,5208,45067
99,3,1,52,45029
11,19,91,4187,45063
21,9,108,7594,45063
22,50,1563,138125,45063
23,748,6496,339215,45063
11,4,112,7490,45085
22,8,113,8009,45085
23,158,5173,300553,45085
42,63,679,29919,45085
42,351,6630,406718,45063
51,19,235,17301,45085
52,108,752,40319,45085
53,61,320,11024,45085
54,125,881,45555,45085
55,6,129,11842,45085
56,82,1608,45171,45085
61,31,679,18819,45085
62,197,4846,199035,45085
71,23,286,3544,45085
72,174,4073,52478,45085
81,223,1688,46113,45085
51,93,2971,143076,45063
52,491,3252,202128,45063
99,3,4,96,45085
53,330,1307,54810,45063
11,9,67,3519,45031
22,8,840,98473,45031
23,69,908,37338,45031
42,60,737,52321,45031
54,620,3393,190669,45063
55,44,1508,132993,45063
56,390,8221,253141,45063
51,11,78,3598,45031
52,75,386,17830,45031
53,34,86,2592,45031
61,78,739,20110,45063
54,61,240,10496,45031
55,11,1490,244145,45031
56,42,605,18136,45031
61,8,494,12937,45031
62,111,2962,101737,45031
62,618,14149,595128,45063
71,16,302,4882,45031
72,95,1562,21363,45031
81,145,781,17141,45031
71,86,975,18033,45063
72,588,13366,188754,45063
99,4,4,73,45031
81,766,5818,193808,45063
11,6,24,843,45011
22,4,27,2072,45011
23,18,157,6259,45011
42,5,53,1515,45011
99,6,5,225,45063
51,8,49,2184,45011
52,24,116,4018,45011
53,5,12,295,45011
54,24,101,4209,45011
56,19,115,4742,45011
61,3,43,910,45011
62,27,381,13827,45011
71,3,51,432,45011
72,32,521,6880,45011
21,3,29,2170,45015
11,10,43,1793,45015
22,8,346,26713,45015
23,466,3808,202924,45015
81,58,341,7123,45011
11,19,38,1948,45019
