fips,Naics,Establishments,Employees,Payroll
45,114210,4,23,912
45,113310,263,2152,105971
45,115210,34,128,3813
45,115310,49,356,19645
45,113110,7,26,1789
45,212321,11,111,5649
45,212313,14,269,15919
45,221122,175,4570,415716
45,221112,8,166,13707
45,221111,11,72,9176
45,221210,3,120,6709
45,221113,7,1987,243261
45,221310,31,198,9421
45,238990,866,4660,219667
45,236220,509,6338,443655
45,238310,192,2048,99752
45,238210,985,10164,501589
45,238350,424,1623,69265
45,238330,200,888,41754
45,238130,125,377,18906
45,238150,76,596,30895
45,237310,120,3709,193207
45,236210,26,425,33829
45,237210,84,506,29860
45,238140,195,1111,52278
45,236117,263,2558,202186
45,236116,65,532,42058
45,236115,830,2932,163271
45,238290,109,1374,89922
45,238390,105,614,28819
45,238190,99,668,42189
45,237990,81,990,80769
45,238320,404,1658,65486
45,238220,1663,15957,825337
45,238110,227,1775,97826
45,237130,99,6569,426592
45,236118,1180,3889,182436
45,238160,256,2190,112409
45,238170,125,717,31116
45,238910,583,8280,448665
45,238120,31,427,20222
45,238340,85,339,14868
45,237110,173,2187,117954
45,314999,32,681,22130
45,312120,39,502,11386
45,313210,12,1936,74995
45,311920,3,23,1020
45,311812,7,66,1659
45,314120,11,333,16701
45,315210,5,68,1841
45,312140,11,103,5583
45,313320,3,282,10746
45,313110,3,312,11235
45,313230,17,1143,65344
45,311615,3,2118,70882
45,311811,40,275,4973
45,312111,3,228,9817
45,313310,17,1997,76330
45,314910,6,208,7821
45,312130,3,19,304
45,325520,10,606,45798
45,325199,9,379,32318
45,322299,3,41,1506
45,325998,9,164,17231
45,321999,14,224,8792
45,326199,65,7465,356584
45,326299,3,1159,92953
45,325220,3,350,19076
45,324121,9,37,1888
45,323111,174,3846,207383
45,323113,50,455,11604
45,327331,3,183,4874
45,322211,11,785,31116
45,325991,4,103,8578
45,327991,13,183,8232
45,327215,3,433,23621
45,325411,4,682,39460
45,325180,3,964,100085
45,327390,6,170,15295
45,321918,10,83,5306
45,322219,6,646,41684
45,327212,3,15,683
45,325510,4,182,10306
45,322220,7,1004,85733
45,325412,13,2530,203957
45,325211,9,973,55549
45,326112,3,1182,73249
45,325612,3,400,27167
45,326140,4,709,30158
45,327320,113,1629,97915
45,321219,3,489,26805
45,321113,11,774,45217
45,325611,4,120,5077
45,323120,13,138,7099
45,325613,7,514,44683
45,326113,3,616,71160
45,326121,3,149,8594
45,321920,21,383,12311
45,321114,4,219,12228
45,321911,8,182,8144
45,333415,4,900,36570
45,336412,3,256,15487
45,332999,27,765,46449
45,333999,6,100,6676
45,339999,33,338,10258
45,336612,12,1074,58023
45,333120,3,217,11754
45,333922,3,19,1170
45,337212,10,337,16558
45,333515,17,1256,64733
45,339116,27,116,4176
45,334510,3,554,38241
45,332813,9,263,11044
45,332996,3,156,10148
45,332312,25,1116,82189
45,332912,3,668,28821
45,339991,9,1265,125948
45,333511,3,45,2093
45,333994,3,37,1935
45,334515,3,125,5896
45,332710,257,2750,140248
45,333517,6,21,816
45,332812,19,513,27521
45,332119,3,48,2280
45,332811,5,117,5962
45,335312,3,35,1856
45,336320,7,1798,101738
45,336310,5,618,44503
45,336370,7,2205,139070
45,336360,4,3223,105037
45,336330,3,511,21463
45,331491,4,25,1109
45,337122,7,29,1300
45,332323,13,75,3043
45,333318,7,169,9245
45,334290,3,325,11318
45,333249,29,981,62588
45,332439,3,150,7657
45,336390,11,1800,77955
45,333993,4,372,30323
45,332313,6,175,6706
45,332721,19,387,21417
45,332216,3,26,1053
45,332322,28,754,29523
45,336611,4,433,38099
45,337215,3,79,4252
45,339950,85,1192,51221
45,333514,10,89,7034
45,339113,12,297,17070
45,333611,5,2308,232851
45,337110,57,436,18838
45,423110,74,1451,73246
45,424810,14,881,52680
45,423320,21,120,6763
45,423430,52,1712,170220
45,424450,11,168,7599
45,423810,62,1279,91364
45,424430,3,24,1351
45,424210,61,1345,85099
45,423610,194,3598,222470
45,423820,51,541,27976
45,424910,60,544,25277
45,424460,17,187,7050
45,424930,28,104,3820
45,424480,21,1211,39413
45,423210,40,509,27296
45,424410,16,1755,118205
45,423710,58,1775,123586
45,423220,54,1006,54167
45,424130,22,1044,109172
45,423830,409,4724,334022
45,423840,126,1872,128509
45,423940,21,96,4579
45,423310,95,2027,122145
45,423450,98,2316,165755
45,424320,20,441,30854
