,relevant_naics,estab,emp,payann,fips
62426,11,27,104,4435,45003
62427,21,5,82,6330,45003
62428,22,20,493,33138,45003
62429,23,265,2735,147923,45003
62430,42,75,646,29452,45003
62431,51,34,534,27199,45003
62432,52,193,1089,58713,45003
62433,53,115,340,13831,45003
62434,54,222,1897,139390,45003
62435,55,7,83,9122,45003
62436,56,146,7662,628984,45003
62437,61,28,497,12282,45003
62438,62,328,6415,237831,45003
62439,71,55,837,15151,45003
62440,72,288,5696,82712,45003
62441,81,339,2242,52427,45003
62442,99,3,0,110,45003
62444,11,8,73,3189,45005
62445,23,6,29,767,45005
62446,42,7,51,2642,45005
62447,51,5,12,392,45005
62448,52,8,40,1661,45005
62449,53,3,5,114,45005
62450,54,7,33,1809,45005
62451,62,16,332,13821,45005
62452,72,7,55,664,45005
62453,81,8,14,219,45005
62455,22,10,187,13161,45007
62456,23,346,2308,108175,45007
62457,11,12,32,953,45007
62459,11,21,259,10724,45071
62461,11,10,144,6710,45037
62462,22,3,45,3353,45037
62463,23,36,222,8317,45037
62464,42,12,483,28057,45037
62466,11,10,64,1887,45083
62467,21,9,151,6635,45083
62468,22,9,235,19976,45083
62469,23,599,7304,420614,45083
62470,51,3,13,338,45037
62471,52,17,53,1914,45037
62472,53,12,16,923,45037
62473,54,18,60,3371,45037
62474,56,18,174,5624,45037
62475,62,23,446,17057,45037
62476,61,3,33,892,45037
62477,71,4,62,1445,45037
62478,72,24,234,2958,45037
62479,81,44,394,16720,45037
62480,23,78,666,31295,45071
62481,42,32,309,15889,45071
62482,51,10,27,1170,45071
62483,52,54,179,7091,45071
62484,42,432,7414,473947,45083
62485,53,22,71,2944,45071
62486,54,46,158,5925,45071
62487,55,3,37,3911,45071
62488,56,32,253,6900,45071
62489,62,68,1439,52625,45071
62490,61,9,415,10273,45071
62491,71,6,92,834,45071
62492,72,66,897,12507,45071
62493,81,102,372,9551,45071
62494,22,6,12,1259,45023
62496,11,7,48,2638,45023
62497,23,48,447,19562,45023
62498,42,18,162,11558,45023
62499,51,9,205,16447,45023
62500,52,29,138,5785,45023
62501,53,13,25,900,45023
62502,54,30,140,4716,45023
62503,56,24,316,7670,45023
62504,61,3,30,519,45023
62505,62,48,649,27030,45023
62506,71,6,71,2515,45023
62507,72,44,731,9791,45023
62508,81,82,284,6382,45023
62510,11,13,195,6883,45027
62511,23,31,100,3054,45027
62512,42,16,96,4460,45027
62513,52,42,223,8976,45027
62514,51,73,2148,111691,45083
62515,52,410,2805,156956,45083
62516,53,16,34,631,45027
62517,54,24,79,4769,45027
62518,56,18,71,1121,45027
62519,61,8,92,1775,45027
62520,62,39,1299,38970,45027
62521,71,8,83,1673,45027
62522,72,59,763,9826,45027
62523,81,59,314,6423,45027
62524,53,278,1167,43074,45083
62526,11,33,396,14935,45029
62527,22,4,69,5452,45029
62528,23,72,498,21178,45029
62529,42,32,221,10579,45029
62530,54,497,3907,223406,45083
62531,55,86,3568,409565,45083
62532,56,347,11351,381868,45083
62533,51,12,116,8333,45029
62534,52,53,240,11507,45029
62535,53,45,105,4122,45029
62536,54,47,177,15830,45029
62537,56,31,203,7532,45029
62538,61,56,2536,76327,45083
62539,62,575,16189,817447,45083
62540,61,6,84,2000,45029
62541,62,74,1362,61571,45029
62542,71,10,101,3616,45029
62543,72,73,1429,24961,45029
62544,81,66,254,5145,45029
62546,11,6,31,2060,45067
62547,22,4,28,2513,45067
62548,23,32,154,4565,45067
62549,42,22,380,14018,45067
62550,71,74,973,13962,45083
62551,72,594,11959,179316,45083
62552,51,6,19,1133,45067
62553,52,47,324,14066,45067
62554,53,15,50,1304,45067
62555,81,759,5252,142705,45083
62556,54,23,75,2280,45067
62557,55,4,89,2914,45067
62558,56,17,459,9981,45067
62559,62,63,722,26227,45067
62560,72,46,870,10863,45067
62561,71,4,14,297,45067
62562,81,59,290,4770,45067
62563,99,9,17,328,45083
62565,11,4,112,7572,45085
62566,22,9,146,10699,45085
62567,23,160,4319,274115,45085
62569,11,20,106,4218,45063
62570,21,8,111,6170,45063
62571,22,49,1869,153458,45063
62572,23,714,6467,322479,45063
62573,42,68,740,33330,45085
62574,42,357,6865,410386,45063
62575,51,18,289,17261,45085
62576,52,111,740,38047,45085
62577,53,65,276,9056,45085
62578,54,125,788,42474,45085
62579,55,7,161,14087,45085
62580,56,76,1861,53670,45085
62581,61,31,707,19111,45085
62582,62,199,5142,199149,45085
62583,71,20,293,3654,45085
62584,72,179,3768,50882,45085
62585,81,215,1583,37566,45085
62586,99,5,4,92,45085
62587,21,5,55,2657,45091
62589,11,13,47,1683,45091
62590,22,13,1221,131087,45091
62591,51,95,3025,141448,45063
62592,52,486,3167,185325,45063
62593,23,502,3976,205286,45091
62594,53,319,1285,52417,45063
62595,54,632,3481,179963,45063
62596,42,293,4665,314968,45091
62597,55,41,1369,102795,45063
62598,56,378,8799,267815,45063
62599,61,77,750,19603,45063
62600,62,589,15357,562810,45063
62601,71,87,933,16583,45063
62602,72,568,12470,180778,45063
62603,51,96,1789,107009,45091
62604,52,377,6224,455657,45091
62605,81,749,5705,176408,45063
62607,11,16,66,1973,45073
62608,22,10,1425,158341,45073
62609,23,207,1189,46167,45073
62610,53,335,1600,74413,45091
62611,42,46,383,14691,45073
62612,54,552,7275,396429,45091
62613,55,27,1855,177813,45091
62614,56,261,4554,132303,45091
62615,51,16,275,10251,45073
62616,52,92,451,26754,45073
62617,61,75,906,21809,45091
62618,62,531,10076,374028,45091
62619,53,104,252,10770,45073
62620,54,132,504,21317,45073
62621,55,6,44,4489,45073
62622,56,78,1023,25480,45073
62623,71,80,1507,23434,45091
62624,61,12,209,5660,45073
62625,62,129,2356,89481,45073
62626,71,24,283,6848,45073
62627,72,128,1796,25816,45073
62628,81,200,1232,29637,45073
62629,72,448,9846,146975,45091
62630,81,575,4316,122186,45091
62631,99,7,10,237,45063
62632,22,4,34,2205,45011
62634,11,6,22,950,45011
62635,23,19,144,5883,45011
62636,42,5,46,1548,45011
62637,51,8,34,1990,45011
62638,52,26,119,4062,45011
62639,53,7,14,406,45011
62640,54,26,90,3859,45011
62641,55,3,32,3455,45011
62642,56,20,132,5212,45011
62643,62,22,387,12837,45011
62644,72,32,509,6460,45011
62645,71,3,40,321,45011
62646,81,61,321,6468,45011
62647,99,7,19,198,45091
62648,21,3,29,1973,45015
62650,11,10,46,1800,45015
62651,22,8,337,26809,45015
62652,23,426,3719,194509,45015
62654,11,18,33,1557,45019
62655,99,3,3,31,45011
62656,22,31,653,47760,45019
62658,11,11,51,3033,45031
62659,22,8,839,95108,45031
62660,23,69,950,34766,45031
62661,42,62,770,51481,45031
62662,42,169,3121,220383,45015
62663,51,12,90,3844,45031
62664,52,76,398,19900,45031
62665,53,31,85,2822,45031
62666,54,60,240,10557,45031
62667,55,11,1027,219173,45031
62668,56,39,670,17706,45031
62669,61,9,522,12779,45031
62670,62,111,2943,89898,45031
62671,71,17,316,4842,45031
62672,72,97,1618,19266,45031
62673,81,143,812,16472,45031
62674,51,46,5548,555803,45015
62675,52,219,1129,62075,45015
62676,99,4,4,81,45031
62677,23,1216,11050,635565,45019
62678,53,194,700,37943,45015
62679,54,343,4012,359631,45015
62680,55,17,273,17892,45015
62681,56,197,2821,100760,45015
62682,61,33,560,16337,45015
62683,62,276,3456,142272,45015
62684,42,547,6786,435319,45019
62685,71,36,730,17516,45015
62686,72,292,5673,84662,45015
62687,81,346,2043,55175,45015
62688,99,4,0,19,45015
62690,11,4,33,1831,45069
62691,22,3,40,4228,45069
62692,23,12,131,6387,45069
62693,42,11,112,4608,45069
62694,51,4,31,1321,45069
62695,52,31,102,3796,45069
62696,53,12,26,1169,45069
62697,54,12,40,1386,45069
62698,56,3,4,8,45069
62699,61,3,55,1146,45069
62700,62,40,1064,25497,45069
62701,72,28,356,4936,45069
62702,81,31,168,2693,45069
62704,11,28,610,17617,45043
62705,42,186,3333,188959,45007
62706,51,265,5202,334928,45019
62707,51,47,520,21160,45007
62708,52,256,1150,63589,45007
62709,52,822,6809,556458,45019
62710,53,162,483,17615,45007
62711,54,291,1828,91282,45007
62712,53,1062,4642,233793,45019
62713,55,17,313,47163,45007
62714,56,204,3363,132280,45007
62715,54,1962,16785,1291692,45019
62716,61,26,1371,32125,45007
62717,62,376,9548,441871,45007
62718,71,54,677,8491,45007
62719,72,386,7124,106602,45007
62720,55,68,2899,273433,45019
62721,56,827,17212,525824,45019
62722,81,458,2821,73214,45007
62723,22,3,13,538,45043
62724,23,163,1086,49766,45043
62725,42,48,384,22609,45043
62726,61,188,3812,120731,45019
62727,51,17,127,5574,45043
62728,62,1409,32384,1835466,45019
62729,52,105,490,31723,45043
62730,53,102,559,19817,45043
62731,54,174,851,44658,45043
62732,71,294,4431,93435,45019
62733,55,3,3,195,45043
62734,56,107,866,30334,45043
62735,61,16,155,3019,45043
62736,62,263,4112,199528,45043
62737,99,5,14,131,45007
62738,11,4,5,58,45021
62739,21,3,31,1557,45021
62740,22,5,64,5036,45021
62741,23,81,758,38235,45021
62742,72,1477,37075,775696,45019
62744,71,47,1104,26312,45043
62745,42,27,253,11925,45021
62746,72,168,3088,58701,45043
62747,81,195,1122,27485,45043
62748,51,13,175,4137,45021
62749,52,60,277,12792,45021
62750,53,36,114,4259,45021
62751,81,1217,10029,314275,45019
