Zip Code,naics,Establishments,Employees,Payroll,IND Level
14613,48-49,8,001,0,2
14613,48-49,3,210,0,2
14613,53,8,001,0,2
14613,53,5,210,0,2
14613,56,9,001,0,2
14613,56,4,210,0,2
14613,56,4,230,0,2
14613,61,7,001,0,2
14613,62,22,001,0,2
14613,62,13,210,0,2
14613,62,5,220,0,2
14613,72,15,001,0,2
14613,72,9,210,0,2
14613,72,3,241,0,2
14613,81,12,001,0,2
14613,81,11,210,0,2
14613,00,176,001,88171,2
14613,00,98,210,0,2
14613,00,32,220,0,2
14613,00,20,230,0,2
14613,00,12,241,0,2
14613,00,10,242,0,2
14613,00,4,251,0,2
14613,23,23,001,0,2
14613,23,18,210,0,2
14613,23,3,220,0,2
14613,31-33,16,001,0,2
14613,31-33,3,210,0,2
14613,31-33,3,220,0,2
14613,31-33,5,230,0,2
14613,42,10,001,0,2
14613,42,3,210,0,2
14613,42,3,220,0,2
14613,42,3,230,0,2
14613,44-45,38,001,0,2
14613,44-45,22,210,0,2
14613,44-45,12,220,0,2
14613,44-45,3,242,0,2
