fips,naics,employees,firms,wages
13000,525110,6,8,766409
13000,811430,44,45,858378
13000,316998,29,10,1019989
13000,221114,12,6,1061490
13000,111332,57,6,1068081
13000,483114,28,6,1096901
13000,532411,16,13,1142396
13000,111191,49,8,1150133
13000,339910,48,31,1292318
13000,487990,63,7,1321838
13000,331513,29,3,1439841
13000,112920,58,26,1615951
13000,333519,28,4,1720228
13000,332992,51,6,1733740
13000,334516,34,10,1781442
13000,332215,49,8,1796599
13000,339992,52,15,1859535
13000,454112,54,16,1933339
13000,722330,117,37,1958199
13000,488310,44,6,2030722
13000,487210,81,11,2086852
13000,115116,57,13,2111876
13000,525920,32,27,2215276
13000,334517,49,12,2318780
13000,483113,83,8,2336653
13000,111910,90,22,2460943
13000,512290,47,13,2506795
13000,512210,19,13,2699827
13000,331524,64,8,2759994
13000,532230,135,54,2804049
13000,333316,24,8,2807301
13000,481212,73,15,2859326
13000,115113,202,12,2860549
13000,481219,45,16,2883977
13000,512120,34,15,3023374
13000,111331,174,3,3115264
13000,488390,50,8,3118864
13000,333997,47,5,3190016
13000,323117,71,8,3251953
13000,424520,208,19,3436259
13000,532292,107,16,3562949
13000,111150,193,19,3765490
13000,212322,67,5,3792618
13000,334514,87,6,3885612
13000,112990,133,24,4000211
13000,611410,143,11,4019682
13000,811411,123,43,4124473
13000,712120,135,14,4318925
13000,333314,60,12,4325172
13000,451212,166,35,4367294
13000,311514,79,4,4500699
13000,221320,88,7,4564183
13000,339994,58,8,4570268
13000,332721,126,6,4705681
13000,312130,185,27,4802739
13000,721211,242,53,4818555
13000,339114,79,14,4962392
13000,112390,165,6,5064037
13000,442291,162,45,5157463
13000,541360,130,39,5220930
13000,113210,139,17,5324286
13000,334210,45,14,5474894
13000,332811,97,6,5629138
13000,333994,84,6,5644230
13000,333611,45,5,5767405
13000,512199,82,13,5847648
13000,333912,92,9,5930328
13000,541420,103,47,5947036
13000,424340,118,35,5954231
13000,424510,133,14,5992598
13000,221111,63,5,6048226
13000,453920,213,93,6203602
13000,332613,128,5,6207926
13000,212393,100,6,6211922
13000,424110,89,17,6233491
13000,213111,97,24,6459487
13000,112910,208,17,6523114
13000,487110,328,24,6676684
13000,448320,220,34,6744022
13000,238172,192,18,6829246
13000,212321,159,16,6928744
13000,621410,227,38,6999325
13000,333613,148,5,7043230
13000,114210,221,39,7116152
13000,711212,283,14,7118425
13000,332313,171,26,7176631
13000,811112,229,79,7184392
13000,332996,177,12,7358374
13000,812921,156,16,7366600
13000,334290,121,16,7402666
13000,721310,359,40,7583252
13000,485310,295,64,7788408
13000,519110,85,13,7867787
13000,519190,94,30,7897382
13000,313320,183,12,7911683
13000,512240,182,60,8027349
13000,562112,168,10,8065052
13000,333992,158,8,8107069
13000,541870,223,33,8170323
13000,111339,516,8,8264406
13000,561491,228,43,8332330
13000,813940,148,56,8340533
13000,333612,160,5,8419748
13000,611692,411,76,8659770
13000,111998,299,49,8766623
13000,511199,108,19,8827873
13000,115112,231,69,8867234
13000,532220,446,33,8889535
13000,445220,344,71,9215777
13000,453930,227,79,9312932
13000,923140,192,52,9466178
13000,562119,226,32,9650475
13000,335999,165,20,9835471
13000,541490,197,78,9880031
13000,315210,417,40,9880754
13000,812111,364,92,10249459
13000,321912,309,15,10265412
13000,312113,300,24,10552453
13000,611511,290,36,10696377
13000,334416,171,5,10818169
13000,423140,333,52,10974238
13000,611513,276,27,11161926
13000,331492,196,13,11267045
13000,333515,203,17,11511132
13000,213112,72,15,11566922
13000,811412,332,129,11573559
13000,517410,130,15,11620877
13000,713120,682,45,11642030
13000,483111,172,18,11741034
13000,445292,496,52,11775195
13000,624229,287,47,11921634
13000,311224,235,9,12170018
13000,115115,621,51,12177294
13000,325314,276,13,12217768
13000,339991,240,14,12327618
13000,337920,231,8,12431552
13000,333511,275,19,12494798
13000,333414,239,9,12547847
13000,315280,299,12,12648639
13000,324191,176,7,12702161
13000,333517,182,34,12737865
13000,325320,285,13,12978343
13000,111334,690,58,13040963
13000,111992,484,78,13134931
13000,541922,285,121,13141038
13000,812191,657,84,13159898
13000,332618,295,20,13194227
13000,721214,479,46,13204273
13000,512191,194,64,13491504
13000,311352,355,21,13656579
13000,812310,640,210,13869759
13000,453991,685,171,13888103
13000,332722,249,6,13998803
13000,238341,372,137,14048050
13000,238191,322,44,14113092
13000,326111,320,9,14148080
13000,811211,464,70,14626464
13000,445299,689,116,14632841
13000,562219,270,18,14771013
13000,445291,448,60,14824881
13000,334418,320,10,14960306
13000,485410,687,45,15012699
13000,213115,328,11,15012751
13000,111422,500,45,15147915
13000,488330,237,13,15217784
13000,311520,405,5,15312773
13000,332114,321,9,15511372
13000,212312,241,4,15519974
13000,333995,287,10,15571171
13000,212311,356,29,15919317
13000,481112,213,21,15923932
13000,334419,479,17,15926789
13000,238132,345,53,15952877
13000,451130,925,121,16038118
13000,811213,370,58,16119456
13000,811420,485,154,16153767
13000,327331,337,19,16358993
13000,311613,298,7,16399145
13000,485999,801,38,16431214
13000,337122,491,76,16671523
13000,334519,252,18,16858871
13000,334515,186,20,17128381
13000,812113,815,462,17147301
13000,611699,512,113,17153307
13000,311511,352,6,17179767
13000,238131,374,187,17305405
13000,541340,333,93,17477749
13000,238291,252,45,17643661
13000,337211,372,17,18183903
13000,423920,288,33,18190078
13000,238151,404,82,18339499
13000,332999,481,30,18534000
13000,337121,595,17,18543945
13000,331210,340,8,18927217
13000,115210,549,123,18942854
13000,324121,304,35,18981159
13000,333999,351,20,19052308
13000,334511,218,14,19555589
13000,485320,924,86,19671047
13000,713930,747,73,19758643
13000,333922,319,18,19867044
13000,561520,504,82,19916400
13000,326291,457,8,19994541
13000,813219,377,41,20033533
13000,238342,436,56,20134466
13000,711110,930,62,20185733
13000,711219,229,83,20221028
13000,111335,645,82,20281446
13000,339940,452,9,20342917
13000,112310,553,16,20439976
13000,488991,628,43,20450424
13000,322299,369,13,20459104
13000,811198,575,146,20482253
13000,334614,187,21,20531802
13000,321999,518,52,20578450
13000,335314,223,11,20872351
13000,315240,510,21,21029165
13000,562991,538,100,21138606
13000,522190,407,42,21237278
13000,561431,941,220,21683361
13000,326220,549,15,21784273
13000,325311,241,11,21842631
13000,928120,252,7,22017053
13000,311824,410,12,22058679
13000,711410,331,121,22318617
13000,321992,648,20,22436478
13000,333243,417,21,22834778
13000,523130,344,20,22937405
13000,445210,1094,143,23009731
13000,624210,803,42,23062168
13000,488999,543,29,23146679
13000,212319,212,10,23154991
13000,314994,573,15,23247986
13000,332994,486,22,23675033
13000,326112,434,11,23710650
13000,334510,324,41,23745803
13000,238171,559,159,23792795
13000,423460,415,44,23804598
13000,541199,390,90,23916720
13000,337212,556,54,23920761
13000,337127,801,19,23995915
13000,541350,516,198,24249852
13000,561492,498,130,24521984
13000,811118,659,186,24610887
13000,311421,543,25,24662756
13000,326212,518,22,24916736
13000,811490,780,284,24929957
13000,611610,1498,347,24945572
13000,238141,615,250,24959087
13000,333993,364,23,25005521
13000,446191,1134,302,25009946
13000,451140,864,121,25093027
13000,333514,571,35,25511359
13000,562920,491,21,25780247
13000,623210,1130,97,25903412
13000,453110,1270,392,25938813
13000,333413,408,22,26482588
13000,541830,258,43,26796966
13000,424320,800,76,26997672
13000,444210,830,143,27119647
13000,339999,618,52,27535733
13000,562998,545,41,27799924
13000,561591,562,101,27824303
13000,314910,804,48,27852409
13000,424440,775,27,27913639
13000,811122,740,148,27995083
13000,321114,586,23,28054219
13000,334413,283,22,28512807
13000,324122,411,11,28553022
13000,721199,1312,63,28981191
13000,423410,419,38,29284112
13000,311211,453,9,29546446
13000,441222,659,76,29614870
13000,111920,1244,179,29717216
13000,561622,588,117,29921066
13000,541191,578,171,30076184
13000,531190,741,231,30346411
13000,812220,763,104,30404535
13000,712110,1088,77,30406084
13000,321212,662,6,30874222
13000,813312,836,99,30874653
13000,485113,901,13,30961675
13000,336320,598,29,31256061
13000,332813,745,44,31276142
13000,311813,837,5,31568038
13000,325992,566,13,32055631
13000,327999,546,19,32295361
13000,448150,1608,229,32347489
13000,611630,912,52,32460545
13000,423940,722,196,32980339
13000,311710,769,6,33166388
13000,713950,2096,73,33181816
13000,331511,863,9,33224006
13000,339920,796,47,33294235
13000,711320,871,112,33399431
13000,424460,795,37,33515270
13000,238391,784,119,33549255
13000,311991,959,23,33572908
13000,624221,1290,91,33639084
13000,522390,781,151,33761257
13000,332216,736,29,34126860
13000,493130,884,52,34323112
13000,327110,706,36,34545408
13000,541720,495,75,34546482
13000,541921,1343,371,34771357
13000,511130,495,80,34927899
13000,238332,730,102,35051989
13000,321991,1164,16,35137001
13000,238352,760,158,35372144
13000,333241,527,21,35717492
13000,443141,1054,171,35824811
13000,423390,739,64,35944376
13000,325411,503,12,36191264
13000,561613,936,25,36296580
13000,311111,455,13,36394066
13000,325613,468,12,36741645
13000,112120,1073,82,36852728
13000,315220,1069,34,37321106
13000,339930,483,26,37438169
13000,311119,810,48,37750579
13000,448130,2179,219,38216360
13000,532112,432,14,38378610
13000,321214,1016,37,38464924
13000,312112,766,27,38647008
13000,813311,1145,107,38752559
13000,112320,709,78,39077861
13000,441210,844,45,39489426
13000,337214,883,9,39642842
13000,115111,964,55,39716108
13000,332510,816,25,39731275
13000,333618,751,6,40028748
13000,327215,819,33,40054240
13000,423740,727,36,41099020
13000,922150,1068,57,41120857
13000,712190,994,41,41286773
13000,481211,587,93,41561288
13000,311911,787,6,41614282
13000,333911,727,20,41732211
13000,532420,523,47,41866057
13000,561740,1111,243,41926702
13000,611512,722,39,42039088
13000,561599,947,96,42068161
13000,444120,975,164,42247854
13000,711130,595,162,42663113
13000,115310,802,163,42749698
13000,811113,915,168,42785748
13000,334512,537,16,42805302
13000,712130,1330,20,42900028
13000,112340,1022,30,42959277
13000,336214,1484,35,43449011
13000,113110,554,77,43773368
13000,448110,1610,225,44141895
13000,333924,798,21,44585567
13000,325212,549,8,44657480
13000,325620,840,40,44938079
13000,325130,687,19,45010998
13000,451211,2379,216,45263309
13000,321911,1006,47,45476676
13000,813211,960,101,46110353
13000,326121,951,17,46177221
13000,561910,1210,73,46182991
13000,454210,1379,130,46363063
13000,327420,718,20,46521393
13000,326191,1190,22,46541561
13000,336330,1023,10,46744094
13000,424310,807,100,46834135
13000,221310,1023,92,46922266
13000,424940,926,21,46977119
13000,492210,1302,230,47067413
13000,322122,576,3,47340638
13000,813930,1389,216,47493393
13000,314120,1732,98,47691300
13000,485991,1437,109,47822727
13000,531320,947,543,47877354
13000,332812,1069,57,47885053
13000,921110,902,29,47885130
13000,424710,732,67,48334220
13000,562212,758,75,48453766
13000,311611,1357,38,48503438
13000,532299,1547,185,48764126
13000,325991,818,13,49292486
13000,332323,1019,69,49580921
13000,238331,1061,296,49600694
13000,332119,1234,29,50059357
13000,445230,1814,94,50142667
13000,311830,1330,6,50622521
13000,713110,3040,22,50665223
13000,331110,760,30,51102504
13000,488119,1803,55,51193747
13000,336612,1240,16,51283405
13000,511140,536,53,51286352
13000,337910,1245,18,52509622
13000,321211,1032,23,52697938
13000,561611,1118,190,52798593
13000,424930,1422,117,52946889
13000,812910,2708,469,53095262
13000,311811,2081,189,53101810
13000,323120,1480,62,53341685
13000,926130,681,17,53667171
13000,541860,871,99,53766052
13000,611420,642,151,54245323
13000,926110,905,295,54513413
13000,332410,892,7,54777427
13000,321918,1491,61,54860466
13000,333318,848,46,55072390
13000,532310,1079,108,55186210
13000,339115,965,22,55276888
13000,339116,1370,240,55665636
13000,332420,1064,31,55784103
13000,621391,1093,185,56108155
13000,323113,1467,169,56141859
13000,621330,1484,655,56165939
13000,515111,705,59,57189844
13000,333249,1021,66,57498854
13000,561410,1346,357,57537278
13000,322230,917,17,57824802
13000,424920,1396,63,57903420
13000,541320,890,200,57939246
13000,445120,2766,1061,57941751
13000,424590,1163,59,57941931
13000,424430,1189,48,58052466
13000,812199,2819,526,58175172
13000,531130,1698,517,58197721
13000,446199,1187,214,58727964
13000,812990,1563,380,58867728
13000,212324,883,22,59204266
13000,813319,2043,269,59474894
13000,812331,1800,45,59549385
13000,515112,1159,100,59570002
13000,561421,1762,75,59735796
13000,525990,149,31,59864379
13000,238321,1625,670,59996162
13000,325520,1067,40,60060134
13000,488410,1573,283,60115491
13000,325611,836,50,60157034
13000,335313,956,28,60890087
13000,238142,1352,222,61069296
13000,811191,2087,272,61224252
13000,447190,2834,219,61493814
13000,327213,982,4,61749838
13000,424420,955,47,62243679
13000,541930,1028,132,62433311
13000,111421,1929,128,62961425
13000,238161,1334,441,62978483
13000,523991,552,45,63470725
13000,611620,3243,556,63553402
13000,611691,2712,386,63667163
13000,115114,2078,80,63687504
13000,448190,3133,334,63753204
13000,926150,705,66,64355458
13000,621999,1326,160,64412502
13000,488210,1421,37,64757387
13000,336350,1080,18,65255193
13000,332311,1598,53,65746428
13000,424610,762,99,65845815
13000,314999,1929,129,65900076
13000,311340,1077,18,66115563
13000,322219,1559,20,66202617
13000,813110,1996,297,66342399
13000,454310,1615,233,66346980
13000,325199,709,21,66548174
13000,446130,2085,322,66817263
13000,336310,1185,28,66903177
13000,424990,1311,215,67012353
13000,541370,1485,315,67650773
13000,327120,1265,24,68467776
13000,621991,1498,56,69316052
13000,532291,1686,121,69552612
13000,621512,1226,193,69661926
13000,325220,1310,16,69714735
13000,922190,887,39,69751098
13000,624230,1051,69,69903755
13000,322291,1046,7,70544011
13000,238152,1417,126,70716239
13000,523910,524,188,71173020
13000,722514,4677,332,71214887
13000,327993,1085,18,71415443
13000,611430,980,326,71716105
13000,424950,878,75,71850264
13000,311999,1182,16,72099252
13000,811219,1037,156,72444820
13000,524128,681,32,73059635
13000,519120,2709,156,73390988
13000,326140,1572,26,74523634
13000,336360,1643,21,74845614
13000,423910,1643,134,75195839
13000,326299,1740,33,75423600
13000,423860,1142,115,76317174
13000,453998,2598,539,76962782
13000,332991,1453,10,77803020
13000,441228,1910,199,78128706
13000,423850,1673,186,78347226
13000,237120,1204,83,78387605
13000,236116,829,110,78464030
13000,423330,1093,78,78941409
13000,238351,1946,597,79119645
13000,925120,1501,66,79254541
13000,812332,1876,47,80124887
13000,562910,1502,172,80141806
13000,336340,1772,9,80312768
13000,813990,1808,197,80718083
13000,238111,1727,253,80771516
13000,423130,1482,87,81088879
13000,424450,1498,90,81943318
13000,722320,3609,327,82029212
13000,532210,1530,154,82818509
13000,423490,1238,94,83004639
13000,453310,4297,567,83178891
13000,453910,3518,202,83626709
13000,711510,1590,645,84575003
13000,212313,1210,80,84812649
13000,524127,891,39,84851668
13000,423990,1862,270,84917480
13000,326122,720,17,85204288
13000,812320,4401,931,85221189
13000,334513,1519,38,85686045
13000,454113,1492,101,85699392
13000,561790,2871,378,85821859
13000,454390,1854,284,86233404
13000,445310,3925,914,86280572
13000,325211,1084,34,86734119
13000,326211,1773,9,87252540
13000,451120,4974,323,87572607
13000,541840,1062,170,88451102
13000,488490,2366,135,88609903
13000,313230,1283,19,88645807
13000,621112,1519,353,89064603
13000,326160,1887,26,89642179
13000,331318,1736,8,89701120
13000,337215,1975,55,89972732
13000,493190,1245,113,90331249
13000,339950,2010,242,90588043
13000,446120,4650,632,90718400
13000,238991,2248,363,90823106
13000,541890,2728,359,91865430
13000,212325,1247,9,91965406
13000,532412,1332,114,92383673
13000,325612,1399,45,92405472
13000,423420,1458,115,92696216
13000,335312,1403,16,93084488
13000,423210,1599,189,93657321
13000,541213,3044,1048,93962775
13000,336212,1986,14,94220884
13000,611710,1849,387,94757865
13000,238322,1817,238,95619914
13000,522120,1141,62,95989896
13000,812210,3166,428,96465883
13000,332312,1867,68,96472153
13000,541820,1222,347,96571071
13000,813920,1253,168,96717799
13000,532490,1729,237,96832744
13000,313310,2029,62,96856122
13000,813212,1457,75,97232025
13000,444220,3581,337,98530964
13000,423440,1709,176,98742976
13000,424470,1859,52,99086946
13000,424120,1972,126,99393423
13000,336413,1579,20,99830133
13000,325510,1814,158,99872550
13000,424810,2008,42,99937358
13000,327991,2441,162,100469627
13000,311919,1954,13,100969762
13000,453220,4006,588,101318248
13000,444130,3690,392,101341338
13000,335221,2148,11,102001105
13000,321920,2565,106,102222081
13000,533110,1107,157,102490308
13000,484210,3178,275,103564200
13000,238311,1922,320,104214050
13000,423320,1846,206,104474680
13000,524130,1402,27,104565695
13000,541410,1819,587,104571844
13000,424480,2103,115,106098113
13000,522210,864,28,106705477
13000,812930,5017,119,107831342
13000,322212,1665,33,108017817
13000,623220,3283,186,108048094
13000,561499,1600,203,109436064
13000,442299,5566,446,110011206
13000,238911,2622,494,111890852
13000,722410,6003,506,112419510
13000,811212,1807,296,112652548
13000,448310,3303,588,112674356
13000,621498,2224,335,114049644
13000,814110,4043,4552,114562557
13000,621310,3562,1195,114612457
13000,237210,1794,284,114905482
13000,327390,2195,83,115670009
13000,922130,2039,168,116288333
13000,624110,3378,234,117745402
13000,311821,1854,11,118418246
13000,448210,6674,636,118795872
13000,811192,6152,483,119143056
13000,424720,1878,164,119958587
13000,423620,1488,116,120090335
13000,531390,1380,319,121216837
13000,236117,1550,223,121504124
13000,326113,2204,29,122091232
13000,325998,2050,48,122624770
13000,312120,1525,41,124361030
13000,532111,3878,329,124451364
13000,922110,1604,118,125784696
13000,238312,2558,261,128068148
13000,311612,2716,38,128667898
13000,926140,2125,210,128762032
13000,561312,1542,236,129904680
13000,541910,1996,267,130698837
13000,713990,5950,530,131525918
13000,332321,2749,49,131996069
13000,541620,1807,337,132209600
13000,925110,2393,144,133218186
13000,561920,2391,259,133236611
13000,424910,2576,278,134049375
13000,325180,1469,31,134322131
13000,337110,3584,338,134443485
13000,327320,2501,169,134778475
13000,322110,1495,24,136659582
13000,425110,2113,224,136704999
13000,424330,3176,144,137484295
13000,924110,1719,26,138406252
13000,813410,8214,414,140961147
13000,541711,1581,145,141986035
13000,322220,2825,38,142324586
13000,621493,2307,173,143174365
13000,623990,4692,204,143531124
13000,484110,3508,505,143697515
13000,331420,2572,16,144218747
13000,238122,2658,185,144739695
13000,621320,3559,577,145577101
13000,238192,2443,170,146161409
13000,336412,2246,10,146389427
13000,238392,2619,186,146508355
13000,423730,1940,171,147443863
13000,551111,1488,135,148033912
13000,488320,4064,19,148326403
13000,448120,9699,979,149703440
13000,334118,1643,23,150015800
13000,336370,3186,18,150197296
13000,524298,2151,265,151305216
13000,423820,3056,207,151314410
13000,541430,2564,693,152125487
13000,423710,2673,182,152341490
13000,339112,1765,44,153877244
13000,488190,2879,163,154067004
13000,624310,6429,292,157646069
13000,493120,3635,60,158760195
13000,238162,3168,220,161033327
13000,541990,2468,362,163810570
13000,623311,6637,156,163920864
13000,423810,2200,143,164481247
13000,511120,2040,278,164660977
13000,423720,2502,187,166694652
13000,515210,1619,29,167649391
13000,336211,2998,31,168522635
13000,312111,3325,32,170118539
13000,523999,871,29,170301536
13000,332322,3941,163,171004584
13000,524114,2570,66,174235051
13000,339113,2495,69,176390251
13000,113310,4290,560,177262350
13000,541380,2702,247,178290845
13000,238112,3382,259,179610828
13000,923130,2236,69,180270145
13000,322121,2342,17,180874528
13000,336999,3128,20,183017801
13000,561990,5140,415,183490020
13000,237990,2485,220,184275218
13000,711310,2273,56,187547202
13000,453210,4296,266,188117053
13000,451110,8635,627,194074764
13000,442210,3410,318,195560773
13000,313210,5523,44,198787475
13000,923110,3522,63,198792806
13000,532120,4009,300,201957811
13000,813910,3126,618,203093443
13000,524291,2520,220,204191578
13000,621910,5817,170,204884727
13000,541614,2789,646,206393045
13000,448140,12007,629,210036908
13000,488111,4616,193,213225631
13000,522220,2977,268,218927426
13000,562111,4741,316,219810830
13000,517911,3427,259,220115437
13000,423930,3823,351,220550195
13000,238992,4233,436,221043319
13000,423840,3267,375,221634543
13000,484220,4880,742,222552920
13000,484230,4733,428,223552166
13000,561439,4310,294,223878502
13000,325412,1984,69,224061173
13000,336390,4499,62,225410109
13000,924120,5151,499,226025578
13000,713940,13178,1056,228057271
13000,561510,3082,347,229265150
13000,541690,2464,590,229495103
13000,522310,1878,405,229896687
13000,621420,7130,492,231743608
13000,454111,5402,513,231750885
13000,335122,2359,24,233784321
13000,541618,3372,468,234250926
13000,423510,3738,214,234548151
13000,332710,4892,489,236075949
13000,336111,3555,12,237087772
13000,623312,11012,484,243214501
13000,333415,4510,52,243769685
13000,522130,4935,274,247530211
13000,441320,6367,863,248134835
13000,322211,3102,64,248431119
13000,236118,5663,1954,250142728
13000,561621,3917,299,252043816
13000,812112,10221,2179,255326134
13000,423120,4661,346,255800127
13000,221210,2014,57,256494348
13000,811310,4932,793,257066755
13000,621399,4808,453,257285762
13000,522291,4652,965,257527168
13000,561440,4581,239,258026363
13000,237110,5037,464,260297764
13000,561422,9979,203,261161412
13000,541612,2654,447,263731206
13000,311812,4728,93,266538137
13000,238211,6040,1182,268682442
13000,713910,11280,319,269238628
13000,335311,2473,40,270374691
13000,321113,5718,141,270381033
13000,334220,1767,44,271766576
13000,722515,14951,1095,271861963
13000,624120,13784,1907,272598383
13000,621492,5435,376,279897153
13000,238292,4452,398,281623785
13000,622310,5289,34,284273417
13000,424820,3836,93,286718488
13000,322130,3231,15,287823019
13000,522298,4618,900,290005684
13000,621511,5059,691,290309547
13000,424130,2916,163,293050645
13000,517919,2497,82,299622274
13000,442110,7272,847,301974929
13000,541850,3557,154,304265975
13000,423690,3109,344,305132150
13000,541519,3239,572,309117700
13000,611519,7463,185,309947054
13000,622210,7370,71,312026931
13000,238912,6372,542,316561913
13000,551112,2478,223,316806268
13000,531120,5593,853,317456840
13000,424490,5797,260,317586847
13000,621491,2836,117,320072272
13000,541712,3523,281,320707023
13000,452111,14262,198,320824345
13000,561210,7942,175,322112818
13000,236210,4481,262,324451063
13000,424690,4181,360,327479545
13000,561710,6913,651,332783147
13000,711211,1916,56,341688631
13000,423110,4297,196,342325931
13000,519130,3898,528,344175015
13000,326199,7291,164,345358969
13000,524292,5513,230,352635021
13000,444190,6440,548,353279519
13000,722310,13389,700,354960056
13000,621340,8121,923,363482485
13000,811121,7739,1052,373434129
13000,523920,2337,500,375807803
13000,511110,5059,219,377765768
13000,541940,11497,910,381639019
13000,811111,9536,2216,391712575
13000,441120,8060,985,391931971
13000,423220,5744,336,408374814
13000,313110,10347,96,414230661
13000,531312,4532,605,417737814
13000,452112,22036,348,418044197
13000,541310,5098,646,423595812
13000,237310,7642,288,424013726
13000,531311,9259,1159,431127871
13000,922120,5662,180,431591090
13000,424410,7630,171,434301234
13000,541219,8372,1719,443589641
13000,541513,5472,281,444307541
13000,561311,8785,813,445989302
13000,237130,8108,421,446064381
13000,561612,21080,388,450816472
13000,921130,6592,53,452062189
13000,423310,6159,281,458083351
13000,624190,14149,983,460998169
13000,611210,13571,101,461715578
13000,531110,10118,1641,462052572
13000,922140,12401,192,465191738
13000,441310,15022,1190,469874821
13000,323111,9991,725,484661055
13000,561450,3324,62,510724763
13000,238221,11895,1966,513922360
13000,921190,11396,244,516040549
13000,926120,6018,109,516916794
13000,236115,7617,2551,530676989
13000,522292,4788,568,542410717
13000,541214,7541,186,546919861
13000,561720,27958,2037,572443554
13000,488510,10030,898,586046920
13000,447110,26249,4878,596793851
13000,423610,6504,453,597523413
13000,541613,8880,1902,597622469
13000,424210,4954,335,600190368
13000,517210,6798,231,623334226
13000,524113,7238,204,650917265
13000,444110,24129,276,664413964
13000,624410,33576,2424,667177473
13000,541810,6024,635,673454576
13000,523930,4601,1143,682018859
13000,523110,2940,198,683173640
13000,423450,7754,532,699632500
13000,523120,4238,743,705458777
13000,512110,10919,545,713590382
13000,531210,10023,4518,724009404
13000,561730,21882,3165,756340177
13000,484122,14259,414,776898106
13000,621610,25130,1053,806989714
13000,446110,20481,2253,809486719
