,relevant_naics,estab,emp,payann,fips
30657,71,30,211,4725,23017
30659,11,48,167,7836,23017
30660,22,5,37,3395,23017
30661,23,187,782,34093,23017
30662,72,150,2930,54257,23017
30663,51,29,137,5722,23017
30664,52,42,321,16661,23017
30665,81,134,502,10817,23017
30666,53,49,163,6589,23017
30667,54,75,344,16389,23017
30668,42,34,194,8120,23017
30669,55,3,0,0,23017
30670,56,61,228,9631,23017
30671,61,15,447,18783,23017
30672,62,135,3084,108469,23017
30673,53,30,58,2491,23027
30675,11,12,35,1117,23027
30676,54,64,207,9198,23027
30677,23,138,514,23491,23027
30678,55,6,37,2586,23027
30679,56,52,298,10301,23027
30680,61,15,440,9428,23027
30681,62,116,1774,81498,23027
30682,42,27,329,15437,23027
30683,71,23,102,3260,23027
30684,72,94,860,18316,23027
30685,81,102,430,13419,23027
30686,51,19,0,0,23027
30687,52,31,743,48079,23027
30688,23,95,261,9264,23029
30689,42,176,2245,105702,23019
30691,11,70,631,31345,23019
30692,22,13,595,49224,23019
30693,23,444,2661,149058,23019
30694,56,26,91,2764,23029
30695,61,16,261,7355,23029
30696,62,105,1799,65556,23029
30697,42,47,188,7146,23029
30698,71,11,21,385,23029
30699,72,82,618,9789,23029
30700,81,73,236,6249,23029
30701,71,68,574,12249,23019
30702,51,20,88,3661,23029
30703,52,32,289,15946,23029
30704,53,13,20,535,23029
30706,11,65,266,9965,23029
30707,54,27,129,6604,23029
30708,51,67,1214,55363,23019
30709,54,305,1736,91026,23019
30710,51,6,0,0,23021
30711,52,18,70,2414,23021
30712,71,13,73,829,23021
30713,72,57,315,6175,23021
30714,42,7,7,227,23021
30715,81,375,1850,54918,23019
30716,53,15,27,815,23021
30717,81,36,95,1971,23021
30719,54,11,53,1450,23021
30720,56,27,206,3379,23021
30721,61,5,0,0,23021
30722,62,41,1347,49481,23021
30723,11,16,61,2682,23021
30724,23,62,158,7348,23021
30725,53,182,892,29256,23019
30726,55,31,1326,89555,23019
30727,61,42,1664,41898,23019
30728,72,330,5980,104009,23019
30729,61,20,1982,56653,23001
30730,62,380,10035,492089,23001
30731,52,201,1942,125038,23019
30732,56,207,2620,79819,23019
30733,62,544,14639,758709,23019
30734,42,120,1521,75959,23001
30735,51,37,1098,48946,23001
30736,52,135,3298,198545,23001
30738,11,139,555,22798,23003
30739,22,4,0,0,23003
30740,23,201,661,30305,23003
30741,71,28,126,1564,23003
30742,72,141,2018,30232,23003
30743,53,128,463,17140,23001
30744,71,39,349,5376,23001
30745,51,36,351,12560,23003
30746,81,179,623,15040,23003
30747,52,86,831,41501,23003
30749,54,185,1830,98581,23001
30750,72,237,3470,62564,23001
30751,11,13,49,1879,23001
30752,22,12,238,20510,23001
30753,23,370,2260,117069,23001
30754,53,75,307,7520,23003
30755,42,77,582,30731,23003
30756,54,90,362,14336,23003
30757,81,264,1235,36549,23001
30758,55,7,92,4694,23003
30759,56,85,586,15826,23003
30760,61,9,84,1999,23003
30761,62,224,5892,252618,23003
30762,55,12,697,38082,23001
30763,56,167,2721,73471,23001
30765,11,8,15,191,23023
30766,54,110,809,55447,23023
30767,23,171,994,57141,23023
30768,55,3,7,651,23023
30769,56,45,330,9852,23023
30770,61,8,191,6559,23023
30771,42,20,148,5407,23023
30772,62,116,1107,30907,23023
30773,55,82,6233,613944,23005
30774,71,15,262,3492,23023
30775,72,85,1093,23060,23023
30776,51,18,145,5007,23023
30777,81,92,498,15903,23023
30778,52,32,297,16303,23023
30779,53,35,71,2713,23023
30780,56,694,9664,348763,23005
30781,54,1474,10892,784637,23005
30782,51,36,333,13144,23013
30783,71,55,363,10669,23013
