,fips,relevant_naics,estab,emp,payann
0,23,114111,66,51,1748
2,23,113310,397,2144,93814
4,23,114112,383,248,15620
6,23,115112,7,0,83
8,23,115210,10,25,370
10,23,115310,23,81,5048
12,23,113110,3,5,297
14,23,221121,15,0,0
16,23,221122,16,0,0
18,23,221111,23,0,0
20,23,221210,3,0,0
22,23,221310,3,0,0
24,23,238990,177,624,44665
26,23,236220,151,1398,78093
28,23,238310,118,892,39503
30,23,238210,549,2645,136346
32,23,238350,236,686,25747
34,23,238330,63,155,5393
36,23,238130,63,156,5528
38,23,238150,15,80,3570
40,23,237310,59,470,30247
42,23,237210,3,5,224
44,23,238140,139,570,22527
46,23,236117,68,223,10608
48,23,236115,516,1774,74775
50,23,237120,4,77,4691
52,23,238290,25,370,22725
54,23,238390,30,361,19425
56,23,238190,23,107,5647
58,23,237990,30,121,5012
60,23,238320,237,765,29022
62,23,238220,659,3737,190202
64,23,238110,158,735,36322
66,23,237130,34,1164,95433
68,23,236118,787,2135,80831
70,23,238160,90,808,39536
72,23,238170,25,34,1689
74,23,238910,535,3347,204411
76,23,238120,9,0,0
78,23,238340,29,268,12842
80,23,237110,52,304,15349
83,23,314999,13,52,2046
85,23,311611,3,43,1154
86,23,315990,3,4,85
87,23,312120,42,510,24563
89,23,313210,5,91,3581
91,23,311920,4,67,2921
93,23,311812,10,118,3202
95,23,311352,7,57,911
98,23,312140,5,34,878
100,23,316210,6,46,502
102,23,311411,4,62,2937
105,23,311941,3,12,283
107,23,311612,3,18,473
108,23,311811,46,400,9533
110,23,314994,3,0,0
112,23,311710,17,306,8439
114,23,314910,20,69,2385
116,23,312130,6,0,0
119,23,321999,19,145,4876
121,23,326199,18,366,15174
123,23,325414,5,87,8274
125,23,323111,70,867,37742
127,23,323113,24,137,4316
129,23,321912,3,0,0
131,23,327991,3,0,0
134,23,327390,4,66,3024
136,23,321918,13,53,2055
138,23,327110,6,6,80
140,23,321992,3,0,0
142,23,327320,10,178,9399
144,23,321219,3,0,0
146,23,321113,51,1440,65393
148,23,321920,11,288,10530
150,23,332999,7,0,0
152,23,333999,3,62,3751
154,23,339999,27,263,11115
156,23,334516,4,792,53398
158,23,336612,60,894,41631
160,23,337212,14,230,9495
162,23,339116,14,80,2792
164,23,332813,3,0,0
166,23,332312,5,57,2980
168,23,334513,4,15,862
170,23,339910,11,22,793
172,23,332710,90,1174,60445
174,23,332812,3,8,189
176,23,339992,4,0,0
178,23,337122,17,68,2056
180,23,332323,7,8,388
182,23,333318,4,63,5087
184,23,332721,12,287,16614
186,23,332311,4,77,4313
190,23,332322,18,200,8984
192,23,336611,8,29,1445
194,23,339950,31,209,8612
197,23,337121,3,17,964
199,23,337110,14,38,1557
201,23,423110,29,786,28725
203,23,424810,10,505,25107
205,23,424920,7,75,2078
207,23,423320,5,28,1404
209,23,423430,17,241,17322
211,23,424450,8,44,1929
213,23,423810,29,446,29114
215,23,424430,3,0,0
217,23,424210,18,442,43603
219,23,423610,33,367,23970
221,23,423820,16,61,3661
223,23,424910,16,44,2719
225,23,424460,143,983,45287
227,23,424930,10,35,2066
229,23,424340,3,32,2478
231,23,424480,15,90,6291
233,23,423210,8,49,3762
235,23,423710,5,271,11508
237,23,423220,15,35,2799
239,23,424130,5,54,3196
241,23,423830,75,967,60972
243,23,423840,35,346,20390
245,23,423940,3,0,0
247,23,423310,21,234,15508
250,23,423450,21,89,7035
252,23,424320,3,14,320
254,23,423510,16,77,3740
256,23,423140,8,101,1570
258,23,423120,31,395,14221
260,23,423420,14,331,19377
262,23,424690,18,134,10431
264,23,423440,9,26,717
266,23,423390,8,20,952
268,23,423690,12,87,4878
270,23,424490,74,753,34615
272,23,423990,36,274,12965
274,23,424990,30,134,6108
276,23,423490,6,0,0
278,23,424420,7,31,2542
280,23,424720,3,0,0
282,23,424710,21,227,15447
284,23,424610,3,21,1073
286,23,423720,31,410,23755
288,23,423930,38,221,9955
290,23,423330,12,172,11158
292,23,423850,7,26,918
294,23,423910,13,41,1688
296,23,424120,10,248,16111
298,23,423130,7,60,2774
300,23,423860,3,6,983
302,23,423730,27,197,14661
304,23,425120,114,662,30935
306,23,424820,6,31,1309
308,23,424330,4,9,362
310,23,446199,34,194,7491
312,23,442299,113,1006,23542
314,23,445299,18,95,1858
316,23,441310,232,2206,56897
318,23,445291,3,21,244
319,23,445310,52,279,6164
321,23,441222,55,380,18026
323,23,448130,23,226,3596
325,23,448150,22,140,2540
327,23,445292,16,41,1777
329,23,445120,197,1359,24790
331,23,446120,27,335,5218
333,23,443142,72,821,25178
335,23,448140,134,2402,34937
337,23,445220,44,152,8219
339,23,442210,46,206,7839
341,23,446191,25,92,2459
343,23,445230,4,0,0
345,23,442110,87,611,23593
347,23,447110,699,7016,132913
349,23,444130,145,1206,30125
351,23,444110,23,734,18561
353,23,443141,34,153,5185
355,23,448310,85,475,14534
357,23,445210,8,52,1142
359,23,448110,13,104,2664
361,23,441228,61,439,19065
363,23,441110,126,5904,319639
365,23,444220,89,792,19093
367,23,446130,24,152,4105
369,23,444190,228,2268,105479
371,23,448190,50,460,9580
373,23,447190,90,505,12953
375,23,444210,30,289,11441
377,23,444120,24,79,2621
379,23,446110,202,2498,105428
381,23,441210,12,84,4946
383,23,448210,82,700,11728
385,23,445110,374,16047,381092
387,23,441320,80,771,26980
389,23,441120,198,881,30953
391,23,442291,8,45,1557
393,23,448120,110,677,10548
395,23,452319,236,2775,51002
397,23,453998,106,399,16396
399,23,453920,55,118,3354
401,23,451211,27,148,2062
403,23,452210,13,1103,18604
405,23,454110,180,1849,65588
407,23,453110,75,291,4754
409,23,454310,280,2857,120038
411,23,453220,234,706,15577
413,23,451120,49,450,6959
415,23,453930,6,17,334
417,23,451140,9,56,1206
419,23,453210,8,0,0
421,23,454390,97,336,12756
423,23,453910,49,410,8487
425,23,451130,35,149,2027
427,23,451110,152,1886,42689
429,23,453991,59,211,5162
431,23,453310,138,802,13755
