Naics,Establishments,Employees,Payroll,fips
113310,41,158,8451,23017
236115,30,151,7016,23017
236118,35,60,2671,23017
237130,4,21,1394,23017
238110,10,35,1701,23017
238220,27,110,5125,23017
238130,4,8,349,23017
238210,14,79,4474,23017
238310,5,21,550,23017
238910,26,154,8060,23017
238320,9,14,566,23017
238350,7,18,808,23017
238990,8,23,1904,23017
311811,6,20,299,23017
321113,7,513,27071,23017
323113,3,10,75,23017
332710,6,326,20165,23017
423420,3,4,115,23017
423820,4,19,544,23017
423910,3,18,1021,23017
424490,3,51,1522,23017
424910,3,20,713,23017
425120,3,10,244,23017
441120,6,28,1089,23017
441110,4,113,5413,23017
441310,11,79,2013,23017
441320,4,33,1292,23017
442210,4,10,211,23017
444130,6,36,806,23017
444190,9,80,3595,23017
445110,11,399,11439,23017
444220,5,38,1083,23017
445120,8,38,905,23017
445310,3,16,295,23017
446110,6,66,2463,23017
447110,39,356,7753,23017
448140,4,18,216,23017
448310,3,5,104,23017
451110,8,62,1186,23017
452319,11,138,2353,23017
453110,6,9,171,23017
453220,5,9,227,23017
453991,3,18,525,23017
453998,9,15,409,23017
454110,10,39,1929,23017
454310,20,230,18750,23017
484110,4,18,591,23017
484121,4,27,1282,23017
484220,19,101,5584,23017
484230,4,12,567,23017
511110,3,7,98,23017
517311,14,62,3922,23017
519120,5,22,217,23017
522110,7,43,2072,23017
522120,8,178,11766,23017
522130,3,50,2759,23017
524210,14,46,2253,23017
531110,5,6,136,23017
531210,18,29,1257,23017
531311,10,45,1472,23017
532210,4,17,613,23017
532284,4,21,2216,23017
541110,14,57,2331,23017
541211,4,16,511,23017
541213,7,25,305,23017
541219,6,13,189,23017
541370,3,10,512,23017
541611,6,10,278,23017
541613,4,6,612,23017
541690,3,7,163,23017
541940,6,128,4541,23017
561720,8,20,172,23017
561730,31,62,2401,23017
561790,4,8,307,23017
561990,5,16,242,23017
562111,4,48,1520,23017
562991,3,5,150,23017
611110,6,350,14377,23017
611620,4,22,447,23017
621111,5,38,2109,23017
621210,13,94,4655,23017
621310,3,13,435,23017
621320,4,25,1032,23017
621340,4,16,536,23017
621420,6,46,1555,23017
621498,3,103,6656,23017
621910,4,78,1927,23017
623110,5,397,12619,23017
623210,14,206,5427,23017
623220,6,151,5096,23017
624110,4,30,1324,23017
624120,4,186,4491,23017
624190,7,78,3024,23017
624221,4,6,98,23017
624310,4,13,477,23017
624410,30,194,4123,23017
711510,3,5,26,23017
713910,4,5,531,23017
713920,3,121,1313,23017
713950,3,25,583,23017
713990,5,12,129,23017
721110,9,1065,16928,23017
721191,7,25,486,23017
721199,3,13,783,23017
721211,10,31,1125,23017
721214,17,77,3961,23017
722511,43,589,9149,23017
722513,27,337,4805,23017
722515,18,109,2302,23017
811111,25,94,3321,23017
811121,6,20,998,23017
811310,7,42,905,23017
812112,6,13,243,23017
812210,4,15,417,23017
812310,3,9,166,23017
812910,8,44,663,23017
813110,35,95,1379,23017
813312,6,4,283,23017
813410,7,23,256,23017
813910,5,9,237,23017
813990,7,48,1026,23017
113310,4,13,310,23027
236115,13,56,2174,23027
236118,27,113,4760,23027
237990,3,10,261,23027
238110,3,15,1173,23027
238140,5,16,762,23027
238210,15,71,2728,23027
238220,13,39,1635,23027
238310,7,33,1299,23027
238320,13,34,1627,23027
238350,10,28,909,23027
238990,7,21,3075,23027
238910,20,34,1529,23027
311811,3,3,46,23027
312120,4,10,175,23027
323113,3,38,625,23027
336612,5,117,5145,23027
424710,3,74,5750,23027
423930,4,11,387,23027
441110,3,49,2541,23027
441120,6,15,657,23027
441222,3,104,3299,23027
441310,7,64,1933,23027
441320,4,25,734,23027
442299,3,4,106,23027
444130,6,51,1091,23027
444190,8,133,7596,23027
445110,14,409,10741,23027
445120,3,25,390,23027
445299,3,5,92,23027
446110,4,53,1883,23027
447110,21,303,5878,23027
448120,3,14,313,23027
451110,4,37,1077,23027
452319,12,103,2373,23027
453220,6,14,306,23027
453310,8,47,695,23027
454110,4,11,245,23027
454310,10,99,5103,23027
454390,3,5,252,23027
484110,4,4,143,23027
484220,15,77,3709,23027
488330,4,35,2229,23027
517311,5,31,2126,23027
519120,3,3,27,23027
522120,4,27,1568,23027
522110,5,27,1336,23027
522130,4,21,974,23027
524210,7,31,1239,23027
531110,3,5,111,23027
531120,4,5,545,23027
531210,16,25,1374,23027
541110,10,20,1102,23027
541330,4,60,4160,23027
541211,4,19,853,23027
541219,6,14,295,23027
541511,4,4,390,23027
541512,4,8,270,23027
541611,6,20,852,23027
541614,3,5,189,23027
541940,6,53,1929,23027
551114,3,18,871,23027
561320,3,50,728,23027
561720,7,10,164,23027
561730,24,34,1708,23027
562111,6,55,2337,23027
562991,3,10,459,23027
611620,3,2,100,23027
621111,12,67,4287,23027
621210,7,52,2802,23027
621310,6,16,361,23027
621340,3,30,1675,23027
621498,3,66,4314,23027
621910,3,22,250,23027
623220,9,111,3434,23027
623312,5,65,1883,23027
624120,6,62,1086,23027
624110,4,15,271,23027
624190,6,29,1255,23027
624410,25,133,2834,23027
711510,3,1,61,23027
713910,5,5,715,23027
713990,5,32,436,23027
721110,10,121,3583,23027
721191,5,14,475,23027
721214,3,32,743,23027
722511,26,271,4733,23027
722513,22,179,3480,23027
722515,10,81,1488,23027
811111,23,106,3540,23027
811121,7,20,767,23027
811310,3,6,169,23027
811490,4,52,1850,23027
812112,9,59,1571,23027
812910,9,31,508,23027
813110,20,66,1093,23027
813211,4,41,2409,23027
813312,7,18,595,23027
813910,3,43,2060,23027
813410,5,10,50,23027
113110,3,28,2032,23019
113310,55,560,24646,23019
115310,6,51,4626,23019
236115,36,165,8216,23019
236118,65,187,6918,23019
236220,19,262,11506,23019
237310,11,191,12591,23019
221111,5,38,3481,23019
237110,5,37,2077,23019
237130,6,99,4958,23019
113310,9,45,2500,23001
115210,3,2,63,23001
113310,11,75,3154,23029
113310,4,9,407,23015
114112,67,73,3459,23015
114111,8,3,163,23015
238110,24,172,8787,23019
238130,3,4,107,23019
238140,6,22,1043,23019
238150,3,18,692,23019
238160,16,146,7141,23019
238170,4,6,252,23019
238210,60,314,16240,23019
238220,64,513,28997,23019
238290,5,130,8824,23019
238320,16,73,2931,23019
238310,12,69,3077,23019
238330,5,9,284,23019
238350,21,75,3805,23019
238390,4,37,2628,23019
238910,44,605,43367,23019
238990,28,134,11252,23019
311811,4,21,362,23019
312120,5,75,1911,23019
314999,3,51,1827,23019
321113,9,83,3381,23019
321918,3,38,1499,23019
321999,6,66,2516,23019
323111,6,85,3712,23019
323113,4,27,618,23019
236115,32,132,7592,23015
236118,50,110,4989,23015
321992,3,53,2801,23019
237110,4,7,442,23015
237990,5,32,1101,23015
238110,4,14,536,23015
238130,5,6,137,23015
238140,4,0,56,23015
238160,4,14,454,23015
238210,25,47,2263,23015
238220,29,130,6488,23015
238310,4,17,312,23015
238320,15,41,1214,23015
238350,12,20,645,23015
238910,28,124,7179,23015
311811,3,13,225,23015
312120,6,31,1008,23015
323111,3,3,79,23015
332710,3,32,1502,23015
336612,11,55,2254,23015
324121,5,43,3538,23019
327320,3,63,3058,23019
332311,3,53,2080,23019
332710,8,119,5812,23019
332999,3,199,8400,23019
333415,3,86,5013,23019
337122,3,15,535,23019
339116,5,16,690,23019
327991,4,9,221,23019
337110,3,53,2642,23019
339950,7,72,3531,23019
423110,8,223,10538,23019
423120,5,131,7380,23019
423130,3,30,1138,23019
423330,3,32,1906,23019
423420,3,5,138,23019
