Naics,Establishments,Employees,Payroll
1131,4,22,2889
1132,12,24,1171
1133,165,777,35105
1141,8,8,437
1142,13,67,2227
1151,187,1265,71177
1153,32,56,3012
1152,146,549,16826
2111,5,10,200
2122,11,3755,397534
2123,117,990,93187
2212,54,1007,122264
2213,44,359,29345
2131,28,145,19303
2362,729,12082,1107750
2211,273,11332,1316748
2361,4421,14993,988548
3116,110,18328,890344
2371,453,15326,1510679
2372,64,159,17261
2373,270,4989,800977
2382,3565,38284,3058282
2379,131,1774,158515
2381,2629,16722,1271472
2389,2126,9817,991027
3111,82,2476,174599
2383,2958,17773,1103677
3114,48,4565,260935
3112,45,3139,275177
3113,32,2716,168844
3115,55,4800,320729
3117,4,313,18567
3118,181,5815,251351
3132,9,188,8577
3133,7,241,12925
3119,111,6716,358276
3121,215,4170,199492
3141,18,968,38618
3149,88,915,39401
3152,27,410,13262
3162,4,386,20925
3169,15,86,4088
3212,27,1445,95493
3219,254,10618,677597
3221,10,1953,174978
3222,84,7169,469044
3159,15,118,5931
3231,572,19041,1147325
3161,6,366,21842
3211,32,438,26405
3241,17,2027,274686
3253,26,261,22217
3255,38,909,64124
3251,38,1288,105468
3252,33,1882,144496
3254,49,4940,645939
3256,48,1589,117415
3259,47,1793,155282
3261,237,14218,882798
3262,49,2129,148155
3272,28,2985,159232
3271,15,240,11240
3273,217,3728,271156
3279,64,3522,231832
3311,4,538,49817
3312,9,428,28145
3313,7,649,41701
3314,4,371,37076
3315,40,3342,206082
3321,66,4053,252918
3324,35,2853,197668
3325,13,867,44972
3327,671,13526,850457
3322,23,1518,91122
3323,293,7370,442197
3329,198,7141,497461
3326,23,856,56846
3328,136,3244,176028
3334,51,3151,211355
3335,176,4649,335958
3331,94,5692,374110
3332,95,4163,348922
3333,40,1163,94226
3336,24,1552,103083
3339,185,13174,1023069
3342,16,677,65397
3341,25,3151,337493
3343,13,367,26509
3344,106,8952,696298
3345,135,24641,2324730
3346,7,139,9270
3351,12,893,52005
3352,5,39,4180
3353,54,4678,361590
3359,44,3636,236158
3361,8,1455,82807
3362,38,2491,149955
3363,46,2430,127718
3364,26,2048,161515
3365,4,36,2323
3366,17,1265,67226
3369,26,2665,144097
3399,398,6895,431068
3371,314,5515,291563
3372,85,2173,123666
3379,6,94,4614
3391,259,18574,1442537
4233,309,7023,568096
4231,382,9063,752354
4234,653,26240,3593548
4232,212,2704,224839
4235,108,2411,198778
4236,443,11173,989743
4237,306,4585,362812
4238,1123,19186,1531202
4243,121,1358,83037
4239,517,6096,461677
4241,195,3113,208227
4242,129,3017,312042
4245,323,3507,258505
4244,504,14654,1046023
4246,199,3314,335206
4247,117,2073,176082
4249,624,8428,610123
4512,80,754,13374
4532,361,2334,53984
4539,792,4584,140687
4542,58,500,20505
4811,26,8886,844484
4812,31,315,27186
4831,7,206,31882
4251,1015,6341,493326
4248,74,3134,234729
4422,427,3623,131267
4411,833,23538,1481906
4412,395,4858,283329
4413,1052,9118,336622
4421,366,3813,182794
4442,340,3373,154964
4431,385,3907,159447
4441,1282,24047,854209
4451,1120,51854,1202329
4452,425,3522,84244
4471,2060,27411,650026
4453,836,7279,164299
4461,1216,15745,602325
4511,801,10605,268787
4481,1328,15014,300560
4482,290,2869,60118
4483,274,1502,69684
4533,360,4372,87256
4522,57,5069,95943
4523,777,53077,1374114
4531,263,1166,23867
4832,11,51,2936
4841,2162,21889,1241141
4541,851,9704,530924
4543,739,3357,153945
4859,117,2324,76709
4842,1128,8139,458873
4861,17,237,32660
4869,14,102,10046
4872,16,155,6051
4881,92,1750,71243
4851,15,646,26370
4852,14,363,9757
4853,77,555,45009
4854,245,9729,256225
4855,32,465,13503
4862,23,271,30324
4871,6,6,484
4879,3,1,142
4882,26,322,19687
4883,18,74,5056
4884,190,1446,64188
4885,327,5755,465054
4921,199,15007,640933
4889,38,292,12493
5111,384,10492,870504
4922,91,1879,85935
5112,262,12238,1934997
4931,245,12535,589954
5121,324,1695,73267
5122,48,374,22410
5173,911,11776,874439
5174,3,17,870
5179,69,323,22515
5182,270,13288,1491345
5151,159,4053,280942
5191,251,3040,350063
5152,12,143,13466
5223,306,4367,470283
5221,2091,54736,4984364
5222,552,10318,1273366
5239,1870,12443,2160622
5231,674,7483,1572780
5241,594,43960,5312876
5311,2012,10061,457109
5242,3485,33022,3359692
5259,24,49,5083
5312,3281,6008,458060
5324,195,1893,175865
5313,1781,14369,813882
5321,198,2508,172759
5322,184,663,36065
5323,93,464,21618
5331,52,1609,206881
5411,2457,18503,2049564
5412,2158,22186,1272980
5413,1728,25263,2375422
5414,697,2096,139954
5415,2935,29561,3038407
5417,318,42635,4191685
5416,3226,19843,1999965
5418,807,9380,750102
5419,1944,12768,674651
5511,1176,147524,16090559
5617,4175,30083,1197941
