Fips,Naics,Establishments,Employees,Payroll
27071,81,36,136,1917
27071,11,22,172,5759
27071,23,30,179,10882
27071,22,4,19,1933
27071,42,10,74,2648
27071,51,6,67,1972
27071,52,17,119,5859
27071,53,10,24,1189
27071,54,22,63,2262
27071,56,10,88,1704
27071,62,50,730,25024
27071,71,13,33,670
27071,72,41,473,8059
27093,52,33,193,10974
27093,53,17,36,1238
27093,54,26,103,4149
27093,55,3,72,6991
27093,56,26,169,5521
27093,62,59,1506,46577
27093,71,11,51,833
27093,72,42,443,5032
27093,81,72,366,5809
27093,23,90,401,24790
27093,42,23,179,8263
27093,51,6,29,861
27167,52,14,64,3396
27167,53,7,7,938
27167,54,6,0,0
27167,56,3,5,276
27167,62,22,416,17090
27167,11,5,40,1663
27167,72,8,90,1090
27167,81,18,79,1835
27167,23,18,74,3175
27167,42,12,144,9456
27097,51,11,176,12524
27097,52,48,252,13305
27113,51,5,70,2860
27113,52,25,150,9112
27097,53,15,63,1277
27097,54,36,158,7959
27097,56,52,162,6698
27097,61,7,192,9279
27097,62,83,1672,58702
27097,11,9,34,1335
27097,21,3,14,1257
27097,22,3,0,0
27097,23,115,369,28510
27097,71,21,78,1605
27113,53,13,33,1066
27113,54,20,350,20329
27113,55,3,48,8409
27113,56,10,80,1378
27113,62,43,1089,48561
27113,71,10,61,504
27113,72,31,903,14310
27113,81,53,335,5669
27113,11,4,32,1351
27113,23,40,130,7407
27097,72,93,993,17613
27097,81,125,639,13641
27097,42,22,226,10078
27113,42,20,3447,190276
27131,11,3,0,0
27131,22,3,0,0
27131,23,235,1198,72292
27131,51,21,182,11005
27131,52,71,454,30061
27131,61,25,5324,128872
27131,62,175,3342,114879
27131,71,30,345,5665
27147,71,20,148,2726
27147,72,83,1629,21789
27147,81,123,832,19900
27131,72,128,2076,33052
27131,81,184,973,22335
27131,99,4,10,71
27131,42,64,1197,74727
27147,51,21,976,41151
27147,52,70,2221,240629
27147,53,27,317,5731
27147,54,50,215,7144
27147,11,4,15,1169
27131,53,63,233,8083
27131,55,5,530,35073
27131,56,82,511,16836
27147,55,7,268,18983
27147,23,96,658,35597
27147,56,39,548,10535
27147,61,8,106,1905
27147,62,135,2675,108979
27147,42,46,706,35891
27131,54,127,524,27900
27001,53,10,5,398
27001,54,15,41,1434
27001,56,21,60,2797
27001,62,36,926,37240
27001,71,10,25,650
27001,72,53,478,7939
27001,81,43,189,3116
27125,23,15,41,2234
27125,42,6,21,1166
27125,52,8,60,2635
27125,54,5,24,538
27125,62,5,99,2173
27125,72,11,62,573
27125,81,11,38,428
27001,11,5,16,688
27001,23,60,157,7922
27001,42,13,162,6022
27001,51,6,22,544
27001,52,21,93,3561
27133,23,27,106,4755
27133,42,18,172,9574
27133,51,5,26,700
27133,52,24,276,12955
27027,53,45,168,4591
27027,61,8,0,0
27133,53,9,22,687
27133,54,19,95,4909
27133,56,14,63,1400
27133,62,16,859,23802
27133,71,5,13,250
27133,72,20,232,2814
27133,81,38,166,2933
27027,11,8,26,868
27027,54,97,600,26930
27027,62,182,4535,142833
27027,71,25,164,3110
27027,23,194,918,55480
27043,42,27,171,7486
27043,51,9,144,6726
27043,52,34,223,12516
27043,72,35,308,3564
27043,53,6,8,181
27043,54,18,80,2667
27043,81,57,259,3834
27043,11,6,20,666
27043,23,49,182,9518
27043,56,11,29,748
27043,61,3,0,0
27043,62,34,770,25953
27043,71,5,10,135
27027,42,73,1130,62895
27027,51,13,99,4621
27027,52,93,438,23033
27027,72,100,1799,27512
27101,11,4,0,0
27101,21,3,12,1231
27101,22,7,39,3414
27101,23,55,145,8545
27101,42,13,181,8806
27101,51,5,35,2063
27101,52,21,176,8650
27027,55,7,199,21705
27027,56,55,449,21668
27027,81,163,936,22504
27101,53,5,21,622
27101,54,15,70,3191
27101,55,3,8,402
27101,56,4,12,647
27101,62,15,425,14745
27101,71,6,10,247
27101,72,21,174,2177
27101,81,47,163,3373
27045,53,7,12,353
27045,54,36,134,4804
27067,42,71,964,60602
27067,55,12,322,23261
27045,56,14,44,1687
27045,61,4,0,0
27045,62,43,898,24470
27045,81,94,267,5017
27045,11,5,13,442
27045,42,27,314,14926
27045,51,12,76,2755
27045,22,3,106,8149
27045,23,71,286,17878
27067,56,71,706,25540
27067,61,5,0,0
27067,62,205,6373,228321
27045,52,39,234,11997
27045,71,13,78,1637
27045,72,68,464,6009
27067,11,11,76,2813
27067,22,4,61,4864
27067,23,193,1149,74807
27067,71,24,172,2672
27067,72,90,1449,22291
27067,51,24,338,14326
27075,62,34,542,16373
27075,71,14,87,3124
27075,72,64,732,15581
27075,81,33,163,4628
27067,81,157,978,21833
27067,52,79,551,32788
27067,53,45,92,3357
27067,54,79,526,28692
27075,11,6,20,608
27075,22,3,0,0
27075,23,24,46,2223
27075,42,5,49,1653
27075,51,6,50,1608
27075,52,15,114,4617
27075,53,6,19,483
27075,54,11,46,2287
