Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
43614,23611,6,1,0,5
43614,23611,5,210,0,5
43614,23821,3,1,0,5
43614,23822,6,1,0,5
43614,23822,5,210,0,5
43614,23832,3,1,0,5
43614,44131,3,1,0,5
43614,44314,3,1,0,5
43614,44511,5,1,0,5
43614,44511,3,210,0,5
43614,44512,3,1,0,5
43614,44512,3,210,0,5
43614,44611,3,1,0,5
43614,45231,6,1,0,5
43614,45331,3,1,0,5
43614,51511,3,1,0,5
43614,52211,9,1,0,5
43614,52211,6,220,0,5
43614,52213,4,1,0,5
43614,52239,5,1,0,5
43614,52239,5,210,0,5
43614,52312,3,1,0,5
43614,52312,3,210,0,5
43614,52392,3,1,0,5
43614,52421,4,1,0,5
43614,52421,3,210,0,5
43614,52429,3,1,0,5
43614,52429,3,210,0,5
43614,53111,11,1,0,5
43614,53111,3,210,0,5
43614,53111,5,220,0,5
43614,53131,6,1,0,5
43614,53131,6,210,0,5
43614,53221,3,1,0,5
43614,54111,3,1,0,5
43614,54121,8,1,0,5
43614,54121,3,210,0,5
43614,54133,6,1,0,5
43614,54151,4,1,0,5
43614,54151,3,210,0,5
43614,54161,4,210,0,5
43614,54161,4,1,0,5
43614,55111,4,1,0,5
43614,55111,3,210,0,5
43614,56111,3,1,0,5
43614,56132,7,1,0,5
43614,56172,4,1,0,5
43614,56172,3,210,0,5
43614,61111,4,1,0,5
43614,61169,3,1,0,5
43614,61169,3,210,0,5
43614,62111,9,1,0,5
43614,62111,7,210,0,5
43614,62121,14,1,0,5
43614,62121,6,210,0,5
43614,62121,4,220,0,5
43614,62121,4,230,0,5
43614,62131,4,1,0,5
43614,62134,3,1,0,5
43614,62134,3,210,0,5
43614,62161,10,1,0,5
43614,62161,4,241,0,5
43614,62321,3,1,0,5
43614,62331,3,1,0,5
43614,62412,7,1,0,5
43614,62441,9,1,0,5
43614,62441,3,220,0,5
43614,62441,4,230,0,5
43614,71391,4,1,0,5
43614,72231,3,1,0,5
43614,72241,5,1,0,5
43614,72241,3,210,0,5
43614,72251,51,1,0,5
43614,72251,10,210,0,5
43614,72251,6,220,0,5
43614,72251,17,230,0,5
43614,72251,14,241,0,5
43614,81111,6,1,0,5
43614,81111,3,210,0,5
43614,81111,3,220,0,5
43614,81131,4,1,0,5
43614,81211,5,1,0,5
43614,81221,4,1,0,5
43614,81311,15,1,0,5
43614,81311,5,210,0,5
43614,81311,7,220,0,5
43614,81341,3,1,0,5
