Naics,Establishments,Employees,Payroll,fips
212312,4,20,1253,17067
221122,3,20,1992,17067
236118,6,13,362,17067
236220,5,47,1545,17067
238220,5,33,2246,17067
238910,4,9,202,17067
311119,3,27,1025,17067
332710,4,36,940,17067
423820,4,52,2717,17067
424510,12,89,4800,17067
424910,10,123,6208,17067
441320,4,22,711,17067
445110,4,61,882,17067
447110,15,148,1992,17067
452319,6,38,639,17067
453310,3,5,45,17067
453998,3,48,3252,17067
454390,3,26,623,17067
484110,5,19,820,17067
484121,4,9,148,17067
484220,6,20,623,17067
517311,3,10,1176,17067
522110,12,119,5298,17067
524210,13,38,1425,17067
541211,3,5,128,17067
541110,4,18,577,17067
561730,5,14,320,17067
621111,5,30,1417,17067
621210,3,9,765,17067
621610,3,37,1007,17067
623312,4,61,1491,17067
624410,6,17,252,17067
713910,3,5,176,17067
722410,7,38,278,17067
722511,12,42,760,17067
722513,9,79,1104,17067
722515,3,33,375,17067
811111,5,8,176,17067
811121,4,7,289,17067
811310,5,27,715,17067
812210,4,6,360,17067
813410,3,6,103,17067
813110,29,108,1519,17067
211120,3,4,383,17119
221122,11,653,67828,17119
221310,9,474,25540,17119
236115,44,134,6118,17119
236116,3,10,369,17119
236117,15,78,3487,17119
236118,75,177,6525,17119
236220,24,335,27580,17119
237110,4,91,6071,17119
237120,4,253,23661,17119
237130,6,1025,121605,17119
237210,3,8,433,17119
237310,16,226,20287,17119
238110,26,389,30359,17119
238130,9,20,644,17119
238140,11,23,1278,17119
238150,4,29,2142,17119
238160,16,101,6566,17119
238210,42,620,41559,17119
238170,4,13,428,17119
238220,85,1315,99635,17119
238290,3,71,3650,17119
238310,10,33,749,17119
238330,11,41,1587,17119
238320,36,182,8774,17119
238340,3,84,3731,17119
238350,17,38,1152,17119
238390,6,206,10816,17119
238910,28,217,14134,17119
238990,27,99,5327,17119
311811,4,65,1197,17119
312120,3,87,957,17119
321920,3,50,1775,17119
323111,14,203,8735,17119
325120,3,127,11617,17119
327320,9,197,11076,17119
327390,6,151,6806,17119
331110,3,2357,187565,17119
332312,3,669,45208,17119
332710,15,183,11328,17119
332812,4,210,13257,17119
332999,4,32,1446,17119
337110,3,10,333,17119
339116,6,14,458,17119
423110,7,326,23688,17119
423120,6,67,3736,17119
423220,4,102,4567,17119
423390,3,29,2074,17119
423310,4,77,4154,17119
423420,6,65,2437,17119
423430,3,781,39494,17119
423450,4,68,6629,17119
423510,14,214,12607,17119
423610,6,44,2561,17119
423710,4,24,2242,17119
423690,3,14,575,17119
423720,8,58,3702,17119
423730,9,54,3085,17119
423810,3,36,2478,17119
423820,3,105,7962,17119
423830,10,74,5060,17119
423840,14,113,5930,17119
423860,3,78,12165,17119
423850,3,15,809,17119
423930,15,366,21338,17119
423990,4,42,2081,17119
424130,3,55,2232,17119
424490,7,202,11941,17119
424690,9,145,8568,17119
424510,5,23,1263,17119
424710,3,49,5271,17119
424910,6,52,2841,17119
425120,13,64,3035,17119
441120,17,123,5253,17119
441110,18,910,53303,17119
441228,8,90,3495,17119
441310,37,321,7716,17119
441320,16,135,5000,17119
442110,15,118,4868,17119
442210,13,49,2073,17119
442299,6,34,458,17119
443141,9,62,2208,17119
443142,10,136,3211,17119
444110,6,748,17962,17119
444120,4,28,1163,17119
444130,13,133,3400,17119
444190,32,337,13746,17119
444210,4,20,707,17119
444220,10,92,2337,17119
445110,47,1687,39201,17119
445120,27,141,2529,17119
445210,7,34,1004,17119
445230,4,6,125,17119
445310,15,46,863,17119
446110,32,577,22709,17119
446120,10,75,1118,17119
446191,7,45,661,17119
446130,10,65,2287,17119
446199,8,18,594,17119
447110,94,1013,18484,17119
447190,8,253,5826,17119
448120,17,73,984,17119
448130,4,20,287,17119
448140,7,226,2726,17119
448190,9,22,254,17119
448210,15,112,1571,17119
448310,9,55,1323,17119
451120,9,86,1325,17119
451110,14,91,2105,17119
451140,6,28,828,17119
451211,3,17,443,17119
452210,4,296,4610,17119
452311,9,2270,60657,17119
452319,42,464,7160,17119
453110,10,51,833,17119
453210,3,27,676,17119
453220,16,171,2432,17119
453310,15,138,2722,17119
453910,5,70,1672,17119
453991,7,40,477,17119
453998,22,66,2156,17119
454110,19,66,1582,17119
454310,4,27,891,17119
454210,5,16,356,17119
454390,11,21,395,17119
484110,21,257,12083,17119
484121,39,892,41688,17119
484122,6,329,21263,17119
484210,3,31,1066,17119
484220,29,118,7003,17119
484230,12,271,17327,17119
485410,7,620,11182,17119
486110,4,34,3598,17119
486210,5,27,2905,17119
486910,5,41,5186,17119
488210,5,37,2157,17119
488410,8,65,2108,17119
488510,27,744,34912,17119
488490,3,3,185,17119
488991,4,27,928,17119
492110,3,281,12318,17119
493110,36,5743,211518,17119
493190,5,60,5220,17119
511110,5,124,4528,17119
511210,3,42,3188,17119
512110,5,15,564,17119
512131,3,78,901,17119
517312,32,210,7882,17119
517311,29,131,14303,17119
522110,85,1007,59218,17119
522120,5,55,2726,17119
522130,36,622,29295,17119
522291,28,104,3691,17119
522292,14,80,5943,17119
522298,16,53,1682,17119
522390,10,28,607,17119
523120,21,57,6711,17119
523910,3,12,868,17119
523920,48,106,8639,17119
523930,8,12,856,17119
524126,8,176,10777,17119
524127,3,30,1354,17119
524298,4,5,135,17119
524210,134,414,17085,17119
524292,5,45,3548,17119
531110,47,206,5338,17119
531120,18,27,1217,17119
531130,11,30,571,17119
531190,5,5,169,17119
531210,62,121,5023,17119
531311,20,110,3863,17119
531312,3,20,852,17119
531320,11,33,1397,17119
531390,10,30,1296,17119
532111,5,42,1305,17119
532120,5,22,896,17119
532210,6,26,1028,17119
532282,4,29,296,17119
532283,3,14,784,17119
532289,5,23,552,17119
532310,6,36,1657,17119
532411,3,18,2172,17119
532412,5,40,4240,17119
532490,8,99,6647,17119
541110,155,1329,164225,17119
541191,8,30,1557,17119
541211,34,225,13539,17119
541213,24,135,1638,17119
541219,18,93,2984,17119
541310,10,28,3117,17119
541330,30,313,24683,17119
541350,5,11,330,17119
541370,6,103,6726,17119
541380,8,236,17467,17119
541430,10,49,790,17119
541410,3,24,1131,17119
541511,17,51,2856,17119
541512,20,122,5209,17119
541519,3,4,205,17119
541611,13,80,7422,17119
541613,20,54,3101,17119
541614,6,77,4728,17119
541618,4,64,4412,17119
541620,5,33,1910,17119
541690,9,10,661,17119
541850,4,20,805,17119
541860,4,58,3204,17119
541921,14,71,2357,17119
541940,28,378,13113,17119
541990,11,22,775,17119
551112,3,70,4721,17119
551114,20,1039,49450,17119
561110,15,107,6064,17119
561320,21,1457,39662,17119
561410,3,37,1141,17119
561439,3,7,278,17119
561492,3,42,1890,17119
561510,7,29,1085,17119
561622,4,10,283,17119
561611,4,16,689,17119
561710,10,49,1644,17119
561720,34,188,4635,17119
561730,87,285,9803,17119
561740,5,30,919,17119
561790,4,25,1388,17119
561910,5,407,13339,17119
561990,9,20,915,17119
562111,6,223,12435,17119
562212,3,38,2503,17119
562910,5,115,7308,17119
562998,4,90,6595,17119
611110,13,373,8982,17119
611519,3,25,869,17119
611610,9,66,510,17119
611620,13,143,1615,17119
611691,6,49,278,17119
611710,5,30,394,17119
621111,124,1228,100691,17119
621112,5,24,1635,17119
621210,115,705,37014,17119
621310,53,185,6863,17119
621320,29,177,11446,17119
621330,15,52,1800,17119
621340,38,260,11018,17119
621391,6,64,3927,17119
621399,13,36,5676,17119
621420,10,483,17344,17119
621410,4,19,559,17119
621492,14,112,5792,17119
621498,11,208,13909,17119
621511,11,27,1245,17119
621512,5,47,3157,17119
621610,15,986,25055,17119
622110,5,3782,175943,17119
623110,21,1547,42414,17119
623210,35,825,19643,17119
623220,7,114,3420,17119
623311,8,710,15169,17119
623312,9,273,5834,17119
624120,14,649,8882,17119
624190,25,317,10628,17119
624210,4,12,306,17119
624310,13,354,3753,17119
624410,60,872,19880,17119
711510,6,83,4913,17119
713290,16,165,7027,17119
713910,8,176,4475,17119
713940,35,920,8140,17119
713990,24,249,3236,17119
713950,4,62,943,17119
721110,38,402,6166,17119
721211,4,7,123,17119
722310,13,273,5992,17119
722320,5,133,1575,17119
722330,3,2,50,17119
722410,92,622,10291,17119
722515,26,333,4457,17119
722511,204,4945,77069,17119
722513,206,4710,65422,17119
811111,76,379,16957,17119
811113,4,15,634,17119
811121,50,316,16087,17119
811122,10,25,901,17119
811191,11,107,2899,17119
811192,20,158,2825,17119
811198,4,10,185,17119
811212,3,3,202,17119
811310,16,218,14349,17119
811412,3,7,173,17119
811490,5,9,167,17119
812199,14,141,2204,17119
812112,41,343,7619,17119
812113,9,23,494,17119
812210,18,141,4757,17119
812220,8,30,723,17119
812310,12,47,516,17119
812332,4,166,7902,17119
812320,5,49,837,17119
812910,23,162,2716,17119
812930,3,14,280,17119
812990,16,65,2174,17119
813110,210,1704,32715,17119
813219,5,15,457,17119
813211,6,24,1053,17119
813312,6,43,1447,17119
813410,38,279,4288,17119
813910,11,61,1274,17119
813920,5,23,2066,17119
813930,44,255,5028,17119
813990,3,18,403,17119
221113,3,830,111259,17063
236115,7,26,1113,17203
236117,5,4,189,17203
236118,9,21,968,17203
236220,4,75,3650,17203
236115,9,14,744,17063
236118,18,33,966,17063
236220,5,78,4305,17063
237110,4,27,2463,17063
238110,6,23,1383,17063
238160,3,12,1551,17063
238170,3,7,314,17063
238210,15,81,6910,17063
238190,3,6,382,17063
238220,19,279,23671,17063
238290,4,46,3616,17063
238320,10,39,2449,17063
238330,3,4,271,17063
238350,6,21,649,17063
238910,6,38,2845,17063
238990,6,32,2164,17063
323111,3,7,186,17063
327320,4,37,4191,17063
332710,3,38,2046,17063
423320,3,70,7047,17063
423510,4,27,1871,17063
423810,3,110,10713,17063
424510,5,31,1995,17063
424910,3,51,3183,17063
441110,3,93,4013,17063
237110,3,87,8091,17203
237130,3,37,2003,17203
237310,4,15,1643,17203
238110,11,73,5110,17203
238140,5,15,842,17203
238210,5,26,1200,17203
238220,23,114,6389,17203
238320,6,24,1584,17203
238310,3,43,3056,17203
238330,6,14,538,17203
238340,4,5,234,17203
238350,4,11,708,17203
238910,5,13,648,17203
238990,4,20,1450,17203
332311,3,306,22831,17203
332313,5,377,24694,17203
332710,6,102,4047,17203
333120,3,71,2983,17203
337110,3,5,161,17203
423820,5,95,5772,17203
424510,9,37,3494,17203
424910,7,115,7571,17203
425120,3,18,314,17203
441110,8,355,19711,17203
441310,8,55,1257,17063
442110,4,14,448,17063
442210,3,17,651,17063
444130,5,82,3313,17063
444220,3,54,841,17063
445110,4,376,8047,17063
445310,8,37,622,17063
446110,6,136,5232,17063
447110,18,215,3341,17063
447190,5,252,5217,17063
448120,7,41,749,17063
448310,3,7,165,17063
451110,3,12,296,17063
452319,7,54,866,17063
453110,4,13,180,17063
453220,5,14,179,17063
453310,5,28,434,17063
453991,4,12,197,17063
453998,5,30,1077,17063
454110,8,38,1455,17063
454310,3,26,2262,17063
454390,3,3,50,17063
484110,16,44,2074,17063
484121,9,10,297,17063
484122,5,188,9895,17063
441310,3,32,906,17203
444190,3,15,750,17203
445110,5,161,2105,17203
446110,3,128,5550,17203
447110,14,185,2933,17203
452319,10,56,892,17203
453110,3,20,194,17203
453310,5,5,209,17203
454110,4,57,2678,17203
454390,3,3,109,17203
484110,13,27,1419,17203
484121,10,152,8277,17203
484220,10,48,2081,17203
517311,9,66,4270,17203
522110,17,142,7028,17203
522130,3,18,909,17203
523120,3,4,207,17203
523930,3,2,123,17203
524210,20,63,2644,17203
484220,14,26,4818,17063
484230,3,1319,115091,17063
486210,3,64,10404,17063
488210,3,28,1743,17063
493110,7,1395,58443,17063
517311,10,79,5147,17063
517312,3,10,317,17063
522110,16,155,9831,17063
522291,3,6,220,17063
523920,6,11,1150,17063
524210,28,78,3308,17063
531120,5,8,100,17063
531210,10,25,1082,17063
541110,19,65,4226,17063
541219,8,17,537,17063
541211,10,40,2070,17063
541213,3,20,168,17063
541330,10,251,20137,17063
541350,3,2,157,17063
541512,3,3,226,17063
541611,4,35,556,17063
531110,4,11,175,17203
531210,6,10,371,17203
541110,7,17,675,17203
541211,4,20,906,17203
541330,4,27,1943,17203
541611,4,8,1071,17203
541940,5,17,678,17203
541921,3,3,114,17203
561720,5,49,883,17203
561730,23,55,2097,17203
561790,6,12,323,17203
562111,3,10,280,17203
611110,4,52,1282,17203
611610,3,24,121,17203
621111,5,33,2260,17203
621210,7,63,2992,17203
621310,3,26,772,17203
623110,5,323,9949,17203
623311,3,437,11309,17203
624410,10,79,1244,17203
713910,4,44,1345,17203
713940,3,6,183,17203
713990,3,12,87,17203
541940,7,115,3306,17063
561110,3,55,5884,17063
561720,8,34,1175,17063
561730,19,33,1731,17063
561990,4,21,1152,17063
611610,7,38,484,17063
611620,3,5,100,17063
621111,50,338,29924,17063
621112,4,18,1917,17063
621210,13,94,4549,17063
621320,7,68,2631,17063
621310,10,43,1417,17063
621340,17,138,5443,17063
621391,3,8,468,17063
621399,4,4,105,17063
621610,8,116,3336,17063
624210,3,12,191,17063
