Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,791,2591,6898,131827,119317,45296,99170,34037,114605,40405,146338,56412,431506,34675,281517,127542,67
2018,1103,5310,14704,137836,120853,44802,99844,35572,114572,52340,143616,65809,442077,37504,283952,127984,67
2019,927,5713,14427,143306,125281,41850,102669,34771,118457,48337,141730,66888,442991,39228,282695,127059,112
2020,1126,4438,14001,147008,123501,41047,101435,36645,120159,51495,141331,65288,450047,38584,281729,125797,156
2021,1166,4073,13436,145689,117462,38491,101759,35828,120867,51489,135751,59718,440495,31677,255575,118187,76
