Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,241,211,598,13450,7473,2372,9366,6592,12986,867,7442,1579,16952,2307,13656,16497,47
2018,236,211,509,13634,7338,2378,9287,6736,12890,830,7456,1593,17247,2280,13623,16440,81
2019,226,205,512,13677,7261,2398,9372,6844,12933,789,7478,1591,17596,2246,13788,16417,97
2020,235,202,493,13872,7155,2398,9315,7016,12954,797,7642,1586,17243,2233,13737,16395,103
2021,241,195,483,14349,7153,2260,9318,7314,13034,781,7886,1619,17420,2239,14025,16582,64
