Zip Code,naics,Establishments,Employees,Payroll,IND Level
60143,54,89,001,0,2
60143,54,44,210,0,2
60143,54,8,220,0,2
60143,54,20,230,0,2
60143,54,7,241,0,2
60143,54,6,242,0,2
60143,54,3,251,0,2
60143,55,20,001,0,2
60143,55,4,210,0,2
60143,55,3,230,0,2
60143,55,7,241,0,2
60143,56,51,001,0,2
60143,56,21,210,0,2
60143,56,8,220,0,2
60143,56,7,230,0,2
60143,56,5,241,0,2
60143,56,6,242,0,2
60143,56,3,251,0,2
60143,61,5,001,0,2
60143,61,3,210,0,2
60143,62,27,001,0,2
60143,62,14,210,0,2
60143,62,5,220,0,2
60143,62,6,241,0,2
60143,71,4,001,0,2
60143,72,27,001,0,2
60143,72,11,210,0,2
60143,72,6,230,0,2
60143,72,5,241,0,2
60143,81,42,001,0,2
60143,81,26,210,0,2
60143,81,7,220,0,2
60143,81,5,230,0,2
60143,81,3,241,0,2
60143,00,733,001,1763337,2
60143,00,319,210,0,2
60143,00,100,220,0,2
60143,00,105,230,0,2
60143,00,104,241,0,2
60143,00,45,242,0,2
60143,00,48,251,0,2
60143,00,11,252,0,2
60143,23,67,001,0,2
60143,23,38,210,0,2
60143,23,11,220,0,2
60143,23,7,230,0,2
60143,23,4,241,0,2
60143,23,4,251,0,2
60143,31-33,61,001,0,2
60143,31-33,13,210,0,2
60143,31-33,6,220,0,2
60143,31-33,8,230,0,2
60143,31-33,17,241,0,2
60143,31-33,10,242,0,2
60143,31-33,6,251,0,2
60143,42,129,001,0,2
60143,42,46,210,0,2
60143,42,20,220,0,2
60143,42,16,230,0,2
60143,42,29,241,0,2
60143,42,6,242,0,2
60143,42,11,251,0,2
60143,44-45,24,001,0,2
60143,44-45,15,210,0,2
60143,44-45,4,220,0,2
60143,44-45,3,241,0,2
60143,48-49,84,001,0,2
60143,48-49,29,210,0,2
60143,48-49,18,220,0,2
60143,48-49,16,230,0,2
60143,48-49,10,241,0,2
60143,48-49,5,242,0,2
60143,48-49,5,251,0,2
60143,51,15,001,0,2
60143,51,5,210,0,2
60143,51,3,252,0,2
60143,52,64,001,0,2
60143,52,32,210,0,2
60143,52,6,220,0,2
60143,52,10,230,0,2
60143,52,5,241,0,2
60143,52,3,242,0,2
60143,52,8,251,0,2
60143,53,23,001,0,2
60143,53,16,210,0,2
