Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
94920,54181,4,1,0,5
94920,54181,3,210,0,5
94920,56132,4,1,0,5
94920,56143,3,1,0,5
94920,62111,6,1,0,5
94920,62111,4,210,0,5
94920,62121,5,1,0,5
94920,62121,3,220,0,5
94920,62412,3,1,0,5
94920,62441,5,1,0,5
94920,62441,3,220,0,5
94920,71151,8,1,0,5
94920,71151,8,210,0,5
94920,71394,3,1,0,5
94920,72251,18,1,0,5
94920,72251,4,210,0,5
94920,72251,9,230,0,5
94920,72251,3,241,0,5
94920,81211,6,1,0,5
94920,81299,3,1,0,5
94920,81299,3,210,0,5
94920,81311,4,1,0,5
94920,81321,7,1,0,5
94920,81321,7,210,0,5
94920,23611,17,1,0,5
94920,23611,11,210,0,5
94920,23611,3,220,0,5
94920,44511,4,1,0,5
94920,44812,3,1,0,5
94920,44812,3,210,0,5
94920,51121,3,1,0,5
94920,51913,5,1,0,5
94920,51913,5,210,0,5
94920,52211,5,1,0,5
94920,52391,6,1,0,5
94920,52391,6,210,0,5
94920,52392,13,1,0,5
94920,52392,12,210,0,5
94920,52393,4,1,0,5
94920,52393,3,210,0,5
94920,52421,5,1,0,5
94920,52421,5,210,0,5
94920,53111,11,1,0,5
94920,53111,9,210,0,5
94920,53112,4,1,0,5
94920,53121,19,1,0,5
94920,53121,19,210,0,5
94920,53131,8,1,0,5
94920,53131,6,210,0,5
94920,53139,4,1,0,5
94920,53139,4,210,0,5
94920,54111,12,1,0,5
94920,54111,10,210,0,5
94920,54121,3,1,0,5
94920,54121,3,210,0,5
94920,54131,4,1,0,5
94920,54131,4,210,0,5
94920,54141,7,1,0,5
94920,54141,7,210,0,5
94920,54151,17,1,0,5
94920,54151,15,210,0,5
94920,54161,33,1,0,5
94920,54161,29,210,0,5
94920,54161,3,220,0,5
94920,54169,3,1,0,5
94920,54169,3,210,0,5
