Naics,Establishments,Employees,Payroll
114111,7,9,218
115210,17,71,2728
212321,4,146,17350
213112,10,127,13749
221121,5,3,579
221122,28,1395,177821
221112,17,137,23067
221210,3,315,45715
221320,3,61,4790
221114,3,2,317
221310,13,316,29708
238990,101,519,26502
236220,86,753,57922
238310,70,937,51025
238210,283,3411,237234
238350,127,622,34232
238330,60,307,13598
238130,36,254,15333
238150,11,315,20117
237310,37,1504,110893
238140,69,494,25163
236117,44,505,51394
236116,3,12,898
236115,181,878,61354
237120,11,287,20464
238290,27,156,14824
238390,18,110,5750
238190,16,165,9885
237990,9,38,1705
238320,110,704,35370
238220,329,5257,344530
238110,46,632,39359
237130,20,416,35621
236118,444,1599,79762
238160,74,739,48284
238170,31,104,5685
238910,114,1677,104074
238120,17,238,16563
238340,33,174,9224
237110,19,262,15369
316998,3,12,307
314999,4,8,465
312120,13,319,11975
315210,5,12,1068
311111,3,145,7202
311411,4,38,2173
311119,4,152,7814
311615,6,6191,277592
311811,14,76,2519
314910,3,15,1101
325998,7,184,11591
326199,11,524,25839
326299,3,248,16344
327120,4,110,7832
323111,32,240,14477
323113,13,118,4678
327991,3,38,2509
327215,3,32,1665
325411,3,154,20275
327390,5,75,4577
325412,9,550,68636
326160,3,225,13742
325211,5,99,6447
327320,9,114,6139
325620,3,39,2181
333415,3,153,8953
332999,3,17,1343
333999,5,140,9651
339999,4,36,1488
334516,13,1098,149341
337920,3,22,826
339116,9,79,2629
334510,3,119,12502
332312,9,336,20380
332911,3,137,11772
334513,9,156,9370
332710,23,224,13869
332812,4,61,4228
332323,3,66,4606
333249,4,71,8327
334519,3,89,7515
332721,5,37,1981
334511,3,10,440
332322,8,70,4907
339950,12,63,3101
339113,5,30,1102
337110,9,57,2750
423110,26,144,10298
424810,8,264,16208
423320,9,68,5525
423430,33,198,18381
424450,9,88,4942
423810,9,112,7525
424210,41,6786,1237375
423610,41,436,35290
423820,26,356,22239
424910,21,236,19003
424930,7,86,3267
424340,6,103,7520
424480,8,61,6212
423210,14,124,7319
424410,12,324,18171
424510,3,14,783
423710,15,87,6175
423220,20,311,20858
423620,6,24,1855
424130,5,50,3424
423830,60,846,61536
423840,16,294,25493
423940,10,18,4317
423310,22,449,25635
423450,40,232,23302
424320,7,48,2800
423510,26,217,15808
423120,35,644,33485
423420,36,194,14917
424690,46,521,54172
423440,6,46,2542
423390,14,145,8606
423690,26,130,7894
424490,58,677,46642
423990,40,179,11828
424990,25,83,6823
423490,8,88,4535
424420,5,206,8135
424950,8,20,1309
424720,6,32,2309
424710,3,31,2150
424310,3,13,3075
424610,11,164,13359
423720,29,241,17234
424110,3,4,332
423930,16,182,7398
423740,4,64,3889
423330,11,140,9719
423850,8,36,1225
423910,13,32,1952
424120,10,67,4918
423130,5,31,1747
423860,7,47,3416
423730,27,199,15160
425120,122,618,54721
424820,15,345,27468
424330,7,27,2200
446199,17,125,5601
442299,48,955,15164
445299,11,40,1181
441310,111,1161,34461
445291,3,44,1046
445310,274,1439,37873
441222,20,323,15954
448130,18,198,3311
448150,31,241,5577
445292,12,36,1626
445120,95,797,18009
446120,62,423,11994
443142,63,695,28724
448140,99,2227,43695
445220,9,48,1729
442210,30,217,12262
446191,27,80,2841
445230,18,84,2202
442110,103,1027,53354
447110,219,2864,76690
444130,49,500,15824
444110,20,3203,85197
443141,27,173,7965
448310,81,437,16621
445210,12,69,2224
448110,22,117,3505
441228,22,167,6535
441110,76,3902,289056
444220,40,531,14046
446130,42,203,5127
444190,84,1074,71315
448190,43,416,10190
447190,27,203,9226
444210,14,173,10685
444120,26,91,4810
446110,170,2717,83109
441210,3,18,956
448210,82,1043,15338
445110,186,8047,207560
441320,54,483,20681
441120,77,603,29343
442291,9,25,1513
448120,97,772,13616
452319,137,1991,29158
453998,81,494,24415
453920,12,32,3252
451211,18,142,3575
452210,17,1946,36082
454110,338,1879,91875
453110,32,178,4061
454310,44,437,30433
453220,58,414,12416
451120,29,345,6171
453930,11,51,4049
451140,11,64,2347
451212,3,37,670
453210,7,133,2804
454390,75,310,12261
453910,50,483,12330
451130,3,11,180
451110,70,849,20256
453991,82,230,4809
453310,58,423,9098
454210,7,74,3319
452311,19,4425,145140
485999,10,60,1658
483113,3,28,1799
488510,58,942,66260
484110,101,579,25376
484122,20,331,23479
484121,88,1171,81341
485320,4,10,104
488410,36,228,10657
488330,5,47,3169
481211,12,76,6158
488119,7,342,22573
488190,15,454,37202
488490,11,87,3454
488991,6,13,399
488310,3,875,46356
487210,17,27,2143
485410,80,1165,23337
485991,10,282,8251
484220,106,558,33871
484230,24,198,14205
488210,6,127,5693
485310,10,44,539
484210,22,264,12005
492110,47,2435,93502
493130,5,36,1991
493110,60,7530,264866
492210,28,1069,21223
493190,8,52,2895
493120,3,143,6537
519190,14,105,18570
517919,8,22,1836
518210,137,1241,164337
519130,64,448,39386
519120,9,88,2617
512110,43,68,10259
512131,13,169,3131
511110,16,299,12748
511120,9,70,5626
515112,9,132,6988
512250,5,7,147
517410,4,2,583
511210,203,1318,204490
517911,13,29,1230
517311,136,1270,105531
517312,90,684,66194
