Zip Code,naics,Establishments,Employees,Payroll,IND Level
73030,00,109,001,58281,2
73030,00,54,210,0,2
73030,00,19,220,0,2
73030,00,17,230,0,2
73030,00,13,241,0,2
73030,00,5,242,0,2
73030,21,7,001,0,2
73030,21,3,242,0,2
73030,23,9,001,0,2
73030,23,6,210,0,2
73030,31-33,6,001,0,2
73030,44-45,18,001,0,2
73030,44-45,4,210,0,2
73030,44-45,4,220,0,2
73030,44-45,5,230,0,2
73030,44-45,5,241,0,2
73030,48-49,5,001,0,2
73030,48-49,3,210,0,2
73030,52,9,001,0,2
73030,52,4,210,0,2
73030,52,3,220,0,2
73030,53,3,001,0,2
73030,53,3,210,0,2
73030,54,7,001,0,2
73030,54,7,210,0,2
73030,62,12,001,0,2
73030,62,7,210,0,2
73030,71,6,001,0,2
73030,72,12,001,0,2
73030,72,4,210,0,2
73030,72,4,230,0,2
73030,72,3,241,0,2
73030,81,8,001,0,2
73030,81,6,210,0,2
