Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,2010,645,1234,74712,58707,25061,51029,56884,127190,5398,44871,14534,113673,26447,89611,75981,1151
2018,2014,631,1268,77537,58060,26229,51101,58534,130023,5209,45195,14906,115207,28163,91244,76630,1484
2019,1989,625,1243,79536,57228,27059,50860,59826,132416,5089,45792,15378,117256,29806,92203,77440,1352
2020,2028,618,1281,80642,56319,27783,51314,61773,137206,5007,46612,16059,119586,31070,90444,78684,1552
2021,2093,605,1332,82729,56346,28212,51540,63617,140534,4951,47428,16286,122248,32337,90846,78791,1097
