Zip,Naics,Establishments,Employees,Payroll
81501,812112,22,1,0
81501,812112,15,210,0
81501,812112,4,220,0
81501,812112,3,230,0
81501,812199,8,1,0
81501,812199,6,210,0
81501,812331,3,1,0
81501,812990,4,1,0
81501,812990,4,210,0
81501,813110,22,1,0
81501,813110,14,210,0
81504,524210,4,1,0
81504,524210,3,210,0
81504,531130,3,1,0
81504,531210,10,1,0
81504,531210,10,210,0
81505,447190,3,1,0
81505,448120,5,1,0
81505,448120,3,220,0
81505,448140,9,1,0
81505,448140,3,230,0
81505,448140,5,241,0
81505,448150,4,1,0
81505,448150,4,220,0
81505,448190,3,1,0
81505,722511,18,1,0
81505,722511,4,220,0
81505,722511,6,241,0
81505,722511,5,242,0
81505,722513,21,1,0
81505,722513,3,220,0
81505,722513,6,230,0
81505,722513,6,241,0
81505,722513,3,242,0
81505,722514,3,1,0
81505,722515,9,1,0
81505,722515,4,220,0
81505,722515,3,230,0
81507,236115,6,210,0
81507,236118,11,1,0
81507,236118,11,210,0
81507,238160,3,1,0
81507,238160,3,220,0
81507,238210,6,1,0
81507,238210,3,210,0
81507,238210,3,230,0
81507,238220,9,1,0
81507,238220,5,210,0
81507,238220,3,220,0
81521,448120,3,1,0
81521,451110,4,1,0
81521,451110,3,210,0
81521,484121,3,1,0
81521,484121,3,210,0
81521,484220,3,1,0
81521,484220,3,210,0
81601,236115,20,1,0
81601,236115,14,210,0
81601,236115,4,220,0
81601,236117,5,1,0
81601,236117,4,210,0
81601,236118,25,1,0
81601,236118,23,210,0
81601,236220,3,1,0
81601,621210,17,1,0
81601,621210,8,210,0
81601,621210,6,220,0
81601,621310,10,1,0
81601,621310,9,210,0
81601,621330,9,1,0
81601,621330,6,210,0
81601,621340,4,1,0
81601,621340,4,210,0
81601,621399,7,1,0
81601,621399,6,210,0
81611,611430,5,1,0
81611,611430,3,210,0
81611,611620,9,1,0
81611,611620,6,210,0
81611,621111,15,1,0
81611,621111,10,210,0
81611,621111,4,220,0
81611,621210,6,1,0
81611,621210,4,220,0
81611,621310,5,1,0
81611,621310,5,210,0
81611,621330,7,1,0
81611,621330,7,210,0
81611,621340,9,1,0
81611,621340,8,210,0
81611,621399,7,1,0
81611,621399,6,210,0
81611,721110,3,230,0
81611,721110,3,251,0
81611,721199,6,1,0
81611,721199,5,210,0
81611,722310,3,1,0
81611,722320,9,1,0
81611,722320,7,210,0
81611,722410,7,1,0
81611,722410,3,210,0
81612,236115,3,210,0
81612,531210,5,1,0
81612,531210,5,210,0
81615,713990,4,1,0
81615,713990,4,210,0
81615,721110,9,1,0
81615,721110,3,230,0
81620,448140,3,1,0
81620,448190,9,1,0
81620,448190,5,210,0
81620,448190,3,220,0
81620,451110,23,1,0
81620,451110,11,210,0
81620,451110,3,220,0
81620,451110,3,230,0
81620,451110,5,241,0
81620,541613,6,210,0
81620,541890,3,1,0
81620,541890,3,210,0
81620,561320,3,1,0
81620,561720,14,1,0
81620,561720,9,210,0
81621,238350,3,1,0
81621,238350,3,210,0
81621,238910,5,1,0
81621,238910,5,210,0
81621,442210,3,1,0
81621,444190,6,1,0
81621,721110,4,1,0
81621,722320,5,1,0
81621,722320,3,210,0
81621,722511,17,1,0
81621,722511,4,220,0
81621,722511,3,230,0
81623,512110,5,1,0
81623,512110,5,210,0
81623,512131,3,1,0
81623,512191,3,1,0
81623,512191,3,210,0
81623,522110,7,1,0
81623,522110,3,210,0
81623,523910,3,1,0
81623,722320,5,1,0
81623,722320,4,210,0
81623,722330,3,1,0
81623,722330,3,210,0
81623,722511,25,1,0
81623,722511,6,210,0
81623,722511,6,220,0
81623,722511,6,230,0
81623,722511,6,241,0
81623,722513,7,1,0
81623,722513,5,230,0
81625,722511,12,1,0
81625,722511,3,210,0
81625,722511,4,230,0
81625,722511,3,241,0
81625,722513,13,1,0
81625,722513,5,210,0
81625,722513,3,230,0
81625,722513,3,241,0
81631,713990,5,1,0
81631,713990,3,210,0
81631,721110,3,1,0
81631,722320,4,1,0
81632,711320,5,1,0
81632,711320,4,210,0
81632,713940,4,1,0
81632,713990,3,1,0
81637,721214,4,1,0
81637,721214,3,210,0
81637,722511,6,1,0
81637,722511,3,210,0
81637,722513,5,1,0
81647,711510,3,1,0
81647,711510,3,210,0
81647,722511,9,1,0
81647,722511,4,210,0
81647,722513,4,1,0
80917,523920,3,1,0
80917,523920,3,210,0
80917,524126,4,1,0
80917,524126,4,210,0
80917,524210,13,1,0
80917,524210,12,210,0
80918,441310,5,1,0
80918,441310,3,210,0
80918,441320,8,1,0
80918,441320,4,220,0
80918,442110,4,1,0
80918,442210,3,1,0
80918,443142,6,1,0
80918,443142,3,220,0
80918,561720,21,1,0
80918,561720,14,210,0
80918,561720,3,241,0
80918,561730,13,1,0
80918,561730,11,210,0
80918,561740,7,1,0
80918,561740,3,220,0
80918,611511,3,1,0
80919,454110,9,1,0
80919,454110,6,210,0
80919,454110,3,220,0
80919,454390,4,1,0
80919,454390,4,210,0
80919,511120,3,1,0
80919,812112,10,1,0
80919,812112,8,210,0
80919,812113,3,1,0
80919,812199,5,1,0
80919,812910,3,1,0
80919,812990,4,1,0
80919,812990,3,210,0
80919,813110,34,1,0
80919,813110,15,210,0
80919,813110,6,220,0
80919,813110,10,230,0
80920,532111,3,1,0
80920,541110,24,1,0
80920,541110,20,210,0
80920,541110,3,241,0
80920,813110,32,1,0
80920,813110,14,210,0
80920,813110,6,220,0
80920,813110,7,230,0
80920,813110,3,241,0
80920,813211,3,1,0
80921,721110,7,1,0
80921,722310,7,1,0
80921,722310,6,210,0
80922,722513,12,241,0
80922,722515,10,1,0
80922,722515,4,210,0
80922,722515,3,241,0
80922,811111,4,1,0
80922,811192,3,1,0
80924,524210,3,1,0
80924,531210,29,1,0
80924,531210,28,210,0
80924,531311,4,1,0
80924,531320,3,1,0
80924,531320,3,210,0
81001,238210,4,1,0
81001,238220,4,1,0
81001,238220,3,210,0
81001,238310,3,1,0
81001,238910,3,1,0
81001,333241,3,1,0
81003,531110,6,1,0
81003,531110,4,210,0
81003,531210,9,1,0
81003,531210,7,210,0
81003,531320,5,1,0
81003,531320,5,210,0
81004,621210,7,1,0
81004,621210,4,230,0
81004,621511,3,1,0
81004,621999,5,1,0
81004,621999,3,220,0
81004,623110,3,1,0
81004,623110,3,242,0
81004,623312,3,1,0
81005,811111,5,1,0
81005,811111,3,210,0
81005,811118,3,1,0
81005,812112,3,1,0
81005,812113,3,1,0
81005,813110,20,1,0
81005,813110,9,210,0
81005,813110,8,220,0
81007,531210,17,210,0
81007,541213,4,1,0
81007,541213,4,210,0
81007,541370,3,1,0
81007,541512,3,1,0
81007,541512,3,210,0
81008,541211,4,1,0
81008,541330,4,1,0
81008,541330,4,210,0
81008,541370,3,1,0
81008,541611,4,1,0
81008,541611,4,210,0
81008,551114,3,1,0
81050,721110,6,1,0
81050,722511,10,1,0
81050,722511,4,230,0
81050,722513,12,1,0
81050,722513,5,230,0
81050,722513,4,241,0
81050,811111,5,1,0
81067,813110,3,1,0
81067,813110,3,210,0
81101,236220,3,1,0
81101,238210,7,1,0
81101,238210,4,210,0
81101,238220,6,1,0
81101,238220,3,210,0
81122,238220,10,1,0
81122,238220,6,210,0
81122,238220,3,230,0
81122,238910,5,1,0
81122,238910,4,210,0
81122,238990,4,1,0
81122,238990,3,210,0
81122,447110,3,1,0
81137,813110,4,1,0
81140,444190,4,1,0
81147,524210,8,1,0
81147,524210,6,210,0
81147,531110,10,1,0
81147,531110,8,210,0
81147,531120,3,1,0
81147,531210,20,1,0
81147,531210,20,210,0
81201,451110,11,1,0
81201,451110,6,210,0
81201,451110,3,230,0
81201,453220,4,1,0
81201,453220,4,210,0
81211,522110,5,1,0
81211,522110,3,210,0
81211,524210,6,1,0
81211,524210,5,210,0
81212,531110,7,1,0
81212,531110,4,210,0
81212,531110,3,220,0
81212,531130,3,1,0
81212,531210,21,1,0
81212,531210,21,210,0
81212,531311,6,1,0
81212,531311,6,210,0
81224,531311,19,1,0
81224,531311,14,210,0
81224,531311,4,230,0
81224,531312,3,1,0
81224,531390,3,1,0
81224,531390,3,210,0
81224,541110,5,1,0
81224,541110,5,210,0
81230,444190,3,1,0
81230,445110,5,1,0
81230,445310,5,1,0
81230,445310,5,220,0
81230,447110,4,1,0
81230,447110,3,230,0
81230,451110,7,1,0
81230,451110,4,210,0
81242,722511,3,1,0
81242,722511,3,210,0
81301,453220,15,1,0
81301,453220,10,210,0
81301,453220,5,220,0
81301,453310,10,1,0
81301,453310,8,210,0
81301,453920,5,1,0
81301,453920,3,210,0
81301,453991,3,1,0
81301,453998,7,1,0
81301,453998,3,230,0
81301,621399,21,1,0
81301,621399,18,210,0
81301,621498,3,1,0
81301,621610,3,1,0
81301,623110,3,1,0
81301,624110,3,1,0
81301,624120,5,1,0
81301,624120,3,210,0
81303,541211,8,1,0
81303,541211,7,210,0
81303,541219,4,1,0
81303,541219,4,210,0
81303,541330,8,1,0
81303,541330,5,210,0
81321,621111,7,1,0
81321,621111,3,210,0
81321,621210,13,1,0
81321,621210,3,210,0
81321,621210,7,220,0
81321,621210,3,230,0
81321,621310,3,1,0
81321,621340,4,1,0
81321,621399,3,1,0
81321,621610,5,1,0
81321,623110,3,1,0
81401,238130,5,210,0
81401,238140,6,1,0
81401,238160,3,1,0
81401,238210,13,1,0
81401,238210,5,210,0
81401,238210,5,220,0
81401,238220,30,1,0
81401,238220,18,210,0
81401,238220,5,220,0
81401,238220,4,230,0
81401,238220,3,241,0
81401,541690,3,210,0
81401,541810,4,1,0
81401,541810,3,210,0
81401,541940,3,1,0
81401,551112,3,1,0
81401,561320,7,1,0
81403,541940,4,1,0
81403,561320,3,1,0
81403,561320,3,210,0
81403,561720,4,1,0
81403,561720,3,210,0
81403,561730,8,1,0
81403,561730,6,210,0
81416,541940,3,220,0
