Zip Code,naics,Establishments,Employees,Payroll,IND Level
80601,61,17,001,0,2
80601,61,10,210,0,2
80601,61,3,230,0,2
80601,62,94,001,0,2
80601,62,39,210,0,2
80601,62,24,220,0,2
80601,62,14,230,0,2
80601,62,10,241,0,2
80601,62,3,242,0,2
80601,62,3,251,0,2
80601,71,5,001,0,2
80601,71,3,210,0,2
80601,72,81,001,0,2
80601,72,9,210,0,2
80601,72,11,220,0,2
80601,72,32,230,0,2
80601,72,22,241,0,2
80601,72,7,242,0,2
80601,81,66,001,0,2
80601,81,34,210,0,2
80601,81,17,220,0,2
80601,81,13,230,0,2
80601,00,799,001,461897,2
80601,00,400,210,0,2
80601,00,160,220,0,2
80601,00,118,230,0,2
80601,00,83,241,0,2
80601,00,19,242,0,2
80601,00,14,251,0,2
80601,00,3,252,0,2
80601,21,12,001,0,2
80601,21,4,210,0,2
80601,21,4,230,0,2
80601,23,105,001,0,2
80601,23,58,210,0,2
80601,23,21,220,0,2
80601,23,13,230,0,2
80601,23,7,241,0,2
80601,23,3,242,0,2
80601,31-33,24,001,0,2
80601,31-33,11,210,0,2
80601,31-33,3,220,0,2
80601,31-33,3,230,0,2
80601,31-33,5,241,0,2
80601,42,22,001,0,2
80601,42,13,210,0,2
80601,42,7,220,0,2
80601,44-45,104,001,0,2
80601,44-45,39,210,0,2
80601,44-45,25,220,0,2
80601,44-45,14,230,0,2
80601,44-45,15,241,0,2
80601,44-45,3,242,0,2
80601,44-45,7,251,0,2
80601,48-49,36,001,0,2
80601,48-49,30,210,0,2
80601,48-49,3,230,0,2
80601,51,17,001,0,2
80601,51,9,210,0,2
80601,51,3,220,0,2
80601,51,3,241,0,2
80601,52,51,001,0,2
80601,52,30,210,0,2
80601,52,14,220,0,2
80601,52,5,230,0,2
80601,53,46,001,0,2
80601,53,36,210,0,2
80601,53,8,220,0,2
80601,54,65,001,0,2
80601,54,43,210,0,2
80601,54,13,220,0,2
80601,54,3,230,0,2
80601,54,5,241,0,2
80601,55,4,001,0,2
80601,55,3,210,0,2
80601,56,47,001,0,2
80601,56,28,210,0,2
80601,56,7,220,0,2
80601,56,6,230,0,2
80601,56,4,241,0,2
