Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
43560,5221,16,1,0,4
43560,5221,3,210,0,4
43560,5221,8,220,0,4
43560,5221,3,230,0,4
43560,5222,3,1,0,4
43560,5231,5,1,0,4
43560,5231,4,210,0,4
43560,5239,12,1,0,4
43560,5239,11,210,0,4
43560,5242,20,1,0,4
43560,5242,17,210,0,4
43560,5242,3,220,0,4
43560,5311,7,1,0,4
43560,5311,5,210,0,4
43560,5312,3,1,0,4
43560,5312,3,210,0,4
43560,5321,3,1,0,4
43560,2361,13,1,0,4
43560,2361,6,210,0,4
43560,2361,4,220,0,4
43560,2381,7,1,0,4
43560,2381,4,210,0,4
43560,2382,19,1,0,4
43560,2382,6,210,0,4
43560,2382,4,220,0,4
43560,2382,4,230,0,4
43560,2382,4,241,0,4
43560,2383,12,1,0,4
43560,2383,10,210,0,4
43560,2389,4,1,0,4
43560,3231,4,1,0,4
43560,3231,3,210,0,4
43560,3391,3,1,0,4
43560,3399,3,1,0,4
43560,4231,3,1,0,4
43560,4231,3,220,0,4
43560,4236,3,1,0,4
43560,4238,4,1,0,4
43560,4239,6,1,0,4
43560,4239,4,210,0,4
43560,4246,3,1,0,4
43560,4246,3,210,0,4
43560,4251,11,1,0,4
43560,4251,10,210,0,4
43560,4411,5,1,0,4
43560,4413,5,1,0,4
43560,4431,3,1,0,4
43560,4441,4,1,0,4
43560,4441,4,210,0,4
43560,4451,6,1,0,4
43560,4451,3,251,0,4
43560,4461,8,1,0,4
43560,4461,3,210,0,4
43560,4461,4,230,0,4
43560,4471,7,1,0,4
43560,4471,3,220,0,4
43560,4481,3,1,0,4
43560,4511,5,1,0,4
43560,4523,3,1,0,4
43560,4531,3,1,0,4
43560,4533,5,1,0,4
43560,4533,3,230,0,4
43560,4539,4,1,0,4
43560,4543,3,1,0,4
43560,4841,4,1,0,4
43560,4841,3,210,0,4
43560,4842,3,1,0,4
43560,4922,3,1,0,4
43560,5411,18,1,0,4
43560,5411,12,210,0,4
43560,5411,5,220,0,4
43560,5412,15,1,0,4
43560,5412,10,210,0,4
43560,5412,4,220,0,4
43560,5413,15,1,0,4
43560,5413,7,210,0,4
43560,5413,4,220,0,4
43560,5415,18,1,0,4
43560,5415,17,210,0,4
43560,5416,23,1,0,4
43560,5416,18,210,0,4
43560,5418,3,1,0,4
43560,5418,3,210,0,4
43560,5419,7,1,0,4
43560,5419,3,230,0,4
43560,5511,5,1,0,4
43560,5611,4,1,0,4
43560,5611,3,210,0,4
43560,5613,6,1,0,4
43560,5616,3,1,0,4
43560,5617,22,1,0,4
43560,5617,14,210,0,4
43560,5617,3,220,0,4
43560,5617,4,230,0,4
43560,5619,3,1,0,4
43560,6111,3,1,0,4
43560,6116,4,1,0,4
43560,6211,46,1,0,4
43560,6211,15,210,0,4
43560,6211,10,220,0,4
43560,6211,10,230,0,4
43560,6211,7,241,0,4
43560,6212,16,1,0,4
43560,6212,6,220,0,4
43560,6212,5,230,0,4
43560,6212,3,241,0,4
43560,6213,28,1,0,4
43560,6213,20,210,0,4
43560,6213,3,220,0,4
43560,6213,5,230,0,4
43560,6214,8,1,0,4
43560,6214,3,220,0,4
43560,6215,3,1,0,4
43560,6215,3,210,0,4
43560,6216,3,1,0,4
43560,6231,4,1,0,4
43560,6233,5,1,0,4
43560,6241,12,1,0,4
43560,6241,4,220,0,4
43560,6241,3,242,0,4
43560,6244,9,1,0,4
43560,6244,3,220,0,4
43560,7139,9,1,0,4
43560,7139,3,210,0,4
43560,7139,3,241,0,4
43560,7225,53,1,0,4
43560,7225,10,210,0,4
43560,7225,11,220,0,4
43560,7225,12,230,0,4
43560,7225,16,241,0,4
43560,7225,4,242,0,4
43560,8111,19,1,0,4
43560,8111,13,210,0,4
43560,8111,4,220,0,4
43560,8113,3,1,0,4
43560,8114,3,1,0,4
43560,8121,18,1,0,4
43560,8121,5,210,0,4
43560,8121,6,220,0,4
43560,8121,5,230,0,4
43560,8129,10,1,0,4
43560,8129,6,210,0,4
43560,8131,17,1,0,4
43560,8131,9,210,0,4
43560,8131,6,230,0,4
43560,8132,4,1,0,4
43560,8132,3,210,0,4
43560,8139,4,1,0,4
43560,8139,4,210,0,4
