Naics,Establishments,Employees,Payroll,fips
1133,6,27,868,54023
2211,3,245,22499,54023
2361,9,21,503,54023
2382,4,15,525,54023
2381,10,24,544,54023
2389,9,49,2057,54023
4413,4,33,897,54023
4431,3,16,336,54023
4441,4,44,1235,54023
4451,4,50,852,54023
4461,3,46,1596,54023
4471,10,116,2453,54023
4841,6,42,1515,54023
4842,6,19,741,54023
5221,4,73,2798,54023
5242,5,22,762,54023
5311,4,7,228,54023
5411,3,9,376,54023
5413,3,18,616,54023
6211,5,21,1163,54023
6216,3,45,1592,54023
6241,4,244,3091,54023
6244,4,76,1398,54023
7211,5,54,812,54023
7225,16,189,1951,54023
8111,9,22,629,54023
8121,4,8,124,54023
8131,16,36,472,54023
2361,13,52,1457,54027
2371,4,33,1233,54027
2381,7,10,317,54027
2382,12,25,815,54027
2383,4,5,128,54027
2389,9,25,854,54027
4442,4,26,438,54027
4244,3,5,86,54027
4441,3,20,483,54027
4451,4,85,1470,54027
4461,4,49,1803,54027
4471,10,142,2863,54027
4523,9,55,932,54027
4841,4,7,267,54027
4842,7,31,840,54027
5221,10,143,5003,54027
5222,3,16,781,54027
5242,5,21,637,54027
5311,3,4,49,54027
5312,6,14,381,54027
5313,3,8,388,54027
5411,7,28,965,54027
5413,3,4,112,54027
5419,4,16,448,54027
5617,10,36,666,54027
6211,4,24,663,54027
6212,3,45,3003,54027
6213,8,40,1386,54027
6232,8,168,5133,54027
6241,5,141,2376,54027
6242,3,40,758,54027
7139,3,39,598,54027
7211,5,35,574,54027
7212,6,30,1143,54027
7225,20,267,3369,54027
8111,9,28,904,54027
8122,3,16,485,54027
8131,15,40,826,54027
8134,3,17,206,54027
2382,8,35,867,54029
2211,3,42,4183,54029
2361,11,36,1050,54029
2381,5,22,655,54029
2383,3,13,281,54029
2389,3,19,611,54029
3271,3,803,30443,54029
4235,3,36,2171,54029
4239,3,33,1195,54029
4413,7,65,1640,54029
4441,6,42,1376,54029
4451,10,188,3678,54029
4453,3,9,170,54029
4461,10,104,3486,54029
4471,13,124,2324,54029
1133,3,10,255,54089
2361,6,3,183,54089
2389,3,16,769,54089
4471,9,47,912,54089
4523,3,40,573,54089
4842,3,56,2853,54089
5242,3,25,838,54089
5411,4,13,467,54089
5415,3,14,940,54089
5419,3,20,350,54089
6211,3,17,1004,54089
6241,3,80,1329,54089
6243,3,10,131,54089
6244,3,19,349,54089
7225,8,169,2157,54089
4523,8,50,921,54029
4539,13,76,1350,54029
4841,3,6,479,54029
4842,5,83,3894,54029
5173,6,31,1628,54029
5221,14,207,8271,54029
5239,3,5,331,54029
5242,11,45,2889,54029
5311,11,37,768,54029
5312,4,13,377,54029
5322,3,17,501,54029
5411,25,91,3250,54029
5412,13,73,1028,54029
5413,4,24,1833,54029
5416,3,145,2111,54029
5419,3,28,699,54029
5615,3,7,282,54029
5617,12,55,2131,54029
5621,5,82,3885,54029
8111,3,11,266,54089
8122,5,21,449,54089
8131,11,30,466,54089
6111,3,101,2034,54029
6211,12,146,8044,54029
6212,11,61,1694,54029
6213,13,67,2268,54029
6231,3,369,10513,54029
6232,6,85,1464,54029
6241,10,243,7453,54029
6244,7,59,842,54029
7112,3,23,1600,54029
7132,19,91,1263,54029
7139,6,66,1026,54029
7211,3,878,22594,54029
7224,15,61,675,54029
7225,50,775,11343,54029
8111,16,64,1499,54029
8121,8,23,497,54029
8122,7,29,976,54029
8131,28,93,1210,54029
8134,9,49,561,54029
8139,7,42,367,54029
2381,3,39,1292,54009
2361,7,15,320,54009
2382,7,29,971,54009
2389,6,98,5531,54009
3323,3,72,2771,54009
3328,4,317,26514,54009
4411,4,57,2070,54009
4451,9,317,6663,54009
4461,8,117,4543,54009
2111,4,249,17131,54017
2361,3,8,287,54017
2383,3,64,4592,54017
6241,5,67,942,54017
7225,3,49,675,54017
8131,6,11,147,54017
4471,10,111,1805,54009
4523,5,276,7611,54009
4842,3,17,887,54009
5221,9,85,2383,54009
5242,7,23,647,54009
5311,3,25,527,54009
5411,8,13,517,54009
5412,9,30,628,54009
5419,3,22,385,54009
5511,3,12,2181,54009
5617,5,4,88,54009
6211,15,203,21802,54009
6212,5,23,1011,54009
6213,7,37,1457,54009
6231,3,170,5573,54009
6232,6,91,1961,54009
6233,4,93,1944,54009
6241,6,61,982,54009
6244,4,42,793,54009
7132,9,46,656,54009
1133,13,45,2975,54025
2211,3,54,5270,54025
2361,40,224,8680,54025
2362,4,19,676,54025
2381,10,29,640,54025
2382,19,64,2027,54025
2383,8,18,549,54025
2389,12,83,4087,54025
3219,8,368,16281,54025
4248,5,97,4754,54025
4238,3,32,1094,54025
4411,10,170,7983,54025
4413,12,90,2104,54025
4421,4,25,724,54025
4422,3,11,133,54025
4431,3,16,146,54025
7224,11,57,641,54009
7225,30,488,8136,54009
8111,6,19,445,54009
8121,6,30,392,54009
8122,8,33,812,54009
8131,23,83,965,54009
8134,6,21,243,54009
8139,6,29,136,54009
4441,9,242,7120,54025
4442,3,19,507,54025
4451,6,243,5814,54025
4452,4,49,638,54025
4453,3,23,544,54025
4461,14,155,6238,54025
4471,28,257,3961,54025
4481,7,39,559,54025
4482,4,23,726,54025
4511,4,36,906,54025
4483,3,13,478,54025
4523,17,401,10039,54025
4531,4,25,727,54025
4532,5,12,227,54025
4533,4,15,224,54025
4539,3,8,99,54025
4543,7,47,1714,54025
4841,3,7,384,54025
4842,11,23,472,54025
4884,3,8,173,54025
5173,9,60,2933,54025
5221,23,175,6153,54025
2361,10,18,644,54031
2362,4,20,683,54031
2382,9,18,503,54031
2389,5,25,1189,54031
3116,3,1929,65913,54031
3219,3,819,24869,54031
4411,3,56,2010,54031
4413,6,35,834,54031
4441,3,18,609,54031
4442,3,29,919,54031
4451,4,90,1804,54031
4471,5,64,1286,54031
4523,7,227,5909,54031
4841,5,104,5114,54031
4842,4,13,541,54031
5173,3,40,2573,54031
5221,10,195,9146,54031
5222,9,36,1355,54025
5239,3,11,820,54025
5242,17,32,1167,54025
5311,19,44,1308,54025
5312,8,13,730,54025
5313,6,16,453,54025
5321,3,14,325,54025
5322,4,16,719,54025
5411,20,58,2223,54025
5412,17,56,1244,54025
5414,3,6,134,54025
5415,4,6,303,54025
5416,6,15,768,54025
5419,13,95,2894,54025
5611,4,105,3263,54025
5613,6,247,8505,54025
5614,3,18,646,54025
5615,3,20,544,54025
5616,4,58,1367,54025
5617,19,50,1398,54025
5621,4,42,1041,54025
6211,30,399,28370,54025
2131,6,177,9413,54049
2121,3,1017,95410,54049
5242,8,29,1147,54031
5311,5,5,111,54031
5312,4,6,199,54031
5411,5,10,273,54031
5412,5,25,643,54031
5419,4,33,1010,54031
5617,5,78,2683,54031
6211,3,45,1876,54031
6213,6,19,517,54031
6214,6,145,6597,54031
6232,4,22,508,54031
6241,5,91,1997,54031
7139,4,15,262,54031
7225,19,277,3789,54031
7211,4,43,755,54031
8111,11,33,1210,54031
8122,4,20,137,54031
8131,9,25,441,54031
8134,3,9,167,54031
2211,9,584,47093,54049
2361,36,116,3041,54049
2362,5,31,671,54049
2381,12,38,1396,54049
2382,29,287,16782,54049
2383,6,54,2180,54049
2389,16,165,8874,54049
3327,11,233,8962,54049
3329,4,114,5929,54049
3339,4,50,1958,54049
4237,5,20,957,54049
4238,13,243,15474,54049
4239,6,33,873,54049
4411,13,233,9886,54049
4244,7,208,8345,54049
6212,12,94,4055,54025
6213,15,146,5030,54025
6214,13,457,18075,54025
6215,4,7,512,54025
6216,3,122,5424,54025
6219,4,103,2518,54025
6231,6,302,7828,54025
6232,16,144,3403,54025
6241,12,227,4495,54025
6242,4,48,1219,54025
6244,6,31,422,54025
7132,6,31,470,54025
7139,5,142,2670,54025
7211,10,1255,53439,54025
7212,4,17,1095,54025
7223,4,20,322,54025
7224,4,18,234,54025
7225,60,963,14843,54025
