,fips,relevant_naics,estab,emp,payann
1,54,1133,194,561,17290
3,54,1152,3,14,406
5,54,2121,112,9495,833395
7,54,2123,6,123,9259
9,54,2111,125,1605,152366
11,54,2131,187,4258,300277
13,54,2211,88,3179,317226
15,54,2212,23,427,43482
17,54,2213,18,334,24659
19,54,2382,669,5635,295674
21,54,2383,213,1240,55406
23,54,2381,354,2081,90198
25,54,2373,32,933,79665
27,54,2372,6,7,346
29,54,2362,136,1837,88020
31,54,2389,472,5225,290165
33,54,2361,891,3009,95481
35,54,2371,87,2828,269836
37,54,3116,6,1955,66250
39,54,3118,20,207,4452
41,54,3121,9,79,2067
43,54,3149,6,14,447
45,54,3251,14,1203,102639
47,54,3273,34,740,37421
49,54,3271,3,803,30443
51,54,3259,4,62,3574
52,54,3279,3,18,595
54,54,3219,47,2895,97056
57,54,3261,14,1767,86810
59,54,3231,60,1752,86778
61,54,3262,3,19,592
63,54,3211,42,883,30840
66,54,3331,20,560,33974
68,54,3313,3,1237,96589
70,54,3323,44,783,36337
72,54,3328,11,481,34531
74,54,3333,3,50,2739
76,54,3353,3,86,5834
78,54,3371,3,12,268
80,54,3327,75,1145,56485
82,54,3391,22,811,39843
84,54,3362,3,74,2960
86,54,3363,7,2739,184094
88,54,3314,3,965,73550
91,54,3329,10,134,7031
93,54,3339,8,282,19722
95,54,3399,6,27,1265
97,54,3365,3,103,7292
99,54,4248,19,448,23488
101,54,4246,36,381,20653
103,54,4242,8,77,5080
105,54,4232,5,37,1986
107,54,4244,83,1821,80483
109,54,4237,72,955,52683
111,54,4236,61,724,40550
113,54,4233,65,681,37005
115,54,4238,287,3657,209245
117,54,4235,13,290,14231
119,54,4239,83,725,30622
121,54,4249,30,379,14101
123,54,4231,69,1443,57087
125,54,4241,21,214,9760
127,54,4247,19,216,11290
129,54,4234,83,813,48422
131,54,4251,29,165,12231
133,54,4411,290,6697,292700
135,54,4413,425,3644,102743
137,54,4453,50,281,5634
139,54,4441,324,6270,178596
141,54,4481,293,3603,47755
143,54,4431,87,800,15814
145,54,4421,99,816,26387
147,54,4471,933,10229,184376
149,54,4451,393,10696,223383
151,54,4461,579,6476,219749
153,54,4422,89,569,16567
155,54,4483,75,397,10632
157,54,4442,101,859,25855
159,54,4412,57,585,21855
161,54,4482,77,640,10346
163,54,4452,37,348,6572
165,54,4512,36,298,5569
167,54,4522,25,1772,28155
169,54,4543,93,453,16122
171,54,4541,36,432,14672
173,54,4531,75,352,5687
175,54,4523,499,16236,401187
177,54,4532,109,635,10321
179,54,4539,259,1453,36269
181,54,4511,166,2227,40613
183,54,4533,82,492,7162
185,54,4542,8,123,3267
187,54,4885,9,40,1636
189,54,4841,250,2202,111843
191,54,4862,52,941,102485
193,54,4842,471,3760,194970
195,54,4881,7,292,21676
197,54,4882,3,14,800
199,54,4884,76,410,13320
201,54,4883,3,9,422
203,54,4853,3,18,266
205,54,4921,31,894,42991
207,54,4931,32,1298,46768
209,54,5182,14,699,36362
211,54,5121,17,168,2585
213,54,5111,24,592,18352
215,54,5191,6,16,342
217,54,5179,3,54,1681
219,54,5151,27,541,24837
221,54,5112,3,34,2590
223,54,5173,369,4751,266732
225,54,5223,6,33,1946
227,54,5242,677,3188,165752
229,54,5221,784,9115,425028
231,54,5241,69,1597,120717
233,54,5222,178,816,40032
235,54,5239,148,627,71548
237,54,5231,40,197,31897
239,54,5313,205,835,31318
241,54,5321,58,391,13839
243,54,5324,47,552,34254
245,54,5322,93,491,17881
247,54,5323,3,45,753
249,54,5331,6,27,3873
251,54,5311,642,2318,79740
253,54,5312,206,540,20408
255,54,5412,494,3700,120918
257,54,5418,58,541,17716
259,54,5413,322,3779,266414
261,54,5415,229,2536,184979
263,54,5411,881,5319,321834
265,54,5416,275,2051,122777
267,54,5419,209,2323,90918
269,54,5417,33,1627,74133
271,54,5414,37,151,6741
273,54,5511,217,5454,398017
275,54,5614,74,6182,140947
277,54,5613,129,7616,239943
279,54,5612,12,125,5582
281,54,5616,79,2953,69687
283,54,5611,84,1757,106251
285,54,5619,48,540,14679
287,54,5629,31,288,15950
289,54,5617,580,5053,138794
291,54,5615,53,771,20958
293,54,5621,43,721,46421
295,54,5622,4,39,2440
298,54,6113,3,595,20791
300,54,6117,9,29,662
302,54,6111,46,1254,30389
304,54,6112,3,267,4263
306,54,6116,87,587,13549
308,54,6115,31,206,5758
310,54,6244,331,4013,69142
312,54,6242,110,1267,32104
314,54,6233,49,1386,33150
316,54,6221,12,14015,857336
318,54,6216,92,3218,128318
