,fips,relevant_naics,YEAR,estab,emp,payann
1,54,113310,2018,194,561,17290
3,54,115210,2018,3,14,406
5,54,212111,2018,55,3118,278595
7,54,212112,2018,46,5118,444101
9,54,211120,2018,70,443,28163
11,54,212312,2018,3,106,8030
13,54,213111,2018,16,229,21889
15,54,211130,2018,38,763,88890
17,54,213113,2018,15,635,50182
19,54,213112,2018,130,2960,201944
22,54,221122,2018,46,1664,160304
24,54,221112,2018,10,781,78454
26,54,221111,2018,4,62,6976
28,54,221210,2018,23,427,43482
30,54,221320,2018,3,26,1688
32,54,221310,2018,15,308,22971
34,54,238990,2018,105,868,42453
36,54,236220,2018,120,1613,76885
38,54,238310,2018,18,178,5702
40,54,238210,2018,244,2688,148227
42,54,238350,2018,43,202,8598
44,54,238330,2018,15,46,1468
46,54,238130,2018,15,45,1381
48,54,238150,2018,3,51,2315
50,54,237310,2018,32,933,79665
51,54,236210,2018,3,42,1423
53,54,237210,2018,6,7,346
55,54,238140,2018,65,270,9133
57,54,236117,2018,49,277,11971
59,54,236116,2018,3,7,144
61,54,236115,2018,354,1014,30703
63,54,237120,2018,28,1672,180637
65,54,238290,2018,8,122,9965
66,54,238390,2018,3,15,309
68,54,238190,2018,12,115,7871
70,54,238320,2018,48,191,10367
72,54,238220,2018,373,2626,126127
74,54,238110,2018,30,167,7600
76,54,237130,2018,14,302,22950
78,54,236118,2018,427,1428,41435
80,54,238160,2018,59,533,27087
82,54,238170,2018,21,71,2068
84,54,238910,2018,332,4033,230462
86,54,237110,2018,19,145,10793
88,54,314999,2018,3,6,143
90,54,311611,2018,3,26,337
92,54,311811,2018,17,149,3179
94,54,325199,2018,5,381,39626
96,54,325998,2018,3,30,2276
97,54,321999,2018,3,9,171
99,54,326199,2018,9,1223,61627
102,54,323111,2018,45,1324,68050
104,54,323113,2018,4,33,903
106,54,325120,2018,4,38,3148
108,54,321918,2018,3,206,8521
110,54,321992,2018,6,127,3753
112,54,327320,2018,20,262,11846
114,54,321113,2018,36,747,25281
117,54,321920,2018,3,74,2284
119,54,332999,2018,3,10,337
121,54,339116,2018,13,95,2809
123,54,332813,2018,3,146,7276
125,54,332312,2018,17,326,13672
127,54,332710,2018,63,1019,51063
130,54,333131,2018,19,551,33547
132,54,332313,2018,3,22,1182
134,54,336510,2018,3,103,7292
136,54,332322,2018,3,37,1375
138,54,339950,2018,3,12,370
140,54,339113,2018,6,51,1357
142,54,337110,2018,3,12,268
144,54,423110,2018,7,374,12147
146,54,424810,2018,10,239,12497
148,54,423320,2018,6,23,1734
150,54,423430,2018,4,62,4044
152,54,424450,2018,6,44,1769
154,54,423810,2018,75,1356,83058
156,54,424210,2018,8,77,5080
158,54,423610,2018,47,619,36400
160,54,423210,2018,4,32,1757
162,54,424410,2018,3,83,5231
164,54,424130,2018,3,47,2372
166,54,423830,2018,106,1247,75575
168,54,423840,2018,46,486,23827
170,54,423310,2018,11,123,5990
172,54,423450,2018,10,276,17316
174,54,423510,2018,12,286,13075
176,54,423120,2018,23,367,14334
178,54,423420,2018,29,206,9461
180,54,424690,2018,24,298,15610
182,54,423440,2018,3,7,399
184,54,423390,2018,14,228,12137
187,54,424490,2018,39,1218,56050
189,54,423990,2018,10,100,5950
191,54,424990,2018,5,25,1822
193,54,423490,2018,3,36,2349
195,54,424950,2018,4,20,1895
197,54,424710,2018,8,71,5490
199,54,423720,2018,27,249,17822
201,54,423930,2018,31,293,10536
203,54,423330,2018,12,94,6291
205,54,423850,2018,7,40,1560
207,54,424120,2018,10,47,1548
209,54,423130,2018,7,110,4205
211,54,423730,2018,17,101,5564
213,54,425120,2018,28,165,12106
215,54,446199,2018,43,268,11586
217,54,442299,2018,25,203,3641
218,54,445299,2018,3,48,615
220,54,441310,2018,285,2316,58947
222,54,445310,2018,50,281,5634
225,54,448130,2018,12,100,1385
227,54,448150,2018,11,50,704
229,54,445292,2018,3,12,169
231,54,445120,2018,73,319,5036
233,54,446120,2018,37,446,7360
235,54,443142,2018,60,674,12837
237,54,448140,2018,74,1902,24156
239,54,442210,2018,45,285,11307
241,54,446191,2018,20,93,1282
243,54,445230,2018,4,30,432
245,54,442110,2018,99,816,26387
247,54,447110,2018,870,9497,168617
249,54,444130,2018,67,489,14383
251,54,444110,2018,19,1728,45085
253,54,443141,2018,5,32,822
255,54,448310,2018,71,381,10117
257,54,448110,2018,11,69,1749
259,54,441228,2018,32,372,12900
261,54,441110,2018,139,5595,247820
263,54,444220,2018,70,516,13876
265,54,446130,2018,37,242,6669
267,54,444190,2018,146,1311,50144
269,54,448190,2018,30,299,5159
271,54,447190,2018,32,375,8261
273,54,444210,2018,7,41,1568
275,54,444120,2018,7,35,1312
277,54,446110,2018,371,5054,180831
279,54,441210,2018,9,69,2524
281,54,448210,2018,77,640,10346
283,54,445110,2018,279,9877,209392
285,54,441320,2018,115,1087,36630
287,54,441120,2018,115,541,22036
289,54,448120,2018,97,750,9431
291,54,452319,2018,442,3781,64701
293,54,453998,2018,86,307,7825
295,54,451211,2018,35,296,5561
297,54,452210,2018,25,1772,28155
299,54,454110,2018,36,432,14672
301,54,453110,2018,75,352,5687
303,54,454310,2018,10,60,1701
305,54,453220,2018,91,442,6088
307,54,451120,2018,37,743,11893
309,54,453930,2018,13,109,5366
311,54,451140,2018,7,59,1382
313,54,453210,2018,3,40,736
315,54,454390,2018,67,277,8963
317,54,453910,2018,7,98,2014
319,54,451130,2018,4,33,342
321,54,451110,2018,91,1230,24258
323,54,453991,2018,83,437,8533
325,54,453310,2018,82,492,7162
327,54,454210,2018,8,123,3267
329,54,452311,2018,29,5544,148973
331,54,488510,2018,9,40,1636
333,54,484110,2018,98,653,27945
335,54,484122,2018,23,564,36363
337,54,484121,2018,76,656,30660
339,54,488410,2018,54,313,9863
341,54,488190,2018,4,255,20838
343,54,488490,2018,6,19,351
345,54,486210,2018,52,941,102485
347,54,484220,2018,404,3015,146688
349,54,484230,2018,28,571,40462
351,54,488210,2018,3,14,800
353,54,492110,2018,31,894,42991
355,54,493110,2018,24,676,27642
357,54,493190,2018,4,12,538
359,54,518210,2018,14,699,36362
361,54,519120,2018,3,12,157
363,54,512110,2018,5,13,368
365,54,512131,2018,3,61,841
367,54,511120,2018,4,20,496
369,54,515112,2018,13,169,7522
371,54,511210,2018,3,34,2590
373,54,515120,2018,4,160,8016
375,54,517311,2018,260,3683,217141
377,54,517312,2018,96,983,45139
379,54,522298,2018,41,231,7615
381,54,524291,2018,3,5,324
383,54,522110,2018,629,7705,373026
385,54,522291,2018,43,230,11942
387,54,522130,2018,113,1045,39989
389,54,524114,2018,19,806,47648
391,54,524113,2018,12,57,3560
393,54,524126,2018,12,464,51943
395,54,524210,2018,639,2600,133308
397,54,523930,2018,29,132,9739
399,54,523910,2018,10,15,1055
401,54,523920,2018,77,284,37695
403,54,522292,2018,40,146,10908
405,54,522120,2018,3,92,3197
407,54,523120,2018,35,180,27407
409,54,524292,2018,14,507,27335
411,54,532412,2018,11,104,5473
413,54,532210,2018,37,136,5232
415,54,532310,2018,3,45,753
417,54,532283,2018,26,169,6154
419,54,531130,2018,33,68,1683
421,54,533110,2018,6,27,3873
423,54,531120,2018,166,657,24749
425,54,531190,2018,45,368,18913
427,54,531110,2018,342,1056,29350
429,54,531312,2018,19,84,4940
431,54,531210,2018,206,540,20408
433,54,531320,2018,33,59,3225
435,54,531390,2018,10,10,1214
437,54,532490,2018,28,382,24173
439,54,532111,2018,31,190,5652
441,54,531311,2018,76,510,15054
443,54,532120,2018,18,145,6325
445,54,541611,2018,103,808,63606
447,54,541810,2018,20,87,4881
449,54,541990,2018,15,97,3426
451,54,541310,2018,20,154,10198
453,54,541513,2018,8,102,6860
455,54,541512,2018,121,1582,105561
457,54,541511,2018,59,555,52320
459,54,541330,2018,170,2756,212654
461,54,541620,2018,26,412,26174
463,54,541430,2018,18,45,796
466,54,541410,2018,6,13,593
469,54,541613,2018,30,80,3318
471,54,541211,2018,224,1475,74720
473,54,541110,2018,839,5148,312572
475,54,541219,2018,106,761,25004
477,54,541690,2018,37,70,4940
481,54,541614,2018,4,29,1046
483,54,541820,2018,5,18,1295
485,54,541715,2018,24,970,57476
488,54,541370,2018,22,92,3591
490,54,541213,2018,93,879,8138
492,54,541380,2018,26,284,15985
494,54,541191,2018,18,115,6745
496,54,541940,2018,131,1592,52829
498,54,551114,2018,185,5017,368137
500,54,551112,2018,8,173,14852
502,54,561990,2018,38,415,10644
504,54,561599,2018,6,492,9866
506,54,561740,2018,17,79,2059
508,54,561440,2018,3,118,2053
510,54,561591,2018,6,29,907
512,54,561492,2018,7,17,592
515,54,561710,2018,36,367,14234
517,54,561210,2018,12,125,5582
519,54,561611,2018,3,6,149
521,54,561720,2018,147,2535,53070
523,54,561730,2018,313,1825,62574
525,54,561110,2018,84,1757,106251
527,54,561439,2018,4,69,2049
529,54,561790,2018,3,10,359
531,54,561330,2018,9,1188,61055
533,54,562910,2018,13,75,2391
535,54,561612,2018,20,1790,41112
537,54,561621,2018,20,122,4136
539,54,562991,2018,3,10,159
541,54,562111,2018,39,688,44333
543,54,561422,2018,6,1766,44862
545,54,561320,2018,102,5840,154416
547,54,561510,2018,8,77,4223
549,54,611513,2018,15,70,2791
551,54,611310,2018,3,595,20791
553,54,611710,2018,9,29,662
555,54,611110,2018,46,1254,30389
557,54,611691,2018,3,39,345
559,54,611610,2018,33,133,1504
561,54,611210,2018,3,267,4263
563,54,611519,2018,5,38,936
565,54,611620,2018,15,59,1155
567,54,621999,2018,8,132,7352
569,54,621498,2018,140,2984,192658
571,54,621910,2018,18,366,12530
573,54,623312,2018,32,699,16185
575,54,624110,2018,76,800,22408
577,54,624410,2018,331,4013,69142
579,54,624210,2018,14,89,1195
581,54,623311,2018,6,324,7204
583,54,621512,2018,3,16,1873
585,54,624230,2018,4,46,2405
587,54,621493,2018,34,1858,88040
589,54,622110,2018,12,14015,857336
591,54,621610,2018,92,3218,128318
593,54,621492,2018,26,904,49776
595,54,621511,2018,45,396,22310
597,54,623110,2018,120,9075,299406
599,54,621399,2018,23,102,4460
601,54,621310,2018,110,392,11489
603,54,621210,2018,484,3806,162640
605,54,621330,2018,70,709,18398
607,54,621320,2018,90,605,21893
609,54,621340,2018,226,2272,94013
611,54,621111,2018,1005,11394,1113098
613,54,621112,2018,16,169,10365
615,54,621391,2018,22,71,2831
617,54,624229,2018,10,55,1606
619,54,624190,2018,142,1462,40551
621,54,623990,2018,21,666,19535
623,54,621420,2018,58,2395,70175
625,54,623210,2018,379,5152,107469
627,54,623220,2018,31,755,30534
629,54,624120,2018,206,10191,158404
631,54,624221,2018,35,609,14536
633,54,624310,2018,63,1299,20161
635,54,713990,2018,48,338,8538
638,54,713950,2018,3,46,688
640,54,713940,2018,101,1500,17336
642,54,713910,2018,31,421,11260
644,54,711510,2018,5,13,113
646,54,712110,2018,3,20,242
648,54,711130,2018,4,98,1479
650,54,713290,2018,311,1831,35062
652,54,711219,2018,6,40,1030
654,54,711310,2018,3,579,6220
656,54,711320,2018,6,16,708
658,54,721199,2018,3,16,678
660,54,721191,2018,5,47,724
662,54,722514,2018,37,636,10053
664,54,722320,2018,3,3,75
666,54,722410,2018,289,1647,20437
668,54,722310,2018,59,1311,21413
670,54,722511,2018,1184,25035,395425
672,54,721110,2018,301,7138,138660
674,54,722513,2018,1314,25588,356984
676,54,721211,2018,3,4,101
678,54,721214,2018,11,96,3381
680,54,721310,2018,7,10,189
682,54,722515,2018,143,1376,18075
684,54,812990,2018,4,7,165
686,54,811412,2018,3,7,199
688,54,811121,2018,126,850,35437
691,54,811122,2018,15,92,3267
693,54,811191,2018,18,104,2940
695,54,811113,2018,3,3,77
697,54,812112,2018,241,1376,30999
699,54,813910,2018,60,213,15293
701,54,811192,2018,44,214,4706
703,54,812220,2018,70,299,8433
705,54,813410,2018,217,1199,16809
707,54,812310,2018,6,25,420
709,54,811310,2018,159,1762,108483
711,54,811213,2018,3,35,1416
713,54,811212,2018,9,85,2786
716,54,812320,2018,23,216,3981
718,54,813312,2018,27,254,9736
720,54,812210,2018,172,1085,35260
722,54,811111,2018,391,1515,43990
724,54,813211,2018,36,323,17371
726,54,813311,2018,16,86,3373
728,54,813930,2018,162,1160,18837
730,54,812113,2018,24,35,756
731,54,813219,2018,3,7,158
733,54,811490,2018,5,7,173
735,54,812199,2018,36,240,4347
737,54,813990,2018,34,167,5492
739,54,813319,2018,14,89,3077
741,54,812930,2018,26,136,1927
743,54,812910,2018,38,180,3370
745,54,813940,2018,7,20,1501
747,54,813920,2018,19,232,17027
749,54,813110,2018,1560,7534,135181
751,54,813212,2018,10,65,2930
