Naics,Establishments,Employees,Payroll,fips
2211,5,90,8704,32001
2361,16,100,4597,32001
2362,6,18,1167,32001
2381,9,38,1399,32001
2382,10,65,3429,32001
2383,8,23,701,32001
2389,6,184,10563,32001
4236,3,12,536,32001
4238,4,26,1080,32001
4239,4,13,353,32001
4411,4,69,3586,32001
4413,7,64,2276,32001
4442,3,18,757,32001
4441,5,123,4207,32001
4451,4,88,2375,32001
4461,6,56,2260,32001
4471,8,57,1050,32001
4511,3,21,294,32001
4543,3,6,288,32001
4842,3,12,617,32001
4841,7,41,1671,32001
4921,3,30,1698,32001
5221,8,68,3132,32001
5222,8,30,1637,32001
5223,5,10,317,32001
5242,8,31,1315,32001
5311,13,52,1023,32001
5312,3,5,65,32001
5411,5,23,1492,32001
5412,8,47,717,32001
5413,5,138,11633,32001
5415,11,47,4778,32001
5419,5,44,2044,32001
5613,4,61,2851,32001
5617,12,42,1533,32001
6211,6,27,2704,32001
6212,7,41,1639,32001
6213,6,28,897,32001
6214,3,86,3412,32001
6232,3,21,400,32001
6243,3,29,475,32001
6241,3,19,490,32001
6244,4,25,379,32001
7132,6,231,5801,32001
7139,7,57,496,32001
7211,10,143,2777,32001
7224,6,60,667,32001
7225,36,548,9341,32001
8111,18,112,3363,32001
8121,4,12,332,32001
8129,6,17,226,32001
8131,11,76,1350,32001
8134,3,16,178,32001
8139,5,13,89,32001
1152,4,6,102,32005
2131,3,27,1327,32005
2213,4,39,802,32005
2361,61,307,14089,32005
2362,7,24,1715,32005
2371,4,56,3935,32005
2373,3,36,3869,32005
2381,30,156,7008,32005
2382,50,292,14152,32005
2383,39,434,18504,32005
2389,21,155,11756,32005
3119,3,160,8894,32005
3261,4,93,4935,32005
3323,4,34,1499,32005
3327,12,69,3859,32005
3339,3,80,5674,32005
3345,5,666,53432,32005
3371,5,21,964,32005
3399,5,27,1682,32005
4231,4,19,737,32005
4234,6,13,614,32005
4236,7,18,823,32005
4237,3,6,718,32005
4238,6,127,8645,32005
4239,7,16,1515,32005
4242,3,26,1300,32005
4244,5,21,2399,32005
4247,3,12,386,32005
4249,3,3,221,32005
4251,10,24,1933,32005
4413,6,60,2466,32005
4422,9,57,1311,32005
4431,4,77,1845,32005
4441,10,228,7191,32005
4442,5,40,978,32005
4451,11,285,9130,32005
4452,4,25,447,32005
4453,5,26,412,32005
4461,6,85,2218,32005
4471,10,98,2103,32005
4481,11,117,1718,32005
4483,3,17,330,32005
4511,12,87,1313,32005
4523,9,650,21476,32005
4539,10,51,1360,32005
4541,18,54,1518,32005
4543,7,31,1435,32005
4812,5,17,1567,32005
4842,6,18,643,32005
4881,5,25,1214,32005
4885,3,13,424,32005
5111,4,13,644,32005
5112,5,7,573,32005
5173,14,93,6475,32005
5182,8,41,1395,32005
5191,9,31,2523,32005
5221,15,108,6307,32005
5222,12,28,5244,32005
5223,12,22,1060,32005
5239,23,58,9853,32005
5231,10,17,2460,32005
5242,29,109,5898,32005
5311,30,99,5803,32005
5312,49,89,5489,32005
5313,37,314,10176,32005
5321,4,5,172,32005
5322,4,18,324,32005
5324,9,23,1156,32005
5411,26,82,8276,32005
5412,31,112,5073,32005
5413,37,158,10515,32005
5414,6,6,355,32005
5415,44,125,7883,32005
5416,65,118,9538,32005
5418,8,67,3500,32005
5419,25,194,6751,32005
5511,6,53,5704,32005
5611,16,30,2989,32005
5613,7,201,5352,32005
5614,6,21,742,32005
5615,5,65,3843,32005
5616,4,7,126,32005
5617,57,391,13731,32005
5619,7,15,812,32005
6116,8,114,1045,32005
6114,4,14,503,32005
6117,5,6,212,32005
6211,36,270,21093,32005
6212,22,183,9790,32005
6213,28,122,5417,32005
6214,7,76,5999,32005
6219,3,10,748,32005
6242,4,13,260,32005
6241,6,209,11480,32005
6244,9,71,1397,32005
7115,5,3,691,32005
7132,5,99,2382,32005
7139,25,406,19018,32005
7211,18,3996,143038,32005
7223,5,176,5656,32005
7224,14,119,3579,32005
7225,103,1276,23867,32005
8111,34,147,5457,32005
8114,6,13,279,32005
8121,12,37,992,32005
8122,3,3,137,32005
8129,13,24,637,32005
8131,19,203,5233,32005
8132,4,5,796,32005
8133,3,15,359,32005
8139,12,161,5385,32005
2122,9,5025,546938,32007
2131,14,347,35413,32007
1141,3,6,1386,32003
1151,6,122,6773,32003
1152,11,19,538,32003
2111,6,43,2818,32003
2211,3,35,1917,32015
4413,3,39,1732,32015
4451,3,84,1162,32015
4471,5,44,1119,32015
4884,3,23,858,32015
5311,3,3,76,32015
5617,3,6,135,32015
7211,6,38,514,32015
7225,10,119,2406,32015
8131,4,10,116,32015
2122,3,10,464,32003
2123,17,252,18695,32003
2131,9,88,6823,32003
2211,39,1754,219359,32003
2212,7,1034,117801,32003
2213,8,113,9285,32003
2361,481,5297,342500,32003
2362,307,5778,483078,32003
2371,60,2841,189545,32003
2122,3,468,40848,32027
4471,8,97,2162,32027
4841,3,4,61,32027
7211,3,55,919,32027
7225,3,53,664,32027
2372,25,77,7885,32003
2373,26,1697,170379,32003
2379,8,44,3187,32003
2381,352,12868,632583,32003
2382,981,18327,1113743,32003
2361,5,35,1361,32029
2382,3,13,691,32029
4532,9,27,783,32029
5416,4,12,388,32029
5419,3,6,552,32029
7121,5,14,222,32029
7211,4,35,815,32029
7224,3,19,501,32029
7225,7,58,912,32029
2383,582,12900,685707,32003
2389,301,5522,315455,32003
1151,3,14,480,32031
1152,7,29,770,32031
2111,3,11,1117,32031
2122,12,86,11121,32031
2122,4,1623,163642,32011
7225,4,18,175,32011
3113,9,124,5459,32003
3111,3,6,197,32003
3112,3,26,742,32003
3114,9,146,2921,32003
3115,6,293,14271,32003
3116,9,163,8790,32003
3118,73,1722,54701,32003
3119,26,896,32231,32003
3121,24,837,53165,32003
3141,7,71,2373,32003
3149,26,128,4081,32003
3152,20,93,3224,32003
3212,5,540,24204,32003
3219,23,214,8094,32003
3222,7,453,29859,32003
2123,7,151,14225,32031
2131,18,82,10249,32031
2211,12,933,104415,32031
2213,3,11,231,32031
2361,280,1720,93935,32031
2362,78,1250,93272,32031
2371,23,388,41144,32031
2372,11,29,930,32031
2373,13,1257,133258,32031
2379,3,11,685,32031
2381,158,3142,176261,32031
3231,110,1963,88191,32003
3241,7,162,7958,32003
3251,6,125,10904,32003
3254,15,475,27411,32003
3255,3,31,1085,32003
3256,10,172,6195,32003
3259,13,113,5933,32003
3261,40,2115,99172,32003
3262,7,116,5682,32003
3272,9,230,7441,32003
3273,42,1243,70463,32003
3274,8,564,44102,32003
3279,20,404,15819,32003
2382,305,3860,248423,32031
2383,256,2984,139916,32031
3314,4,712,57576,32003
3323,78,1428,76819,32003
3325,6,84,2678,32003
3326,5,64,3132,32003
3327,20,359,17321,32003
3328,16,154,6732,32003
3329,17,285,14273,32003
3331,5,296,14029,32003
3332,8,38,1958,32003
3334,5,71,3802,32003
3335,8,97,4465,32003
3339,10,268,11111,32003
3341,3,44,1423,32003
3344,12,244,14586,32003
3345,25,375,23805,32003
3346,4,5,173,32003
3351,8,52,2865,32003
3353,7,41,1965,32003
2389,109,1328,89148,32031
3111,3,116,7608,32031
3113,8,130,5842,32031
3118,23,368,14411,32031
3119,13,848,42744,32031
3121,11,251,9747,32031
3141,3,33,2140,32031
3149,10,196,6584,32031
3219,22,285,11150,32031
3222,8,379,18672,32031
3231,50,1073,50379,32031
3241,6,134,10310,32031
3359,8,350,13473,32003
3363,14,88,3092,32003
3364,6,107,5699,32003
3371,31,498,20510,32003
3372,25,347,18336,32003
3379,5,71,2887,32003
3391,54,363,15892,32003
3399,103,3004,208370,32003
4231,105,1451,71570,32003
3254,5,120,5048,32031
3256,4,45,3774,32031
3259,8,117,7230,32031
3261,30,877,44619,32031
3273,8,292,13163,32031
3279,9,210,11647,32031
3314,3,199,13783,32031
3321,4,43,2144,32031
3323,33,944,52478,32031
3326,3,10,476,32031
3327,22,245,11326,32031
3328,12,180,7724,32031
3329,11,348,17820,32031
3332,3,23,2319,32031
3334,3,284,16883,32031
3335,7,129,7301,32031
3336,3,37,3024,32031
3339,6,181,19155,32031
3342,8,78,7221,32031
3344,10,430,13461,32031
3345,12,4544,500346,32031
3351,3,86,7988,32031
3353,3,28,2110,32031
3359,3,235,24411,32031
3363,7,53,4675,32031
4232,92,801,47564,32003
4233,94,964,57981,32003
4234,215,2017,142103,32003
4235,30,349,19685,32003
3364,3,50,4192,32031
3371,11,186,8734,32031
3372,7,414,20055,32031
3391,23,220,10853,32031
4236,160,1835,130772,32003
3399,30,2197,158769,32031
4231,41,870,44217,32031
4232,17,107,6849,32031
4233,31,546,31011,32031
4234,70,1347,88146,32031
4235,12,176,12078,32031
4237,114,1472,93402,32003
4238,164,1918,131702,32003
4239,166,2524,211827,32003
4236,61,2042,126206,32031
4237,44,703,41810,32031
4238,113,1732,114877,32031
4239,61,675,31389,32031
4241,18,238,17433,32031
4242,22,367,30327,32031
4241,32,314,15502,32003
4242,102,893,41777,32003
4243,53,279,14470,32003
4244,215,4867,249492,32003
4245,3,14,688,32003
4246,46,333,22384,32003
4247,19,353,19611,32003
4243,12,1222,61296,32031
4244,50,1431,68347,32031
4245,4,17,607,32031
4246,23,170,13252,32031
4247,12,130,10800,32031
4248,7,502,29943,32031
4249,30,466,22278,32031
4251,52,225,13199,32031
4411,60,2025,125357,32031
4412,29,309,16877,32031
4248,27,1671,203131,32003
4249,140,1226,49255,32003
4251,228,762,44424,32003
4411,169,7659,492699,32003
4412,58,1236,55923,32003
4413,282,3510,102571,32003
4413,96,1226,47431,32031
4421,35,483,21714,32031
4422,37,360,12511,32031
4431,31,487,14762,32031
4441,80,1761,57189,32031
4442,17,195,6227,32031
4451,126,3805,109683,32031
4421,125,1430,55853,32003
4422,112,2050,51577,32003
4431,133,2088,62973,32003
4441,187,5438,183740,32003
4442,32,553,18568,32003
4452,24,162,2764,32031
4453,27,185,4493,32031
4461,104,1245,46031,32031
4471,108,1183,32503,32031
4481,136,1890,30973,32031
4451,395,17305,475017,32003
4452,116,1284,26787,32003
4453,103,828,24939,32003
4461,659,7729,263422,32003
4482,37,358,6707,32031
4483,29,190,6063,32031
4471,505,6113,128475,32003
4511,62,1107,27531,32031
4512,9,129,2017,32031
4522,7,792,17806,32031
4523,46,3614,110467,32031
4531,11,57,1409,32031
4532,32,274,6253,32031
4533,28,473,9523,32031
4539,97,688,20544,32031
4481,924,16472,352914,32003
4482,235,3239,66150,32003
4483,211,1857,99634,32003
4511,181,2200,47992,32003
4541,124,2638,102104,32031
4542,8,64,3080,32031
4543,67,290,16085,32031
4811,6,286,15778,32031
4812,6,79,10165,32031
4841,111,2991,164433,32031
4842,68,611,34855,32031
4853,6,155,37430,32031
4512,23,246,3769,32003
4522,24,2934,72129,32003
4523,177,13473,383495,32003
4531,38,212,4785,32003
4532,227,2922,66367,32003
4533,78,1217,30240,32003
4539,402,3535,111949,32003
4881,21,556,31162,32031
4884,17,301,12848,32031
4885,38,829,38275,32031
4889,3,13,212,32031
4921,22,2467,94798,32031
4922,13,332,11078,32031
4931,114,5306,230031,32031
5111,25,136,6282,32031
5112,38,648,99537,32031
5121,30,401,7856,32031
4541,492,3128,122326,32003
4542,14,246,8161,32003
4543,232,889,33425,32003
4811,16,6839,626812,32003
4812,21,362,36574,32003
4841,300,3012,151211,32003
5151,18,495,25020,32031
5173,100,1358,92993,32031
5179,5,12,900,32031
5182,31,716,75341,32031
5191,24,84,6499,32031
5221,121,1574,112980,32031
5222,116,694,67111,32031
5223,58,268,18142,32031
4842,200,1802,81693,32003
4852,7,193,6099,32003
4851,6,1710,75515,32003
4853,64,6287,192336,32003
4855,20,325,9674,32003
4859,31,468,12699,32003
4871,17,374,13111,32003
4879,13,1016,52999,32003
4872,3,9,904,32003
4881,50,2326,63365,32003
5231,55,223,41959,32031
5239,169,686,100932,32031
5241,32,832,81180,32031
5242,225,1215,72789,32031
5311,307,1337,52971,32031
4884,66,1627,65621,32003
4885,98,1179,51689,32003
4889,13,52,1577,32003
4921,54,3538,138630,32003
4922,40,439,13847,32003
4931,108,6888,304900,32003
5111,81,763,44976,32003
5312,305,563,36269,32031
5313,186,1274,64107,32031
5321,36,563,23200,32031
5322,27,154,6693,32031
5323,4,14,633,32031
5324,36,419,27343,32031
5331,7,42,3045,32031
5411,315,1341,128496,32031
5412,251,2033,109257,32031
5112,126,2865,255137,32003
5121,167,1568,36425,32003
5122,35,84,5287,32003
5151,35,1315,93279,32003
5152,4,5,313,32003
5173,282,5230,302209,32003
5179,45,788,47838,32003
5413,255,2240,186054,32031
5414,63,135,6904,32031
5415,215,793,59843,32031
5416,442,2107,140830,32031
5182,120,1979,172491,32003
5191,111,580,52294,32003
5221,442,8521,557275,32003
5222,385,5124,377367,32003
5417,32,1258,76242,32031
5418,81,472,26997,32031
5223,252,2212,188161,32003
5419,104,1258,55028,32031
5511,73,1721,148121,32031
5611,77,552,53395,32031
5612,4,36,2670,32031
5613,115,6044,174498,32031
5231,141,553,80028,32003
5239,536,1698,156143,32003
5241,186,5407,346818,32003
5242,1024,7420,473172,32003
5614,74,2216,53658,32031
5615,25,187,9746,32031
5616,50,987,30340,32031
5617,452,4177,146492,32031
5259,33,29,4285,32003
5619,38,465,12686,32031
5311,843,4712,233361,32003
5312,1440,6812,383757,32003
5313,803,5827,288943,32003
5321,152,2576,95341,32003
5621,23,307,19403,32031
5622,6,47,2591,32031
5629,17,302,15886,32031
6111,23,879,36004,32031
6112,3,121,5299,32031
6114,17,36,1498,32031
6115,20,157,6876,32031
6116,88,693,12489,32031
6117,16,148,5209,32031
6211,365,4260,446686,32031
5322,103,776,30553,32003
5323,12,25,1300,32003
5324,203,3736,181085,32003
5331,27,55,4774,32003
5411,1331,7494,659392,32003
5412,881,5228,244420,32003
6213,265,1369,69365,32031
6212,220,1636,91731,32031
6214,55,1695,117950,32031
6215,42,353,16703,32031
6216,25,683,41400,32031
6219,23,1015,53709,32031
6221,7,8177,566968,32031
6222,4,645,37445,32031
5413,617,6935,551283,32003
5414,200,1113,58694,32003
5415,888,4896,461773,32003
6223,4,490,28837,32031
6232,30,693,19618,32031
6231,12,1272,46476,32031
6239,4,28,915,32031
6233,54,1089,25952,32031
6241,117,1916,48028,32031
6242,23,485,11659,32031
6243,13,530,11476,32031
6244,81,1543,32769,32031
5416,1875,6710,431174,32003
5417,74,1836,171692,32003
5418,315,3071,236826,32003
5419,543,5846,213653,32003
7111,18,167,7426,32031
7112,7,255,4684,32031
7113,17,75,2895,32031
7114,6,13,1141,32031
7115,33,128,9199,32031
7121,8,160,5780,32031
7131,6,248,4878,32031
7132,42,2120,56587,32031
7139,131,2453,46157,32031
7211,104,13024,383032,32031
7212,7,211,5666,32031
5511,353,24672,2279039,32003
5611,333,3818,216930,32003
5612,28,458,28551,32003
5613,238,11019,285064,32003
7213,3,6,131,32031
7223,75,877,15501,32031
7224,118,876,15980,32031
7225,854,16746,320160,32031
8111,278,1652,71694,32031
