Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,798,8957,14332,190833,227544,97879,249922,62382,248736,153309,276115,111579,840220,76498,475222,199017,88
2018,1100,10129,24514,196510,228187,98300,251422,62539,251833,150566,287813,113635,854020,78711,477541,200001,248
2019,1119,10554,22911,200545,230768,97394,244349,64081,257675,149325,279666,113126,862149,80908,481323,202256,190
2020,1084,8986,23033,202529,224402,95712,238715,65233,255306,150671,266823,115399,869091,81377,480056,198256,267
2021,1025,7640,22296,197558,218074,87931,235787,63008,250236,170884,259554,103923,844326,62688,426443,184061,163
