Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,23182,585034,1451187,11787840,14242328,6321923,19308282,3010096,17057684,14850791,9788076,3371857,38592233,2841894,7304975,5548919,1912
2018,38640,753842,2603748,12408737,14557684,6498577,20179350,3063018,18134827,15403829,10455068,3463106,40791866,2962008,7642930,5816551,5590
2019,37405,774281,2592960,13026100,15204357,6496730,20541574,3223786,19144358,15508244,10606602,3528984,42056840,3053595,7974971,6017086,5465
2020,41277,604749,2658862,13027211,14745266,6707655,21838375,3373515,19110298,15465322,10666727,3554766,43323417,2619271,6982576,5798890,6456
2021,40339,576817,2614655,13824513,15558655,6703529,22695696,3608432,20316624,16063271,11432565,3622743,46195098,2982040,8263559,6306422,8267
