Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
60439,72251,34,1,0,5
60439,72251,10,210,0,5
60439,72251,5,220,0,5
60439,72251,7,230,0,5
60439,72251,10,241,0,5
60439,81111,14,1,0,5
60439,81111,9,210,0,5
60439,81111,3,220,0,5
60439,81119,4,1,0,5
60439,81211,7,1,0,5
60439,81219,6,1,0,5
60439,81219,6,210,0,5
60439,81221,3,1,0,5
60439,81221,3,210,0,5
60439,81311,20,1,0,5
60439,81311,7,210,0,5
60439,81311,5,220,0,5
60439,81311,3,230,0,5
60439,81311,4,241,0,5
60439,81393,3,1,0,5
60439,23611,54,1,0,5
60439,23611,51,210,0,5
60439,23622,8,1,0,5
60439,23622,4,210,0,5
60439,23711,4,1,0,5
60439,23811,5,1,0,5
60439,23811,3,210,0,5
60439,23813,3,1,0,5
60439,23813,3,210,0,5
60439,23814,3,1,0,5
60439,23814,3,210,0,5
60439,23816,5,1,0,5
60439,23821,12,1,0,5
60439,23821,7,210,0,5
60439,23821,3,230,0,5
60439,23822,22,1,0,5
60439,23822,13,210,0,5
60439,23822,8,220,0,5
60439,23829,3,1,0,5
60439,23832,5,1,0,5
60439,23832,4,210,0,5
60439,23835,5,1,0,5
60439,23835,3,210,0,5
60439,23891,5,1,0,5
60439,23899,4,1,0,5
60439,23899,3,210,0,5
60439,32311,3,1,0,5
60439,32732,3,1,0,5
60439,42351,4,1,0,5
60439,42383,4,1,0,5
60439,42449,3,1,0,5
60439,42449,3,210,0,5
60439,42471,3,1,0,5
60439,42512,8,1,0,5
60439,42512,7,210,0,5
60439,44131,3,1,0,5
60439,44419,3,1,0,5
60439,44419,3,210,0,5
60439,44511,5,1,0,5
60439,44531,5,1,0,5
60439,44531,4,210,0,5
60439,44611,3,1,0,5
60439,45111,3,1,0,5
60439,45111,3,210,0,5
60439,48411,24,1,0,5
60439,48411,23,210,0,5
60439,48412,61,1,0,5
60439,48412,55,210,0,5
60439,48422,6,1,0,5
60439,48422,5,210,0,5
60439,48599,3,1,0,5
60439,48599,3,210,0,5
60439,48851,9,1,0,5
60439,48851,9,210,0,5
60439,51731,3,1,0,5
60439,52211,12,1,0,5
60439,52211,5,210,0,5
60439,52211,4,220,0,5
60439,52392,5,1,0,5
60439,52392,3,210,0,5
60439,52421,23,1,0,5
60439,52421,18,210,0,5
60439,52421,5,220,0,5
60439,53111,6,1,0,5
60439,53111,6,210,0,5
60439,53112,3,1,0,5
60439,53112,3,210,0,5
60439,53121,11,1,0,5
60439,53121,11,210,0,5
60439,53131,7,1,0,5
60439,53131,7,210,0,5
60439,53212,6,1,0,5
60439,53212,4,210,0,5
60439,53241,6,1,0,5
60439,53241,3,210,0,5
60439,53241,3,230,0,5
60439,53249,3,1,0,5
60439,54111,5,1,0,5
60439,54111,4,210,0,5
60439,54121,8,1,0,5
60439,54121,6,210,0,5
60439,54133,5,1,0,5
60439,54133,5,210,0,5
60439,54143,6,1,0,5
60439,54143,6,210,0,5
60439,54151,10,1,0,5
60439,54151,10,210,0,5
60439,54161,20,1,0,5
60439,54161,18,210,0,5
60439,54194,4,1,0,5
60439,54194,4,210,0,5
60439,55111,4,1,0,5
60439,56131,4,1,0,5
60439,56131,4,210,0,5
60439,56132,3,1,0,5
60439,56141,3,1,0,5
60439,56141,3,210,0,5
60439,56172,7,1,0,5
60439,56172,6,210,0,5
60439,56173,16,1,0,5
60439,56173,9,210,0,5
60439,56173,3,220,0,5
60439,56179,3,1,0,5
60439,56179,3,210,0,5
60439,61111,6,1,0,5
60439,61162,3,1,0,5
60439,61169,3,1,0,5
60439,62111,12,1,0,5
60439,62111,10,210,0,5
60439,62121,17,1,0,5
60439,62121,9,210,0,5
60439,62121,7,220,0,5
60439,62131,6,1,0,5
60439,62131,4,210,0,5
60439,62132,4,1,0,5
60439,62132,3,210,0,5
60439,62133,3,1,0,5
60439,62133,3,210,0,5
60439,62134,7,1,0,5
60439,62134,5,210,0,5
60439,62161,8,1,0,5
60439,62161,3,220,0,5
60439,62441,10,1,0,5
60439,62441,3,210,0,5
60439,62441,3,220,0,5
60439,62441,3,241,0,5
60439,71391,8,1,0,5
60439,71391,4,241,0,5
60439,72231,7,1,0,5
60439,72231,4,230,0,5
60439,72232,3,1,0,5
60439,72241,11,1,0,5
60439,72241,5,210,0,5
