Zip Code,naics,Establishments,Employees,Payroll,IND Level
27536,00,8,251,0,2
27536,00,3,252,0,2
27536,22,3,001,0,2
27536,23,20,001,0,2
27536,23,12,210,0,2
27536,23,5,220,0,2
27536,31-33,15,001,0,2
27536,31-33,5,220,0,2
27536,31-33,5,241,0,2
27536,42,20,001,0,2
27536,42,8,210,0,2
27536,42,5,220,0,2
27536,42,3,230,0,2
27536,42,3,241,0,2
27536,44-45,134,001,0,2
27536,44-45,58,210,0,2
27536,44-45,32,220,0,2
27536,44-45,21,230,0,2
27536,44-45,16,241,0,2
27536,44-45,5,242,0,2
27536,48-49,9,001,0,2
27536,48-49,3,210,0,2
27536,48-49,3,230,0,2
27536,51,9,001,0,2
27536,51,5,230,0,2
27536,52,42,001,0,2
27536,52,23,210,0,2
27536,52,15,220,0,2
27536,52,3,230,0,2
27536,53,36,001,0,2
27536,53,25,210,0,2
27536,53,9,220,0,2
27536,54,39,001,0,2
27536,54,22,210,0,2
27536,54,7,220,0,2
27536,54,6,230,0,2
27536,55,7,001,0,2
27536,55,3,220,0,2
27536,56,9,001,0,2
27536,56,4,220,0,2
27536,61,7,001,0,2
27536,62,82,001,0,2
27536,62,30,210,0,2
27536,62,18,220,0,2
27536,62,14,230,0,2
27536,62,12,241,0,2
27536,62,6,242,0,2
27536,71,8,001,0,2
27536,71,3,220,0,2
27536,72,63,001,0,2
27536,72,14,210,0,2
27536,72,9,220,0,2
27536,72,11,230,0,2
27536,72,21,241,0,2
27536,72,8,242,0,2
27536,81,59,001,0,2
27536,81,35,210,0,2
27536,81,16,220,0,2
27536,81,6,230,0,2
27536,00,565,001,307711,2
27536,00,244,210,0,2
27536,00,135,220,0,2
27536,00,82,230,0,2
27536,00,67,241,0,2
27536,00,25,242,0,2
