,fips,relevant_naics,estab,emp,payann
0,55,11,557,2703,122764
2,55,21,118,1964,148610
4,55,22,321,3931,386524
6,55,23,13861,107373,7684706
8,55,42,6850,119942,7234230
10,55,51,2573,56558,4227976
12,55,52,8874,137680,10490538
14,55,53,4909,27302,1141222
16,55,54,11473,104269,7233581
18,55,55,1029,78367,7230972
20,55,56,7286,132925,4485909
22,55,61,1634,55323,2039531
24,55,62,16072,405313,19167018
26,55,71,2811,47478,1300057
28,55,72,14849,243066,3733277
30,55,81,14794,105665,2937847
32,55,99,68,73,1035
