,fips,relevant_naics,YEAR,estab,emp,payann
1,55,11,2018,557,3443,162910
3,55,21,2018,122,7667,906346
5,55,22,2018,325,12518,1339234
7,55,23,2018,13954,114925,8185737
9,55,42,2018,6820,119648,7511451
11,55,51,2018,2550,56845,4242302
13,55,52,2018,8736,138362,11257854
15,55,53,2018,5045,28028,1176286
17,55,54,2018,11422,109329,7740993
19,55,55,2018,986,81007,7582864
21,55,56,2018,7149,129265,4495569
23,55,61,2018,1623,56472,2141542
25,55,62,2018,16053,408579,19998639
27,55,71,2018,2847,47493,1407605
29,55,72,2018,14903,250784,4055796
31,55,81,2018,14709,103613,2998473
33,55,99,2018,100,105,2376
