,fips,relevant_naics,estab,emp,payann
1,55,115113,3,12,610
3,55,114111,3,3,254
5,55,113310,241,648,23626
7,55,115114,3,44,2369
9,55,115112,17,130,9113
11,55,115210,127,1451,79766
13,55,115310,3,24,1159
15,55,212321,20,211,13874
17,55,212313,4,79,4797
19,55,212312,11,3825,606523
21,55,212322,24,1378,102992
23,55,221122,101,5471,565504
25,55,221112,19,570,67238
27,55,221111,13,54,4263
29,55,221210,37,1397,182975
31,55,238990,557,2740,209976
33,55,236220,542,12910,1028783
35,55,238310,394,4454,229108
37,55,238210,1364,15749,1020591
39,55,238350,639,3113,141579
41,55,238330,352,1672,89693
43,55,238130,262,1476,62906
45,55,238150,56,890,54207
47,55,237310,103,2221,285650
49,55,236210,14,146,10005
51,55,237210,44,101,9063
53,55,238140,408,2100,121929
55,55,236117,169,1247,88855
57,55,236116,35,829,54595
59,55,236115,1041,3302,145555
61,55,238290,128,2010,140444
63,55,238390,102,1225,58448
65,55,238190,43,272,17451
67,55,237990,45,480,32635
69,55,238320,692,3049,137099
71,55,238220,1916,20448,1395145
73,55,238110,598,3479,236784
75,55,237130,74,2967,287365
77,55,236118,1693,5871,260949
79,55,238160,413,3189,180267
81,55,238170,245,1167,53941
83,55,238910,877,6613,556035
85,55,238120,23,270,20827
87,55,238340,123,453,19720
89,55,237110,180,1376,112025
91,55,311999,7,528,48126
93,55,314999,17,298,12250
95,55,311611,13,4248,186516
97,55,312120,61,2201,111543
99,55,311513,150,15568,880439
102,55,311812,32,2180,95644
104,55,311352,18,469,20752
105,55,315210,4,23,922
106,55,312140,4,38,1287
109,55,311423,6,273,23986
111,55,311824,4,335,15337
113,55,311514,6,482,24429
116,55,311412,8,1881,70319
118,55,311421,18,1192,93382
120,55,316110,5,333,16553
122,55,311213,4,175,11010
124,55,311941,3,228,14238
126,55,311612,35,5263,217125
128,55,311119,31,769,34745
130,55,311919,4,847,46153
132,55,311991,7,348,15626
134,55,311811,113,1597,35616
136,55,312111,5,493,26583
138,55,311942,14,937,58053
140,55,314910,24,213,7758
142,55,312130,24,179,5137
145,55,325520,5,135,9326
147,55,325199,7,767,35238
149,55,322299,8,558,39122
151,55,325998,4,26,1542
153,55,321999,46,516,19842
155,55,326199,208,16077,746001
157,55,326299,4,69,3268
159,55,325414,9,1237,118921
161,55,323117,6,815,39092
163,55,323111,473,19530,1045204
165,55,323113,90,3203,114910
167,55,322211,26,2501,163137
169,55,321912,3,226,8934
171,55,327991,21,686,34749
173,55,327215,9,1015,46578
175,55,325413,4,126,8667
177,55,325411,5,454,24277
179,55,327993,3,89,3537
181,55,325180,6,167,16762
183,55,327390,17,593,29987
185,55,321918,27,836,29728
187,55,322219,4,476,34718
189,55,325510,27,1602,132489
191,55,322121,16,6040,453760
193,55,322220,26,2559,166118
195,55,324191,4,137,13058
197,55,325412,17,914,72577
199,55,326111,3,252,14287
201,55,326160,3,175,9512
203,55,325211,19,540,36428
205,55,326112,16,3707,235856
207,55,325612,15,1473,129738
209,55,321992,6,418,23325
211,55,325910,10,151,13397
213,55,327320,132,1426,93917
214,55,326291,3,112,7631
216,55,322291,17,3666,237467
218,55,321113,67,1203,47290
220,55,325611,3,556,27378
222,55,322230,4,200,9994
224,55,323120,31,992,57352
226,55,325620,4,44,1854
228,55,321214,3,52,2724
230,55,326113,3,124,7698
232,55,326121,4,218,10748
234,55,326150,8,339,20049
236,55,321920,86,2283,79613
238,55,321911,26,2757,113818
240,55,333912,6,136,9357
242,55,333415,7,631,49225
243,55,336412,3,199,13599
245,55,335999,6,23,697
247,55,332999,107,3031,158884
249,55,333999,30,584,38842
