,fips,relevant_naics,YEAR,estab,emp,payann
0,55,1141,2017,3,0,0
2,55,1133,2017,244,582,21784
4,55,1152,2017,124,953,52399
6,55,1151,2017,49,299,16725
8,55,1153,2017,3,0,0
10,55,2123,2017,95,1703,125795
12,55,2211,2017,218,3390,339796
14,55,2212,2017,38,0,0
17,55,2382,2017,3438,35928,2364607
19,55,2383,2017,2421,13882,667283
21,55,2381,2017,2236,13302,785952
23,55,2373,2017,109,1726,249993
25,55,2372,2017,43,83,7282
27,55,2362,2017,600,13410,1025966
29,55,2379,2017,45,441,31173
31,55,2389,2017,1450,7756,604569
33,55,2361,2017,3036,11239,539408
35,55,2371,2017,312,5538,488514
37,55,3111,2017,41,849,41408
39,55,3116,2017,99,9772,431312
41,55,3118,2017,169,4382,160799
43,55,3121,2017,148,2749,134104
45,55,3152,2017,7,17,529
47,55,3115,2017,206,19486,1094850
49,55,3132,2017,6,282,20561
51,55,3114,2017,69,3107,181463
53,55,3112,2017,8,46,2015
55,55,3161,2017,5,345,15838
57,55,3119,2017,80,5383,308082
59,55,3169,2017,3,11,166
61,55,3149,2017,49,464,19031
63,55,3113,2017,36,505,21179
65,55,3251,2017,25,1382,77373
67,55,3273,2017,215,3006,169710
70,55,3222,2017,141,14957,921094
72,55,3272,2017,19,119,5341
74,55,3259,2017,27,531,32954
76,55,3279,2017,49,1048,57267
78,55,3219,2017,356,11174,413422
80,55,3255,2017,38,2005,138175
82,55,3253,2017,6,87,4603
84,55,3241,2017,9,133,12113
86,55,3254,2017,35,2447,204823
88,55,3261,2017,370,26198,1273875
90,55,3231,2017,679,23342,1141251
92,55,3221,2017,21,7171,487543
94,55,3252,2017,23,1216,74161
96,55,3262,2017,23,416,21618
98,55,3211,2017,79,1207,43522
100,55,3256,2017,32,769,41703
102,55,3212,2017,11,329,14048
104,55,3364,2017,13,325,20497
106,55,3331,2017,83,9566,590580
108,55,3323,2017,311,13680,759692
110,55,3324,2017,34,1385,81735
112,55,3328,2017,211,4401,203960
114,55,3333,2017,41,1531,91103
116,55,3342,2017,7,92,6557
118,55,3341,2017,14,115,6138
120,55,3322,2017,22,1143,55762
122,55,3351,2017,3,0,0
124,55,3353,2017,64,6328,455460
126,55,3336,2017,44,4154,285791
128,55,3321,2017,94,5376,325046
130,55,3315,2017,69,5433,296698
132,55,3325,2017,9,818,41672
134,55,3371,2017,210,3771,157236
136,55,3352,2017,7,0,0
138,55,3332,2017,117,5247,345517
140,55,3327,2017,809,15442,774295
142,55,3346,2017,3,5,539
143,55,3391,2017,169,2285,115707
145,55,3335,2017,295,7121,428099
147,55,3362,2017,15,813,34983
149,55,3363,2017,104,4928,238760
151,55,3345,2017,78,9799,1048274
153,55,3314,2017,6,0,0
155,55,3372,2017,69,2321,116625
157,55,3359,2017,24,1147,58051
159,55,3329,2017,212,6786,351797
161,55,3379,2017,3,0,0
163,55,3339,2017,227,12277,815514
165,55,3399,2017,385,6230,310052
167,55,3369,2017,6,25,813
169,55,3365,2017,3,0,0
171,55,3344,2017,58,2318,114717
173,55,3366,2017,4,371,15012
175,55,3326,2017,19,291,17092
177,55,3312,2017,7,420,28703
179,55,3334,2017,19,1109,70763
181,55,4243,2017,58,724,39180
183,55,4248,2017,53,2716,131319
185,55,4246,2017,199,3047,185063
187,55,4242,2017,94,1087,67863
189,55,4245,2017,76,621,25917
191,55,4232,2017,131,2483,148823
193,55,4244,2017,477,14151,746942
195,55,4237,2017,326,4964,374934
197,55,4236,2017,411,8909,759621
199,55,4233,2017,279,4163,234237
201,55,4238,2017,1338,20916,1312588
203,55,4235,2017,124,2254,131847
205,55,4239,2017,436,5337,277833
207,55,4249,2017,552,7186,367762
209,55,4231,2017,386,9851,534925
211,55,4241,2017,121,1217,84641
213,55,4247,2017,77,915,66464
215,55,4234,2017,511,10758,737771
217,55,4251,2017,649,3548,199255
219,55,4411,2017,985,27659,1223295
221,55,4413,2017,1003,9044,251845
223,55,4453,2017,383,1733,31586
225,55,4441,2017,1252,24495,747767
227,55,4481,2017,1279,16410,223117
229,55,4431,2017,542,5393,158458
231,55,4421,2017,388,3497,130051
233,55,4471,2017,2605,26333,522694
235,55,4451,2017,1127,47744,926891
237,55,4461,2017,1325,16402,565015
239,55,4422,2017,542,4106,120290
241,55,4483,2017,315,1837,62170
243,55,4442,2017,391,3560,120560
245,55,4412,2017,392,4277,177914
247,55,4482,2017,347,3502,54780
249,55,4452,2017,438,4215,76284
