,relevant_naics,estab,emp,payann,fips
68594,11,6,16,406,55051
68595,23,32,134,6571,55051
68596,42,12,99,3268,55051
68597,52,6,33,1214,55051
68598,53,6,16,325,55051
68599,54,9,38,1525,55051
68600,56,6,2,217,55051
68601,62,13,322,7962,55051
68602,71,6,23,1700,55051
68603,72,38,239,2938,55051
68604,81,9,29,451,55051
68606,11,11,16,600,55019
68607,22,4,36,3033,55019
68608,23,114,447,25500,55019
68609,42,50,512,25897,55019
68610,51,12,77,2611,55019
68611,52,32,176,7159,55019
68612,53,5,9,115,55019
68613,54,33,183,6076,55019
68614,55,3,26,1122,55019
68615,56,21,102,4004,55019
68616,61,4,27,346,55019
68617,62,62,924,31467,55019
68618,71,8,32,357,55019
68619,72,66,519,5612,55019
68620,81,87,355,7052,55019
68622,11,6,21,695,55021
68623,22,5,209,23255,55021
68624,23,182,856,47645,55021
68625,22,5,67,5779,55109
68627,11,7,18,506,55109
68628,23,318,2051,125495,55109
68629,23,65,96,4006,55129
68631,11,13,39,1416,55129
68632,22,3,3,202,55129
68633,42,13,65,2759,55129
68634,51,11,45,1662,55129
68635,52,23,133,4987,55129
68636,53,23,39,1560,55129
68637,42,113,1685,99116,55109
68638,54,28,189,10208,55129
68639,56,21,75,3054,55129
68640,62,53,837,29323,55129
68641,71,10,72,1630,55129
68642,72,83,544,8278,55129
68643,81,47,176,4703,55129
68644,51,41,297,15962,55109
68645,52,126,836,52253,55109
68646,23,98,430,19457,55083
68648,22,3,36,2155,55083
68649,53,78,189,7041,55109
68650,54,222,1249,78683,55109
68651,42,19,92,4004,55083
68652,51,9,52,2302,55083
68653,52,31,167,6297,55083
68654,55,9,337,19179,55109
68655,56,122,1389,35539,55109
68656,61,29,191,3504,55109
68657,62,234,4704,187431,55109
68658,53,18,34,970,55083
68659,54,34,130,4603,55083
68660,55,3,19,824,55083
68661,56,34,154,4874,55083
68662,62,111,1484,53116,55083
68663,71,22,84,1906,55083
68664,72,92,695,8556,55083
68665,81,68,269,5547,55083
68666,71,56,690,11077,55109
68668,11,11,26,756,55069
68669,22,5,38,3679,55069
68670,72,206,3832,54091,55109
68671,81,232,1374,34704,55109
68672,23,80,463,24880,55069
68673,42,16,264,11670,55069
68674,99,3,5,374,55109
68676,11,16,87,4042,55005
68677,21,13,443,24924,55005
68678,22,6,74,6150,55005
68679,23,139,685,35627,55005
68680,51,10,101,3490,55069
68681,52,34,1008,72041,55069
68682,53,14,98,3876,55069
68683,54,35,123,4689,55069
68684,42,37,321,12137,55005
68685,55,3,118,7077,55069
68686,56,29,146,3974,55069
68687,61,7,71,892,55069
68688,62,70,819,33538,55069
68689,71,12,89,1029,55069
68690,72,98,866,11089,55069
68691,81,82,527,9929,55069
68692,51,25,212,8341,55005
68693,52,75,496,25051,55005
68694,53,38,118,3430,55005
68696,11,5,15,554,55135
68697,22,3,12,1321,55135
68698,23,125,535,25457,55135
68699,54,60,291,13489,55005
68700,55,3,113,6102,55005
68701,56,67,883,31043,55005
68702,61,5,24,430,55005
68703,62,128,2199,107129,55005
68704,42,40,306,16046,55135
68705,71,25,134,2315,55005
68706,72,156,1618,22014,55005
68707,81,152,601,15154,55005
68708,51,26,182,6059,55135
68709,52,79,473,22969,55135
68710,53,39,146,3233,55135
68712,11,9,21,498,55139
68713,23,321,3533,227787,55139
68714,54,62,209,8959,55135
68715,55,6,44,2038,55135
68716,56,36,198,6206,55135
68717,61,8,134,2390,55135
68718,62,129,2616,80619,55135
68719,71,30,157,3034,55135
68720,72,143,1509,21181,55135
68721,81,152,715,15315,55135
68722,42,159,2373,120583,55139
68723,99,4,15,103,55135
68725,11,20,66,3242,55113
68726,22,8,33,2350,55113
68727,23,80,268,11651,55113
68728,42,14,101,3949,55113
68729,51,6,33,1069,55113
68730,52,23,142,7877,55113
68731,53,28,73,2503,55113
68732,54,36,139,5469,55113
68733,56,26,118,3885,55113
68734,61,8,277,8033,55113
68735,62,45,873,34660,55113
68736,71,20,45,1928,55113
68737,72,119,1126,26434,55113
68738,81,51,220,6490,55113
68739,51,52,1093,57483,55139
68741,21,3,43,5312,55047
68742,23,44,240,16820,55047
68744,11,14,38,1237,55099
68745,22,6,44,3650,55099
68746,23,30,72,2849,55099
68747,42,13,74,2927,55099
68748,52,216,4036,264378,55139
68749,53,132,1183,43270,55139
68750,51,8,50,1671,55099
68751,52,22,121,4466,55099
68752,53,10,20,673,55099
68753,54,18,72,1706,55099
68754,56,10,110,4003,55099
68755,61,3,15,174,55099
68756,62,32,737,21463,55099
68757,71,8,22,475,55099
68758,72,37,281,3168,55099
68759,81,49,155,2888,55099
68760,54,237,3745,217919,55139
68761,42,11,115,4809,55047
68762,51,13,74,2936,55047
68763,55,48,6438,781689,55139
68764,56,177,4754,170128,55139
68765,61,33,606,11567,55139
68766,52,25,314,15235,55047
68767,53,21,27,1225,55047
68768,54,21,69,2460,55047
68769,56,20,65,3643,55047
68770,62,48,825,42738,55047
68771,71,8,32,823,55047
68772,72,51,577,7834,55047
68773,62,462,11951,582998,55139
68774,81,52,362,8885,55047
68775,71,89,1610,23269,55139
68776,72,395,7303,97915,55139
68777,23,20,64,3211,55077
68779,11,3,8,435,55077
68780,22,5,39,2404,55077
68781,42,8,86,2101,55077
68782,51,4,28,2007,55077
68783,52,15,46,1786,55077
68784,53,6,11,127,55077
68785,54,13,67,2228,55077
68786,56,11,28,642,55077
68787,61,4,13,259,55077
68788,62,20,290,6521,55077
68789,71,8,67,1372,55077
68790,72,43,272,4208,55077
68791,81,34,126,3165,55077
68792,81,395,3457,97700,55139
68794,11,16,55,2166,55075
68795,21,4,136,10680,55075
68796,22,5,30,2930,55075
68797,23,104,456,24019,55075
68798,42,29,201,11233,55075
68800,11,3,4,135,55079
68802,23,3,30,2332,55078
68803,72,4,411,11919,55078
68804,81,5,26,581,55078
68806,21,3,9,299,55079
68807,22,35,2479,306541,55079
68808,11,7,25,622,55101
68809,21,3,22,1775,55101
68810,22,3,137,17211,55101
68811,23,418,2814,176622,55101
68812,51,11,158,4224,55075
68813,52,63,412,18285,55075
68814,53,20,39,1502,55075
68815,54,50,296,19903,55075
68816,55,4,34,2012,55075
68817,56,38,295,11826,55075
68818,61,4,60,1292,55075
68819,62,126,2705,117183,55075
68820,23,1028,10587,764822,55079
68821,42,188,2963,184502,55101
68822,71,23,118,3188,55075
68823,72,151,1388,18468,55075
68824,81,115,516,9392,55075
68826,11,5,37,1257,55033
68827,22,3,49,4263,55033
68828,23,91,697,53825,55033
68829,42,50,1018,54996,55033
68830,51,13,79,3348,55033
68831,52,54,437,21642,55033
68832,51,48,735,26359,55101
68833,53,29,146,3985,55033
68834,54,57,333,15589,55033
68835,55,5,397,18488,55033
68836,56,37,537,10112,55033
68837,61,3,10,52,55033
68838,62,95,2125,73265,55033
68839,52,212,1892,152102,55101
68840,23,21,48,1688,55041
68841,53,118,495,17050,55101
68843,11,18,82,2231,55041
68844,42,4,14,141,55041
68845,51,3,7,279,55041
68846,52,10,65,2219,55041
68847,53,6,19,401,55041
68848,54,9,58,2622,55041
68849,62,18,161,3930,55041
68850,71,3,10,237,55041
68851,72,28,346,10044,55041
68852,81,16,39,880,55041
68853,71,19,72,976,55033
68854,72,100,1403,18135,55033
68855,81,101,516,12566,55033
68856,54,282,2000,128590,55101
68857,55,17,2107,308587,55101
68858,56,210,4243,205682,55101
68859,61,42,890,22208,55101
68860,42,842,21372,1595381,55079
68861,62,514,11299,441869,55101
68863,23,144,559,26461,55043
68865,11,6,38,1694,55043
68866,22,5,38,3463,55043
68867,42,52,802,37251,55043
68868,71,70,780,14799,55101
68869,72,413,6875,99811,55101
68870,81,426,3429,83385,55101
