Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,157,71,62,6466,3117,897,4311,2296,4628,328,2711,518,5799,892,4617,5836,20
2018,146,78,50,6514,3080,882,4293,2376,4600,320,2693,537,5847,928,4563,5795,46
2019,134,78,78,6505,3027,886,4310,2375,4578,308,2709,546,5957,926,4596,5787,41
2020,133,69,60,6520,2984,874,4318,2472,4569,298,2733,531,5972,901,4515,5801,53
2021,150,66,52,6679,2974,861,4139,2634,4612,306,2820,570,6095,929,4629,5902,33
