Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,45505,25454,62290,2464890,2354236,1273194,4569144,477224,2320022,1639173,1400554,482084,6230205,243409,1199772,1012528,308
2018,55445,45616,87497,2711998,2335926,1358939,4771402,513417,2434061,1594036,1389269,521404,6508738,255108,1267362,1053155,1081
2019,57325,43423,119585,2845278,2425598,1339547,5157298,554733,2524114,1494067,1441045,559798,6798217,263482,1287794,1086072,1101
2020,61740,38327,100266,2987294,2435085,1416573,5542247,574114,2695820,1636454,1537863,561822,7156927,236372,1142554,1099818,1385
2021,61694,41143,108088,3102879,2684906,1465659,5582091,637115,2879205,1534935,1893996,606610,7676249,268854,1364337,1184899,1053
