Zip Code,naics,Establishments,Employees,Payroll,IND Level
12775,00,57,001,20248,2
12775,00,31,210,0,2
12775,00,13,220,0,2
12775,00,5,230,0,2
12775,00,4,241,0,2
12775,00,4,242,0,2
12775,23,6,001,0,2
12775,23,6,210,0,2
12775,44-45,7,001,0,2
12775,44-45,4,210,0,2
12775,48-49,3,001,0,2
12775,52,4,001,0,2
12775,53,4,001,0,2
12775,53,4,210,0,2
12775,54,6,001,0,2
12775,54,6,210,0,2
12775,56,4,001,0,2
12775,62,4,001,0,2
12775,72,3,230,0,2
12775,72,9,001,0,2
12775,72,3,220,0,2
12775,81,5,001,0,2
12775,81,4,220,0,2
