Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,122908,249792,636851,9647816,12342951,4740361,12199197,2348074,19663473,10896752,8759033,2072621,29073944,1797961,6781950,4755107,4288
2018,171055,322149,2594941,10149711,12393687,5158854,12649841,2461284,22766305,13887352,8802351,2107109,30729106,1793256,7205546,4977942,9515
2019,181180,327199,2699094,10700633,12531574,4964380,13248158,2648774,23522662,13231788,8674950,2146775,31646649,1857120,7459247,5160006,9644
2020,200714,290391,2854278,10685405,12206128,5133040,15266547,2637355,24014451,12429136,8502913,2106922,31738694,1521519,5999881,5018667,11183
2021,222428,323175,2978634,11827914,12893163,5308828,16472008,2868051,25816943,12868062,9136546,2227321,33326895,1720560,7076825,5521857,6647
