Fips,Naics,Establishments,Employees,Payroll
49027,4543,3,2,62
49027,4841,10,70,3031
49027,4842,5,17,450
49027,5173,3,11,423
49027,2123,5,34,2268
49027,2211,4,0,0
49027,2361,10,24,429
49027,2371,3,7,288
49027,2382,7,14,234
49027,5221,6,38,1712
49027,5241,3,0,0
49027,5242,4,10,306
49027,5411,3,8,213
49027,5413,3,0,0
49027,5415,3,0,0
49027,5613,3,32,1048
49027,5617,4,0,0
49027,6211,4,0,0
49027,6212,8,50,1574
49027,6213,4,16,616
49027,7211,6,44,904
49027,7225,18,227,2903
49027,8111,8,34,1034
49027,3273,4,0,0
49027,4247,3,0,0
49027,4249,3,20,592
49027,4413,4,24,874
49027,4441,3,39,1108
49027,4451,5,184,2448
49027,4461,3,0,0
49027,4471,14,166,2750
49027,4523,5,24,1063
49045,2361,28,57,1931
49045,2362,7,47,2173
49045,6211,23,187,12855
49045,6212,22,179,5695
49045,6213,25,131,4679
49045,6214,3,100,4050
49045,6239,8,0,0
49045,2371,5,62,3301
49045,2381,24,138,4325
49045,6241,8,23,516
49045,6244,10,169,2115
49045,7115,3,6,196
49045,2382,28,172,7217
49045,2383,12,31,1023
49045,2389,19,196,9412
49045,7139,9,82,1413
49045,7211,12,185,2486
49045,3259,3,0,0
49045,3323,4,71,3009
49045,3399,4,0,0
49045,4236,3,12,538
49045,4246,4,40,2468
49045,7223,3,2,11
49045,7225,59,978,13935
49045,4411,10,137,6639
49045,4413,8,76,2438
49045,4431,5,21,432
49045,8111,31,124,4206
49045,8113,9,33,2000
49045,4441,5,167,3856
49045,4442,3,16,207
49045,4451,10,426,7473
49045,4461,7,87,2931
49045,8121,14,64,1010
49045,8123,3,0,0
49045,8129,4,6,91
49045,8131,10,48,1042
49045,8134,5,32,288
49045,8139,4,12,169
49045,4471,19,269,5162
49045,4481,3,33,317
49045,4511,3,0,0
49045,4523,7,0,0
49045,4539,4,35,549
49045,4541,7,8,170
49045,4841,21,284,21018
49045,4842,13,14,645
49045,4931,4,1083,45262
49045,5121,3,48,296
49045,5173,9,62,3554
49045,5221,12,90,2883
49045,5222,9,37,2651
49045,5223,5,22,742
49045,5242,19,36,1369
49045,5311,13,40,1038
49045,5312,34,29,1164
49045,5313,6,10,291
49045,5322,3,20,537
49045,5411,9,20,620
49045,5412,16,90,897
49045,5413,12,203,11437
49045,5415,12,53,3881
49045,5416,21,37,1613
49045,5418,4,4,376
49045,5419,8,67,2707
49045,5511,5,0,0
49045,5611,4,2,65
49045,5614,3,2,125
49045,5615,4,6,311
49045,5617,21,293,4410
49045,5621,8,178,12171
49045,5622,4,0,0
49045,5629,3,6,285
49045,6111,4,183,5351
49045,6116,11,77,2318
49025,5221,5,79,2312
49025,5222,3,8,206
49025,5242,7,17,889
49025,5312,11,19,864
49025,7225,24,260,5785
49025,8111,9,27,727
49025,8133,3,0,0
49025,5322,3,5,199
49025,5412,5,12,149
49025,5416,3,3,167
49025,5617,4,7,156
49025,2361,15,27,1095
49025,2382,6,28,1110
49025,2389,4,15,633
49025,6212,3,16,486
49025,6213,5,14,436
49025,6216,4,0,0
49025,7139,8,46,1917
49025,4441,5,35,786
49025,4451,3,152,2348
49025,4471,7,60,1848
49025,4532,7,50,985
49025,4539,3,10,183
49025,4841,3,2,66
49025,4842,6,11,461
49025,7211,22,613,18291
49025,7212,7,14,744
49025,7223,3,0,0
49047,4442,5,51,1067
49047,4451,4,189,5446
49047,4452,3,13,23
49047,4461,5,58,1506
49047,4471,11,89,1584
49047,4481,9,109,1477
49047,8111,34,191,6652
49047,8112,4,14,491
49047,4482,4,22,271
49047,4511,6,88,1521
49047,4523,5,388,10396
49047,4532,5,39,641
49047,4539,8,45,782
49047,8113,14,70,3946
49047,8114,3,0,0
49047,8121,8,21,273
49047,8131,8,14,274
49047,4543,8,18,846
49047,4841,35,84,2668
49047,4842,40,500,30327
49053,2131,7,7,310
49053,2211,3,0,0
49053,2213,6,15,361
49053,2361,184,772,27417
49053,2362,27,100,5298
49053,2371,8,142,8066
49053,2372,8,15,1203
49053,2373,10,499,24450
49053,2381,142,1280,45833
49053,2382,179,1036,42821
49053,3118,4,41,429
49053,3121,4,13,310
49053,3152,3,0,0
49047,4862,3,0,0
49047,4884,4,6,173
49047,4921,3,39,2264
49047,5173,5,0,0
49047,5221,9,87,6752
49047,5222,4,30,1092
49047,5223,3,10,160
49047,5239,5,0,0
49047,5242,18,68,2819
49047,5311,11,31,1075
49047,5312,20,29,411
49047,5313,9,27,779
49047,5323,3,19,953
49047,5324,15,164,11655
49047,2111,5,108,10106
49047,2123,7,0,0
49047,2131,111,719,39594
49047,5411,12,25,1055
49047,5412,20,39,1320
49047,5413,17,146,9673
49047,2211,4,0,0
49047,2361,34,72,2019
49047,5416,34,41,1586
49047,5419,7,38,1635
49047,2371,11,238,11384
49047,2381,18,64,2680
49047,2382,21,408,30409
49047,5511,3,62,2655
49053,3212,3,172,5641
49053,3372,4,81,3090
49053,3391,11,46,2293
49053,3399,9,98,5032
49053,4231,22,163,8131
49053,4241,4,10,540
49053,4242,10,117,3997
49053,4244,9,58,2237
49053,4246,5,20,1038
49053,4247,3,0,0
49053,4249,10,39,1174
49053,4441,43,893,29749
49053,4482,12,80,1139
49053,4483,12,60,1579
49053,4541,49,188,5878
49053,4543,66,192,6852
49053,5111,13,76,3444
49053,5112,16,322,27964
49053,5121,11,176,2026
49053,5151,3,0,0
49053,5173,31,232,12089
49053,5239,41,100,5411
49053,5241,13,63,3574
49053,5324,6,30,1238
49053,5411,100,319,18109
49047,5611,7,34,1049
49047,5617,22,30,763
49047,5621,5,63,2714
49047,2383,14,75,2379
49047,2389,20,151,8696
49047,6111,4,104,2554
49047,6116,8,22,342
49047,6211,14,118,6444
49047,6212,16,147,4086
49047,3327,4,50,2293
49047,3329,3,0,0
49047,3335,3,0,0
49047,3371,3,22,642
49047,4231,5,22,1199
49047,6213,16,54,1694
49047,6241,6,0,0
49047,6244,5,46,664
49047,4238,27,218,13114
49047,4239,3,0,0
49047,4244,4,49,1756
49047,4246,3,36,3069
49047,7115,3,2,76
49047,7139,6,16,364
49047,7211,19,93,2000
49047,4247,3,39,3202
49047,4249,3,0,0
49047,4251,3,2,81
49047,4411,5,93,4528
49047,4412,5,43,1620
49047,7224,4,29,209
49047,7225,42,899,11498
49047,4413,12,109,4540
49047,4422,5,22,481
49047,4431,4,30,827
49047,4441,15,217,6639
49053,5417,7,5,457
49053,5418,23,105,2835
49053,5616,16,54,1780
49053,5617,212,945,25118
49053,6211,162,1196,102755
49053,6212,100,701,23834
49053,6232,21,761,24689
49053,6233,24,512,9010
49053,3219,6,36,1814
49053,3231,4,0,0
49053,3252,3,94,2418
49053,3254,6,210,8665
49053,3261,4,23,958
49053,3273,8,99,5238
49053,4232,3,13,1031
49053,4233,15,78,2979
49053,4234,15,64,3130
49053,4251,18,39,1193
49053,4411,30,753,36607
49053,4442,8,107,2434
49053,4451,19,1264,29825
49053,4452,11,87,1391
49053,4511,35,362,7147
49043,2382,43,223,12811
49043,2383,55,135,7121
49043,4242,4,0,0
49043,4249,5,17,1227
49053,4841,61,1033,44117
49043,4251,12,24,1993
49053,5179,7,21,759
49053,5182,9,47,2018
49053,5191,11,41,988
49053,5242,113,608,33006
49053,5311,40,108,2916
49053,5412,99,386,13015
49053,5413,74,389,19603
49053,5419,45,258,7339
49053,5619,10,50,3957
49053,6213,133,475,14330
49053,6239,6,523,22156
49053,6241,43,790,16215
49053,6242,4,0,0
49053,6244,14,161,2547
49043,4411,3,0,0
49043,4481,77,832,15006
49043,4842,17,36,1614
