Naics,Establishments,Employees,Payroll
11,138,463,21171
21,44,467,38016
22,63,1197,134269
23,2642,14185,787157
42,720,10671,661859
51,491,7207,516629
52,914,8984,758712
53,782,2982,136437
54,2046,12304,910695
55,75,2120,179354
56,1186,8562,301389
61,413,14837,493056
62,2121,50381,2496977
71,440,7247,133311
72,1885,32790,567381
81,2055,10505,324182
99,25,22,793
