Naics,Establishments,Employees,Payroll
113110,32,420,26603
113310,379,2705,119879
114111,6,46,1408
114210,5,9,358
115111,6,52,1936
115112,71,250,15016
115113,3,16,633
115114,11,206,7642
115115,3,55,3299
115116,5,9,240
115210,19,221,6076
115310,82,366,23448
211120,51,509,72333
211130,11,86,7265
212111,4,222,20719
212312,4,13,828
212321,23,255,11802
212325,3,124,4827
213111,46,1270,79662
213112,126,1090,58762
221112,20,861,94406
221113,4,911,123397
221122,185,5433,595476
221210,38,618,47167
221310,319,1477,52516
221320,12,154,9075
236115,249,749,30808
236116,15,155,11904
236117,87,413,23768
236118,295,826,29301
236210,29,257,12828
236220,313,5850,373243
237110,104,1212,56444
237120,41,4502,257504
237130,63,2972,250967
237210,35,229,9594
237310,119,3956,221172
237990,51,2054,152590
238110,77,556,27122
238120,31,406,22996
238130,17,51,1874
238140,64,387,8223
238150,37,267,12394
238160,91,919,38800
238170,27,68,3084
238190,55,493,23338
238210,438,5068,269723
238220,668,6517,310474
238290,70,888,46367
238310,82,914,45764
238320,113,611,22461
238330,64,242,8947
238340,27,84,3874
238350,118,470,20437
238390,33,188,6810
238910,322,2762,136533
238990,144,1276,64643
311119,20,475,26586
311211,3,57,1936
311212,3,293,15335
311412,4,782,24204
311611,17,161,5943
311612,17,763,26145
311613,3,360,17641
311615,18,16077,600729
311710,18,2387,65172
311811,44,249,3497
311812,12,688,33657
311991,3,43,990
311999,3,44,2193
312112,5,115,5255
312113,7,77,3760
313210,4,266,12408
313230,5,469,44447
313310,6,205,5082
314120,8,193,8037
314910,5,21,627
314994,3,53,1577
314999,19,533,18944
315210,6,291,5546
315220,3,297,6115
315280,3,44,2266
315990,6,194,6819
321113,78,3496,190695
321114,13,284,15137
321211,7,175,7402
321212,4,1538,74811
321214,6,273,9120
321219,4,833,43680
321911,11,361,10785
321912,15,678,22923
321918,8,70,1629
321920,38,624,21497
321992,5,40,2710
321999,29,711,26530
322110,3,764,67461
322130,3,800,81222
322211,13,944,53824
