Zip Code,naics,Establishments,Employees,Payroll,IND Level
45701,48-49,9,001,0,2
45701,48-49,3,210,0,2
45701,48-49,3,220,0,2
45701,51,13,001,0,2
45701,51,5,230,0,2
45701,51,4,241,0,2
45701,52,41,001,0,2
45701,52,22,210,0,2
45701,52,12,220,0,2
45701,52,4,230,0,2
45701,52,3,241,0,2
45701,53,50,001,0,2
45701,53,31,210,0,2
45701,53,11,220,0,2
45701,53,8,230,0,2
45701,54,51,001,0,2
45701,54,32,210,0,2
45701,54,9,220,0,2
45701,54,7,230,0,2
45701,55,4,001,0,2
45701,56,21,001,0,2
45701,56,9,210,0,2
45701,56,7,220,0,2
45701,61,6,001,0,2
45701,61,3,210,0,2
45701,62,117,001,0,2
45701,62,40,210,0,2
45701,62,24,220,0,2
45701,62,3,251,0,2
45701,62,24,230,0,2
45701,62,18,241,0,2
45701,62,7,242,0,2
45701,71,9,001,0,2
45701,71,4,210,0,2
45701,71,3,230,0,2
45701,72,113,001,0,2
45701,72,24,210,0,2
45701,72,21,220,0,2
45701,72,23,230,0,2
45701,72,34,241,0,2
45701,72,10,242,0,2
45701,81,71,001,0,2
45701,81,42,210,0,2
45701,81,21,220,0,2
45701,81,7,230,0,2
45701,00,714,001,348464,2
45701,00,300,210,0,2
45701,00,168,220,0,2
45701,00,121,230,0,2
45701,00,88,241,0,2
45701,00,25,242,0,2
45701,00,10,251,0,2
45701,22,4,001,0,2
45701,22,3,210,0,2
45701,23,41,001,0,2
45701,23,22,210,0,2
45701,23,8,220,0,2
45701,23,9,230,0,2
45701,31-33,27,001,0,2
45701,31-33,11,210,0,2
45701,31-33,7,220,0,2
45701,31-33,4,230,0,2
45701,31-33,4,241,0,2
45701,42,16,001,0,2
45701,42,7,210,0,2
45701,42,3,220,0,2
45701,42,3,241,0,2
45701,44-45,120,001,0,2
45701,44-45,42,210,0,2
45701,44-45,38,220,0,2
45701,44-45,20,230,0,2
45701,44-45,14,241,0,2
45701,44-45,3,251,0,2
