Naics,Establishments,Employees,Payroll
1133,207,648,19367
1152,3,13,416
2121,129,6596,430282
2123,6,34,1431
2111,131,1410,131551
2131,176,2763,175884
2211,88,411,37462
2212,21,66,4504
2213,17,174,14552
2382,686,5564,286914
2383,218,1081,42773
2381,370,1887,78090
2373,37,854,68649
2372,6,15,118
2362,145,1650,84213
2389,468,4394,234658
2361,901,2954,89362
2371,85,2459,218665
3116,6,18,353
3118,24,209,4184
3121,7,48,1050
3149,7,21,388
3251,12,578,73219
3273,37,599,37544
3271,3,0,0
3259,5,59,2450
3219,45,1911,68935
3241,4,16,1207
3261,15,816,35948
3231,69,561,17381
3262,3,21,625
3211,48,548,20256
3212,3,0,0
3331,16,530,29038
3313,3,0,0
3323,40,626,27572
3328,8,758,41877
3333,3,42,2140
3353,3,0,0
3371,6,17,320
3327,78,1016,50112
3391,20,101,4238
3362,3,66,2763
3363,7,0,0
3314,3,0,0
3372,3,32,1472
3329,10,21,913
3339,8,270,17953
3399,9,55,1729
3365,3,178,5098
4248,19,365,18756
4246,33,200,10356
4242,14,92,5781
4232,5,38,2097
4244,79,1592,73795
4237,73,575,31888
4236,68,901,50283
4233,70,636,35141
4238,299,3543,182834
4235,13,287,13644
4239,80,609,23986
4249,33,376,13926
4231,67,1237,43330
4241,21,152,5909
4247,19,173,9616
4234,77,844,48533
4251,31,107,6854
4411,289,6450,270529
4413,426,3788,100108
4453,46,131,2199
4441,326,6093,173034
4481,314,3783,47211
4431,91,723,14036
4421,100,808,24715
4471,934,9791,179693
4451,410,10810,224884
4461,603,5883,205393
4422,96,596,14557
4483,74,326,8921
4442,104,756,17766
4412,58,507,17742
4482,79,719,10514
4452,36,294,4687
4512,36,320,5186
4522,26,1892,32438
4543,102,492,17379
4541,36,151,5164
4531,82,322,5638
4523,510,13188,304733
4532,117,724,10849
4539,270,1457,38137
4511,171,2234,38414
4533,71,439,6478
4542,8,0,0
4885,7,22,544
4841,256,2030,97279
4862,51,68,6132
4842,464,3268,158018
4881,9,295,20136
4882,3,15,763
4884,74,348,9902
4883,6,59,3178
4853,3,19,275
4921,26,339,14277
4931,32,663,27274
5182,11,293,12503
5121,18,173,2379
5111,30,626,19773
5191,6,3,140
5179,6,9,208
5151,33,651,30143
5112,3,24,2228
5173,362,4683,252580
5223,6,6,451
5242,687,3322,160992
5221,819,8999,401234
5241,73,1640,112735
5222,171,716,32438
5239,140,484,50164
5231,48,240,36032
5313,194,801,27899
5321,57,345,10831
5324,43,504,28871
5322,98,488,15669
5323,3,43,750
5331,6,27,2945
5311,664,2045,80553
5312,196,465,18364
5412,499,3833,119345
5418,61,554,16368
5413,345,3459,233385
5415,252,2342,163550
5411,897,5351,350049
5416,284,1706,108533
5419,202,1837,58945
5417,33,931,49094
5414,31,69,2275
5511,228,4975,365244
5614,74,3068,74092
5613,133,6803,207396
5612,13,58,1729
5616,81,2047,48508
5611,89,1646,84674
5619,46,279,7491
5629,28,107,4323
5617,591,4215,105740
5615,53,582,19562
5621,41,437,21824
5622,4,50,2561
6114,3,0,0
6113,3,0,0
6117,3,13,183
6111,49,1237,29670
6112,3,323,5232
6116,85,313,3670
6115,36,199,5590
6244,333,3833,62305
6242,115,1271,32258
6233,47,1396,31902
6221,13,2332,134031
6216,94,3475,125203
6241,522,13733,242995
6215,56,477,26385
6231,115,7324,230202
6212,497,3731,155578
6213,691,4703,165185
6211,1075,11403,973455
6219,47,896,35556
6239,23,404,10295
6214,375,9308,477747
6232,425,4392,102135
6243,67,952,17904
7131,7,32,657
7132,282,1627,30436
7115,8,13,142
7121,11,42,546
7139,278,3223,54645
7111,12,160,2099
7113,6,473,5226
7112,22,713,17648
7224,348,1686,23580
7212,23,83,3207
7225,2739,52599,747471
7213,7,10,196
7223,98,1232,22900
7211,331,7704,168691
8111,768,3362,102700
8139,339,1855,57281
8134,223,1214,16766
8113,159,1896,107584
8122,292,1679,49128
8123,60,590,14636
8112,34,199,7374
8132,69,471,14524
8129,93,361,7011
8114,19,26,575
8121,362,1861,38537
8131,1581,7499,133578
8133,81,503,17949
