Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,225.0,289.0,1509.0,20330.0,18281.0,7360.0,25716.0,4096.0,12509.0,5903.0,10873.0,6665.0,67566.0,6361.0,39886.0,14399.0,
2018,267.0,958.0,1885.0,20872.0,18061.0,7054.0,24812.0,4208.0,12521.0,6857.0,10662.0,7314.0,69032.0,6651.0,40610.0,14487.0,17.0
2019,250.0,869.0,2207.0,20351.0,17995.0,6404.0,24119.0,4122.0,12344.0,7277.0,10190.0,6956.0,68395.0,6769.0,40702.0,14404.0,40.0
2020,249.0,625.0,2241.0,21880.0,18963.0,5956.0,24053.0,4145.0,12342.0,6871.0,10312.0,7063.0,73017.0,6778.0,39537.0,14502.0,29.0
2021,276.0,657.0,2232.0,22887.0,18503.0,5283.0,23477.0,4109.0,13284.0,7157.0,11634.0,6548.0,72906.0,6036.0,36997.0,14251.0,11.0
